id,type,info_in_id,info_out_id,node_id,network_id,creation_time,failed,time_of_death,property1,property2,property3,property4,property5
1010,mutation,27967,31232,510,1,2016-02-23 03:42:30.924181,t,2016-02-23 03:48:24.102852,,,,,
1017,mutation,26707,31619,514,1,2016-02-23 03:53:21.242153,t,2016-02-23 03:58:33.327542,,,,,
1018,mutation,26708,31620,514,1,2016-02-23 03:53:21.259735,t,2016-02-23 03:58:33.327519,,,,,
1019,mutation,28415,31681,515,1,2016-02-23 04:02:44.560376,f,,,,,,
1020,mutation,28416,31682,515,1,2016-02-23 04:02:44.579258,f,,,,,,
1021,mutation,30326,31743,516,1,2016-02-23 04:07:24.560297,t,2016-02-23 04:16:55.254226,,,,,
1022,mutation,30327,31744,516,1,2016-02-23 04:07:24.576773,t,2016-02-23 04:16:55.2542,,,,,
1023,mutation,31345,31821,517,1,2016-02-23 04:18:29.276165,f,,,,,,
1024,mutation,31346,31822,517,1,2016-02-23 04:18:29.295689,f,,,,,,
1025,mutation,28493,31885,518,1,2016-02-23 04:57:10.856047,f,,,,,,
1026,mutation,28494,31886,518,1,2016-02-23 04:57:10.873822,f,,,,,,
1027,mutation,30326,31910,519,1,2016-02-23 04:58:05.485968,f,,,,,,
1028,mutation,30327,31911,519,1,2016-02-23 04:58:05.502267,f,,,,,,
1029,mutation,31345,32018,520,1,2016-02-23 05:00:56.259827,f,,,,,,
1030,mutation,31346,32019,520,1,2016-02-23 05:00:56.274431,f,,,,,,
1031,mutation,31469,32038,521,1,2016-02-23 05:01:36.397632,f,,,,,,
1032,mutation,31468,32039,521,1,2016-02-23 05:01:36.411418,f,,,,,,
1033,mutation,30515,32083,522,1,2016-02-23 05:03:15.895604,f,,,,,,
1034,mutation,30514,32084,522,1,2016-02-23 05:03:15.912866,f,,,,,,
1035,mutation,30849,32113,523,1,2016-02-23 05:03:51.515299,f,,,,,,
1036,mutation,30850,32114,523,1,2016-02-23 05:03:51.529483,f,,,,,,
1037,mutation,28881,32119,524,1,2016-02-23 05:03:54.954235,f,,,,,,
1038,mutation,28882,32120,524,1,2016-02-23 05:03:54.970307,f,,,,,,
1039,mutation,28493,32128,525,1,2016-02-23 05:03:59.432102,f,,,,,,
1040,mutation,28494,32129,525,1,2016-02-23 05:03:59.448644,f,,,,,,
1041,mutation,29343,32138,526,1,2016-02-23 05:04:05.97908,f,,,,,,
1042,mutation,29344,32139,526,1,2016-02-23 05:04:05.993721,f,,,,,,
1043,mutation,31469,32221,527,1,2016-02-23 05:04:45.959204,f,,,,,,
1044,mutation,31468,32222,527,1,2016-02-23 05:04:45.973834,f,,,,,,
1045,mutation,31346,32229,528,1,2016-02-23 05:04:48.266914,f,,,,,,
1046,mutation,31345,32230,528,1,2016-02-23 05:04:48.284942,f,,,,,,
1047,mutation,31345,32255,529,1,2016-02-23 05:04:59.214083,f,,,,,,
1048,mutation,31346,32256,529,1,2016-02-23 05:04:59.228257,f,,,,,,
1055,mutation,30518,32620,533,1,2016-02-23 05:08:03.733771,f,,,,,,
1056,mutation,30517,32621,533,1,2016-02-23 05:08:03.748009,f,,,,,,
1065,mutation,28523,32944,538,1,2016-02-23 05:11:32.825876,f,,,,,,
1066,mutation,28522,32945,538,1,2016-02-23 05:11:32.84005,f,,,,,,
1081,mutation,29427,33544,546,1,2016-02-23 05:16:26.485682,f,,,,,,
1082,mutation,29428,33545,546,1,2016-02-23 05:16:26.500315,f,,,,,,
1049,mutation,28493,32599,530,1,2016-02-23 05:07:52.911255,f,,,,,,
1050,mutation,28494,32600,530,1,2016-02-23 05:07:52.927681,f,,,,,,
1061,mutation,28494,32895,536,1,2016-02-23 05:11:04.927707,f,,,,,,
1062,mutation,28493,32896,536,1,2016-02-23 05:11:04.944541,f,,,,,,
1063,mutation,31682,32921,537,1,2016-02-23 05:11:21.097205,f,,,,,,
1064,mutation,31681,32922,537,1,2016-02-23 05:11:21.112413,f,,,,,,
1069,mutation,31345,33077,540,1,2016-02-23 05:12:46.839373,f,,,,,,
1070,mutation,31346,33078,540,1,2016-02-23 05:12:46.856712,f,,,,,,
1051,mutation,29367,32603,531,1,2016-02-23 05:07:56.493214,f,,,,,,
1052,mutation,29368,32604,531,1,2016-02-23 05:07:56.509804,f,,,,,,
1075,mutation,28522,33405,543,1,2016-02-23 05:15:11.271394,f,,,,,,
1076,mutation,28523,33406,543,1,2016-02-23 05:15:11.287332,f,,,,,,
1053,mutation,28522,32612,532,1,2016-02-23 05:07:59.602352,f,,,,,,
1054,mutation,28523,32613,532,1,2016-02-23 05:07:59.620068,f,,,,,,
1057,mutation,29799,32785,534,1,2016-02-23 05:09:47.45811,f,,,,,,
1058,mutation,29800,32786,534,1,2016-02-23 05:09:47.477206,f,,,,,,
1059,mutation,29344,32862,535,1,2016-02-23 05:10:41.691623,f,,,,,,
1060,mutation,29343,32863,535,1,2016-02-23 05:10:41.706428,f,,,,,,
1067,mutation,29799,33040,539,1,2016-02-23 05:12:26.592831,f,,,,,,
1068,mutation,29800,33041,539,1,2016-02-23 05:12:26.607586,f,,,,,,
1083,mutation,31682,33642,547,1,2016-02-23 05:17:04.365818,f,,,,,,
1084,mutation,31681,33643,547,1,2016-02-23 05:17:04.379595,f,,,,,,
1071,mutation,29213,33331,541,1,2016-02-23 05:14:40.470363,f,,,,,,
1072,mutation,29214,33332,541,1,2016-02-23 05:14:40.492497,f,,,,,,
1073,mutation,29427,33386,542,1,2016-02-23 05:15:04.171467,f,,,,,,
1074,mutation,29428,33387,542,1,2016-02-23 05:15:04.187366,f,,,,,,
1077,mutation,28493,33472,544,1,2016-02-23 05:15:55.099122,f,,,,,,
1078,mutation,28494,33473,544,1,2016-02-23 05:15:55.113597,f,,,,,,
1079,mutation,31345,33538,545,1,2016-02-23 05:16:24.95059,f,,,,,,
1080,mutation,31346,33539,545,1,2016-02-23 05:16:24.96528,f,,,,,,
1087,mutation,29214,33742,549,1,2016-02-23 05:17:36.615298,f,,,,,,
1088,mutation,29213,33743,549,1,2016-02-23 05:17:36.631462,f,,,,,,
1089,mutation,29367,33813,550,1,2016-02-23 05:17:59.034776,f,,,,,,
1090,mutation,29368,33814,550,1,2016-02-23 05:17:59.049227,f,,,,,,
1091,mutation,29344,34096,551,1,2016-02-23 05:20:36.249652,f,,,,,,
1092,mutation,29343,34097,551,1,2016-02-23 05:20:36.264322,f,,,,,,
1093,mutation,28522,34135,552,1,2016-02-23 05:21:24.015103,f,,,,,,
1094,mutation,28523,34136,552,1,2016-02-23 05:21:24.030718,f,,,,,,
1097,mutation,30326,34184,554,1,2016-02-23 05:22:27.322732,f,,,,,,
1098,mutation,30327,34185,554,1,2016-02-23 05:22:27.338652,f,,,,,,
1099,mutation,28493,34464,555,1,2016-02-23 05:26:39.461339,f,,,,,,
1100,mutation,28494,34465,555,1,2016-02-23 05:26:39.482773,f,,,,,,
1101,mutation,31681,34470,556,1,2016-02-23 05:26:55.65719,f,,,,,,
1102,mutation,31682,34471,556,1,2016-02-23 05:26:55.676618,f,,,,,,
1095,mutation,30514,34154,553,1,2016-02-23 05:21:53.439836,t,2016-02-23 05:28:35.711116,,,,,
1096,mutation,30515,34155,553,1,2016-02-23 05:21:53.45535,t,2016-02-23 05:28:35.711093,,,,,
1103,mutation,31345,34549,557,1,2016-02-23 05:29:47.998721,f,,,,,,
1104,mutation,31346,34550,557,1,2016-02-23 05:29:48.012514,f,,,,,,
1085,mutation,29343,33672,548,1,2016-02-23 05:17:14.129738,t,2016-02-23 05:30:37.180019,,,,,
1086,mutation,29344,33673,548,1,2016-02-23 05:17:14.149036,t,2016-02-23 05:30:37.179996,,,,,
1105,mutation,30326,34657,558,1,2016-02-23 05:31:39.862983,f,,,,,,
1106,mutation,30327,34658,558,1,2016-02-23 05:31:39.877472,f,,,,,,
1107,mutation,33813,34793,559,1,2016-02-23 05:38:58.68434,f,,,,,,
1108,mutation,33814,34794,559,1,2016-02-23 05:38:58.699837,f,,,,,,
1109,mutation,33331,34821,560,1,2016-02-23 05:40:22.530149,f,,,,,,
1110,mutation,33332,34822,560,1,2016-02-23 05:40:22.54415,f,,,,,,
1115,mutation,34135,34899,563,1,2016-02-23 05:42:21.916335,f,,,,,,
1116,mutation,34136,34900,563,1,2016-02-23 05:42:21.935452,f,,,,,,
1117,mutation,31910,34915,564,1,2016-02-23 05:42:32.334091,f,,,,,,
1118,mutation,31911,34916,564,1,2016-02-23 05:42:32.353619,f,,,,,,
1119,mutation,32921,34925,565,1,2016-02-23 05:42:38.479995,f,,,,,,
1120,mutation,32922,34926,565,1,2016-02-23 05:42:38.494797,f,,,,,,
1123,mutation,34184,35157,567,1,2016-02-23 05:45:10.03114,f,,,,,,
1124,mutation,34185,35158,567,1,2016-02-23 05:45:10.046688,f,,,,,,
1127,mutation,34185,35349,569,1,2016-02-23 05:47:34.046441,f,,,,,,
1128,mutation,34184,35350,569,1,2016-02-23 05:47:34.060992,f,,,,,,
1129,mutation,34184,35396,570,1,2016-02-23 05:47:57.915127,f,,,,,,
1130,mutation,34185,35397,570,1,2016-02-23 05:47:57.930567,f,,,,,,
1131,mutation,32138,35511,571,1,2016-02-23 05:49:11.718997,f,,,,,,
1132,mutation,32139,35512,571,1,2016-02-23 05:49:11.739351,f,,,,,,
1133,mutation,32083,35522,572,1,2016-02-23 05:49:15.460464,f,,,,,,
1134,mutation,32084,35523,572,1,2016-02-23 05:49:15.479873,f,,,,,,
1113,mutation,32038,34886,562,1,2016-02-23 05:42:09.453933,t,2016-02-23 05:49:45.340822,,,,,
1114,mutation,32039,34887,562,1,2016-02-23 05:42:09.468663,t,2016-02-23 05:49:45.340801,,,,,
1135,mutation,33472,35596,573,1,2016-02-23 05:49:56.986657,f,,,,,,
1136,mutation,33473,35597,573,1,2016-02-23 05:49:57.00295,f,,,,,,
1137,mutation,33813,35610,574,1,2016-02-23 05:50:01.297229,f,,,,,,
1138,mutation,33814,35611,574,1,2016-02-23 05:50:01.32302,f,,,,,,
1111,mutation,33472,34866,561,1,2016-02-23 05:41:41.068001,t,2016-02-23 05:50:15.539848,,,,,
1112,mutation,33473,34867,561,1,2016-02-23 05:41:41.084048,t,2016-02-23 05:50:15.539826,,,,,
1143,mutation,34184,35915,577,1,2016-02-23 05:51:46.209322,f,,,,,,
1144,mutation,34185,35916,577,1,2016-02-23 05:51:46.22398,f,,,,,,
1145,mutation,34184,35982,578,1,2016-02-23 05:52:08.075005,f,,,,,,
1146,mutation,34185,35983,578,1,2016-02-23 05:52:08.088821,f,,,,,,
1121,mutation,33472,35022,566,1,2016-02-23 05:43:38.069281,t,2016-02-23 05:52:49.475441,,,,,
1122,mutation,33473,35023,566,1,2016-02-23 05:43:38.085869,t,2016-02-23 05:52:49.475419,,,,,
1149,mutation,32083,36052,580,1,2016-02-23 05:52:49.487529,f,,,,,,
1150,mutation,32084,36053,580,1,2016-02-23 05:52:49.507216,f,,,,,,
1125,mutation,32255,35221,568,1,2016-02-23 05:45:59.805884,t,2016-02-23 05:54:36.600894,,,,,
1126,mutation,32256,35222,568,1,2016-02-23 05:45:59.820109,t,2016-02-23 05:54:36.600873,,,,,
1155,mutation,33040,36324,583,1,2016-02-23 05:54:42.998684,f,,,,,,
1156,mutation,33041,36325,583,1,2016-02-23 05:54:43.013302,f,,,,,,
1159,mutation,34184,36423,585,1,2016-02-23 05:55:16.85521,f,,,,,,
1160,mutation,34185,36424,585,1,2016-02-23 05:55:16.875438,f,,,,,,
1161,mutation,32599,36469,586,1,2016-02-23 05:55:35.18824,f,,,,,,
1162,mutation,32600,36470,586,1,2016-02-23 05:55:35.201867,f,,,,,,
1163,mutation,33331,36478,587,1,2016-02-23 05:55:37.539808,f,,,,,,
1164,mutation,33332,36479,587,1,2016-02-23 05:55:37.556239,f,,,,,,
1165,mutation,34185,36481,588,1,2016-02-23 05:55:39.1167,f,,,,,,
1166,mutation,34184,36482,588,1,2016-02-23 05:55:39.133031,f,,,,,,
1167,mutation,34657,36502,589,1,2016-02-23 05:55:45.598475,f,,,,,,
1168,mutation,34658,36503,589,1,2016-02-23 05:55:45.6122,f,,,,,,
1147,mutation,34657,36041,579,1,2016-02-23 05:52:42.447811,t,2016-02-23 05:55:45.897821,,,,,
1148,mutation,34658,36042,579,1,2016-02-23 05:52:42.46365,t,2016-02-23 05:55:45.897799,,,,,
1169,mutation,32138,36513,590,1,2016-02-23 05:55:49.094634,f,,,,,,
1170,mutation,32139,36514,590,1,2016-02-23 05:55:49.110591,f,,,,,,
1171,mutation,34471,36535,591,1,2016-02-23 05:55:57.685794,f,,,,,,
1172,mutation,34470,36536,591,1,2016-02-23 05:55:57.699956,f,,,,,,
1173,mutation,31910,36585,592,1,2016-02-23 05:56:10.034851,f,,,,,,
1174,mutation,31911,36587,592,1,2016-02-23 05:56:10.056711,f,,,,,,
1175,mutation,32599,36618,593,1,2016-02-23 05:56:17.528495,f,,,,,,
1176,mutation,32600,36619,593,1,2016-02-23 05:56:17.54534,f,,,,,,
1141,mutation,31885,35829,576,1,2016-02-23 05:51:21.474788,t,2016-02-23 05:56:35.143113,,,,,
1142,mutation,31886,35830,576,1,2016-02-23 05:51:21.48968,t,2016-02-23 05:56:35.143091,,,,,
1177,mutation,32604,36755,594,1,2016-02-23 05:56:47.747791,f,,,,,,
1139,mutation,33813,35633,575,1,2016-02-23 05:50:08.730987,t,2016-02-23 05:59:09.520281,,,,,
1157,mutation,33472,36375,584,1,2016-02-23 05:54:57.965965,t,2016-02-23 06:01:11.67382,,,,,
1158,mutation,33473,36376,584,1,2016-02-23 05:54:57.979951,t,2016-02-23 06:01:11.673799,,,,,
1153,mutation,32083,36190,582,1,2016-02-23 05:53:49.319334,t,2016-02-23 06:02:01.899984,,,,,
1154,mutation,32084,36191,582,1,2016-02-23 05:53:49.33332,t,2016-02-23 06:02:01.899962,,,,,
1151,mutation,32945,36178,581,1,2016-02-23 05:53:44.188766,t,2016-02-23 06:05:14.235052,,,,,
1152,mutation,32944,36179,581,1,2016-02-23 05:53:44.203016,t,2016-02-23 06:05:14.235014,,,,,
1178,mutation,32603,36756,594,1,2016-02-23 05:56:47.764358,f,,,,,,
1179,mutation,32128,36844,595,1,2016-02-23 05:57:05.95279,f,,,,,,
1180,mutation,32129,36845,595,1,2016-02-23 05:57:05.968527,f,,,,,,
1181,mutation,34185,36846,596,1,2016-02-23 05:57:06.083388,f,,,,,,
1182,mutation,34184,36847,596,1,2016-02-23 05:57:06.097573,f,,,,,,
1187,mutation,33472,36989,599,1,2016-02-23 05:57:33.09944,f,,,,,,
1188,mutation,33473,36990,599,1,2016-02-23 05:57:33.114118,f,,,,,,
1197,mutation,32083,38076,604,1,2016-02-23 06:04:07.721768,f,,,,,,
1198,mutation,32084,38077,604,1,2016-02-23 06:04:07.737776,f,,,,,,
1183,mutation,32083,36884,597,1,2016-02-23 05:57:14.229726,f,,,,,,
1184,mutation,32084,36885,597,1,2016-02-23 05:57:14.250785,f,,,,,,
1205,mutation,34184,38469,608,1,2016-02-23 06:15:34.809443,t,2016-02-23 06:20:36.524029,,,,,
1206,mutation,34185,38470,608,1,2016-02-23 06:15:34.828429,t,2016-02-23 06:20:36.524007,,,,,
1185,mutation,33331,36944,598,1,2016-02-23 05:57:25.577786,f,,,,,,
1186,mutation,33332,36945,598,1,2016-02-23 05:57:25.592202,f,,,,,,
1189,mutation,31911,37027,600,1,2016-02-23 05:57:39.993916,f,,,,,,
1190,mutation,31910,37028,600,1,2016-02-23 05:57:40.011883,f,,,,,,
1191,mutation,34184,37089,601,1,2016-02-23 05:57:52.012611,f,,,,,,
1192,mutation,34185,37090,601,1,2016-02-23 05:57:52.027051,f,,,,,,
1140,mutation,33814,35634,575,1,2016-02-23 05:50:08.745949,t,2016-02-23 05:59:09.520259,,,,,
1211,mutation,34184,38715,611,1,2016-02-23 06:27:14.978326,f,,,,,,
1212,mutation,34185,38716,611,1,2016-02-23 06:27:14.994157,f,,,,,,
1193,mutation,33814,38050,602,1,2016-02-23 06:03:36.308559,f,,,,,,
1194,mutation,33813,38051,602,1,2016-02-23 06:03:36.334263,f,,,,,,
1195,mutation,33332,38070,603,1,2016-02-23 06:04:04.460735,f,,,,,,
1196,mutation,33331,38071,603,1,2016-02-23 06:04:04.478195,f,,,,,,
1199,mutation,31910,38227,605,1,2016-02-23 06:06:07.089766,f,,,,,,
1200,mutation,31911,38228,605,1,2016-02-23 06:06:07.104429,f,,,,,,
1201,mutation,34185,38334,606,1,2016-02-23 06:09:36.365907,t,2016-02-23 06:14:06.051334,,,,,
1202,mutation,34184,38335,606,1,2016-02-23 06:09:36.380868,t,2016-02-23 06:14:06.051311,,,,,
1203,mutation,31911,38419,607,1,2016-02-23 06:13:50.891097,t,2016-02-23 06:17:12.32975,,,,,
1204,mutation,31910,38420,607,1,2016-02-23 06:13:50.90701,t,2016-02-23 06:17:12.329728,,,,,
1207,mutation,32083,38579,609,1,2016-02-23 06:19:19.661132,f,,,,,,
1208,mutation,32084,38580,609,1,2016-02-23 06:19:19.675536,f,,,,,,
1209,mutation,34657,38637,610,1,2016-02-23 06:22:46.273454,t,2016-02-23 06:27:45.137776,,,,,
1210,mutation,34658,38638,610,1,2016-02-23 06:22:46.292318,t,2016-02-23 06:27:45.137754,,,,,
1213,mutation,34471,38750,612,1,2016-02-23 06:29:42.370557,f,,,,,,
1214,mutation,34470,38751,612,1,2016-02-23 06:29:42.386649,f,,,,,,
1215,mutation,35157,38829,613,1,2016-02-23 06:47:06.433083,f,,,,,,
1216,mutation,35158,38830,613,1,2016-02-23 06:47:06.449333,f,,,,,,
1217,mutation,38579,38832,614,1,2016-02-23 06:47:18.174072,f,,,,,,
1218,mutation,38580,38833,614,1,2016-02-23 06:47:18.19407,f,,,,,,
1219,mutation,35157,38841,615,1,2016-02-23 06:47:33.332678,f,,,,,,
1220,mutation,35158,38842,615,1,2016-02-23 06:47:33.353499,f,,,,,,
1221,mutation,36846,38859,616,1,2016-02-23 06:47:49.92314,f,,,,,,
1222,mutation,36847,38860,616,1,2016-02-23 06:47:49.939535,f,,,,,,
1223,mutation,36052,38895,617,1,2016-02-23 06:48:14.228126,f,,,,,,
1224,mutation,36053,38896,617,1,2016-02-23 06:48:14.244301,f,,,,,,
1225,mutation,37089,38956,618,1,2016-02-23 06:48:43.340249,f,,,,,,
1226,mutation,37090,38957,618,1,2016-02-23 06:48:43.355591,f,,,,,,
1227,mutation,37028,39054,619,1,2016-02-23 06:49:31.383117,f,,,,,,
1228,mutation,37027,39055,619,1,2016-02-23 06:49:31.397814,f,,,,,,
1229,mutation,35157,39249,620,1,2016-02-23 06:50:59.983826,f,,,,,,
1230,mutation,35158,39250,620,1,2016-02-23 06:50:59.997624,f,,,,,,
1231,mutation,37090,39290,621,1,2016-02-23 06:51:31.047982,f,,,,,,
1232,mutation,37089,39291,621,1,2016-02-23 06:51:31.064161,f,,,,,,
1233,mutation,38227,39377,622,1,2016-02-23 06:52:51.059945,f,,,,,,
1234,mutation,38228,39378,622,1,2016-02-23 06:52:51.075915,f,,,,,,
1235,mutation,36944,39382,623,1,2016-02-23 06:52:52.966713,f,,,,,,
1236,mutation,36945,39383,623,1,2016-02-23 06:52:52.983237,f,,,,,,
1237,mutation,38579,39532,624,1,2016-02-23 06:54:09.100143,f,,,,,,
1238,mutation,38580,39533,624,1,2016-02-23 06:54:09.114408,f,,,,,,
1239,mutation,36885,39626,625,1,2016-02-23 06:54:54.583544,f,,,,,,
1240,mutation,36884,39627,625,1,2016-02-23 06:54:54.597585,f,,,,,,
1243,mutation,36052,39735,627,1,2016-02-23 06:56:04.700278,f,,,,,,
1244,mutation,36053,39736,627,1,2016-02-23 06:56:04.714991,f,,,,,,
1245,mutation,36847,39766,628,1,2016-02-23 06:56:33.645191,f,,,,,,
1246,mutation,36846,39767,628,1,2016-02-23 06:56:33.664142,f,,,,,,
1249,mutation,36756,39862,630,1,2016-02-23 06:57:40.92488,f,,,,,,
1250,mutation,36755,39863,630,1,2016-02-23 06:57:40.94034,f,,,,,,
1251,mutation,36053,39873,631,1,2016-02-23 06:57:45.617003,f,,,,,,
1252,mutation,36052,39874,631,1,2016-02-23 06:57:45.633186,f,,,,,,
1253,mutation,35982,39949,632,1,2016-02-23 06:58:16.825959,f,,,,,,
1254,mutation,35983,39950,632,1,2016-02-23 06:58:16.840124,f,,,,,,
1255,mutation,37027,39989,633,1,2016-02-23 06:58:29.122247,f,,,,,,
1256,mutation,37028,39990,633,1,2016-02-23 06:58:29.137304,f,,,,,,
1257,mutation,38050,40009,634,1,2016-02-23 06:58:33.883651,f,,,,,,
1258,mutation,38051,40010,634,1,2016-02-23 06:58:33.898208,f,,,,,,
1259,mutation,38228,40122,635,1,2016-02-23 06:59:00.941943,f,,,,,,
1260,mutation,38227,40123,635,1,2016-02-23 06:59:00.958313,f,,,,,,
1261,mutation,37089,40201,636,1,2016-02-23 06:59:18.560266,f,,,,,,
1262,mutation,37090,40202,636,1,2016-02-23 06:59:18.583333,f,,,,,,
1265,mutation,36884,40305,638,1,2016-02-23 06:59:47.008912,f,,,,,,
1266,mutation,36885,40307,638,1,2016-02-23 06:59:47.025248,f,,,,,,
1247,mutation,38227,39820,629,1,2016-02-23 06:57:19.96867,t,2016-02-23 07:00:20.376135,,,,,
1248,mutation,38228,39821,629,1,2016-02-23 06:57:19.983724,t,2016-02-23 07:00:20.376113,,,,,
1269,mutation,35158,40599,640,1,2016-02-23 07:01:27.673508,f,,,,,,
1270,mutation,35157,40600,640,1,2016-02-23 07:01:27.692389,f,,,,,,
1275,mutation,38227,40705,643,1,2016-02-23 07:02:06.771907,f,,,,,,
1276,mutation,38228,40706,643,1,2016-02-23 07:02:06.795459,f,,,,,,
1277,mutation,35158,40752,644,1,2016-02-23 07:02:22.018614,f,,,,,,
1278,mutation,35157,40753,644,1,2016-02-23 07:02:22.037619,f,,,,,,
1263,mutation,36324,40288,637,1,2016-02-23 06:59:42.893845,t,2016-02-23 07:02:47.98212,,,,,
1264,mutation,36325,40289,637,1,2016-02-23 06:59:42.909804,t,2016-02-23 07:02:47.982079,,,,,
1279,mutation,37090,40849,645,1,2016-02-23 07:02:50.852784,f,,,,,,
1280,mutation,37089,40850,645,1,2016-02-23 07:02:50.867031,f,,,,,,
1281,mutation,38579,40909,646,1,2016-02-23 07:03:06.066611,f,,,,,,
1282,mutation,38580,40910,646,1,2016-02-23 07:03:06.082581,f,,,,,,
1283,mutation,37090,40989,647,1,2016-02-23 07:03:24.487478,f,,,,,,
1284,mutation,37089,40990,647,1,2016-02-23 07:03:24.501862,f,,,,,,
1285,mutation,36423,41080,648,1,2016-02-23 07:03:49.509475,f,,,,,,
1286,mutation,36424,41081,648,1,2016-02-23 07:03:49.528457,f,,,,,,
1287,mutation,36847,41206,649,1,2016-02-23 07:04:18.127228,f,,,,,,
1288,mutation,36846,41207,649,1,2016-02-23 07:04:18.14181,f,,,,,,
1289,mutation,38227,41249,650,1,2016-02-23 07:04:25.545815,f,,,,,,
1290,mutation,38228,41250,650,1,2016-02-23 07:04:25.561642,f,,,,,,
1241,mutation,36325,39691,626,1,2016-02-23 06:55:40.966151,t,2016-02-23 07:05:36.481739,,,,,
1242,mutation,36324,39692,626,1,2016-02-23 06:55:40.986494,t,2016-02-23 07:05:36.481717,,,,,
1291,mutation,36052,41493,651,1,2016-02-23 07:05:45.723232,f,,,,,,
1292,mutation,36053,41494,651,1,2016-02-23 07:05:45.739393,f,,,,,,
1271,mutation,38579,40622,641,1,2016-02-23 07:01:34.708632,t,2016-02-23 07:06:09.004303,,,,,
1272,mutation,38580,40623,641,1,2016-02-23 07:01:34.723726,t,2016-02-23 07:06:09.004281,,,,,
1293,mutation,36481,41758,652,1,2016-02-23 07:07:59.109224,f,,,,,,
1294,mutation,36482,41759,652,1,2016-02-23 07:07:59.12813,f,,,,,,
1273,mutation,37089,40688,642,1,2016-02-23 07:01:55.877078,t,2016-02-23 07:08:26.32433,,,,,
1274,mutation,37090,40689,642,1,2016-02-23 07:01:55.896183,t,2016-02-23 07:08:26.324308,,,,,
1295,mutation,35597,41816,653,1,2016-02-23 07:08:42.141508,f,,,,,,
1296,mutation,35596,41817,653,1,2016-02-23 07:08:42.155336,f,,,,,,
1297,mutation,38227,41843,654,1,2016-02-23 07:08:58.30872,f,,,,,,
1298,mutation,38228,41844,654,1,2016-02-23 07:08:58.322746,f,,,,,,
1299,mutation,34821,41882,655,1,2016-02-23 07:09:20.773218,f,,,,,,
1300,mutation,34822,41883,655,1,2016-02-23 07:09:20.788874,f,,,,,,
1267,mutation,36884,40486,639,1,2016-02-23 07:00:46.678178,t,2016-02-23 07:10:28.859037,,,,,
1268,mutation,36885,40487,639,1,2016-02-23 07:00:46.69226,t,2016-02-23 07:10:28.859015,,,,,
1301,mutation,36423,42124,656,1,2016-02-23 07:11:23.489506,f,,,,,,
1302,mutation,36424,42125,656,1,2016-02-23 07:11:23.507381,f,,,,,,
1303,mutation,38750,42203,657,1,2016-02-23 07:12:36.765819,f,,,,,,
1304,mutation,38751,42204,657,1,2016-02-23 07:12:36.780226,f,,,,,,
1305,mutation,38076,42224,658,1,2016-02-23 07:13:22.198996,f,,,,,,
1306,mutation,38077,42225,658,1,2016-02-23 07:13:22.214962,f,,,,,,
1355,mutation,41758,43772,683,1,2016-02-23 07:53:42.091946,f,,,,,,
1356,mutation,41759,43773,683,1,2016-02-23 07:53:42.108349,f,,,,,,
1307,mutation,40705,42337,659,1,2016-02-23 07:24:04.90282,f,,,,,,
1308,mutation,40706,42338,659,1,2016-02-23 07:24:04.918666,f,,,,,,
1363,mutation,38956,44126,687,1,2016-02-23 07:58:19.980198,f,,,,,,
1364,mutation,38957,44127,687,1,2016-02-23 07:58:19.994881,f,,,,,,
1309,mutation,40599,42342,660,1,2016-02-23 07:24:26.792316,f,,,,,,
1310,mutation,40600,42343,660,1,2016-02-23 07:24:26.811748,f,,,,,,
1345,mutation,38829,43470,678,1,2016-02-23 07:46:30.965649,f,,,,,,
1346,mutation,38830,43471,678,1,2016-02-23 07:46:30.984936,f,,,,,,
1347,mutation,40849,43627,679,1,2016-02-23 07:49:48.861174,f,,,,,,
1348,mutation,40850,43628,679,1,2016-02-23 07:49:48.879972,f,,,,,,
1321,mutation,38956,42714,666,1,2016-02-23 07:33:38.774755,f,,,,,,
1322,mutation,38957,42715,666,1,2016-02-23 07:33:38.788847,f,,,,,,
1311,mutation,39382,42427,661,1,2016-02-23 07:27:40.612688,t,2016-02-23 07:35:27.536879,,,,,
1312,mutation,39383,42428,661,1,2016-02-23 07:27:40.628704,t,2016-02-23 07:35:27.536857,,,,,
1331,mutation,39863,43141,671,1,2016-02-23 07:39:25.94239,f,,,,,,
1332,mutation,39862,43142,671,1,2016-02-23 07:39:25.956723,f,,,,,,
1351,mutation,38957,43695,681,1,2016-02-23 07:52:22.390291,f,,,,,,
1352,mutation,38956,43696,681,1,2016-02-23 07:52:22.404469,f,,,,,,
1353,mutation,39626,43754,682,1,2016-02-23 07:53:22.505001,f,,,,,,
1354,mutation,39627,43755,682,1,2016-02-23 07:53:22.519556,f,,,,,,
1313,mutation,39873,42498,662,1,2016-02-23 07:30:19.435915,f,,,,,,
1314,mutation,39874,42499,662,1,2016-02-23 07:30:19.451741,f,,,,,,
1327,mutation,40305,42816,669,1,2016-02-23 07:34:53.5275,f,,,,,,
1328,mutation,40307,42817,669,1,2016-02-23 07:34:53.543067,f,,,,,,
1315,mutation,40849,42520,663,1,2016-02-23 07:30:58.001744,t,2016-02-23 07:31:21.674805,,,,,
1316,mutation,40850,42521,663,1,2016-02-23 07:30:58.016613,t,2016-02-23 07:31:21.674783,,,,,
1319,mutation,41080,42606,665,1,2016-02-23 07:32:22.600644,f,,,,,,
