id,type,network_id,creation_time,failed,time_of_death,participant_id,property1,property2,property3,property4,property5
603,bandit_agent,1,2016-02-23 06:04:04.31457,f,,A3RYYV5LI3GAYN:3HMVI3QICJS7Y2AEFXX0FEFDF94Y1S,0.016900000000000002,12,,,
686,bandit_agent,1,2016-02-23 07:57:28.994106,f,,A1AMFUVPA3XOIJ:3BEFOD78W6TOWKIJJCSRJHZ9IJ44MP,1.2996000000000003,14,,,
616,bandit_agent,1,2016-02-23 06:47:49.821158,f,,A10LQ8RUWDUI5U:3TVSS0C0E104IHRN2FZM0NDSWKWTWY,0.6084,13,,,
725,bandit_agent,1,2016-02-23 09:42:47.776115,f,,A3M6TIBELIT0GK:3Z3ZLGNNSIUUZ3X7BRUPQLR8EK83QT,1.0000000000000004e-12,15,,,
630,bandit_agent,1,2016-02-23 06:57:40.80178,f,,A33AZCOKCCTUXV:3PH3VY7DJLX04T0M87O4MBE9HGIZWK,0.6084,13,,,
626,bandit_agent,1,2016-02-23 06:55:40.826189,t,2016-02-23 07:05:36.367587,A2Q27WDJCMPR5D:3D8YOU6S9EKLOFR6B2CS7P0HRWAU6P,,13,,,
693,bandit_agent,1,2016-02-23 08:19:42.525431,f,,A2JNTATQUTN4Y9:3JWH6J9I9SDEZ1OSASHE4AUFX1WBN3,0.0729,14,,,
653,bandit_agent,1,2016-02-23 07:08:42.027363,f,,A1WV3IJSGT768U:33CUSNVVNNCAUW3H1E8LVBEJ00988A,0.25,13,,,
1216,bandit_agent,1,2016-02-23 17:44:24.319064,f,,A15RDD1EQIZSX3:36U2A8VAG1Z943W0N73IKTBCOFKKYX,0.2304,25,,,
695,bandit_agent,1,2016-02-23 08:23:21.829562,f,,A15MFRA24IIDUX:3WR9XG3T63B5BHBWF6Q20Z2JNUA47F,0.3844,14,,,
701,bandit_agent,1,2016-02-23 08:30:41.729044,t,2016-02-23 08:34:45.4341,ANNKCZ9LYTI31:3DIP6YHAPCSR3XD8EHULNLA5B39E8H,,14,,,
732,bandit_agent,1,2016-02-23 09:54:02.122519,t,2016-02-23 09:57:02.572487,A1OXJZ572M0BTY:369J354OFDA2JXQBRXNB3AZQIO16G7,,15,,,
703,bandit_agent,1,2016-02-23 08:36:54.347508,f,,ATZ32H3UZ6747:3IHR8NYAM71UHNFWBSKJ0LT4NOG4PM,0.5476,14,,,
710,bandit_agent,1,2016-02-23 09:03:38.99401,f,,A26OCMKWPBFVHV:3WJEQKOXA8262KCBZRJKCSX6CI71AR,0.6889000000000001,15,,,
738,bandit_agent,1,2016-02-23 10:04:20.502898,f,,A1G1FML6FEYDMR:3TXD01ZLD4H79SNSSEJDARG3V5A4UK,0.2116,15,,,
793,bandit_agent,1,2016-02-23 11:34:53.531674,t,2016-02-23 11:44:00.424333,A1HV2V9M87ZTM9:3L6L49WXW0XQODXDRDB52FONWOI544,1.0000000000000004e-12,16,,,
741,bandit_agent,1,2016-02-23 10:11:54.400011,f,,A19HCBT1EH8484:3RUIQRXJBBO0OA7JPSQT5LMV40BLLZ,1.0000000000000004e-12,15,,,
771,bandit_agent,1,2016-02-23 11:11:08.50696,f,,AR8MFZEKTQ53X:3B4YI393V9WAW0XZTAKVTTELOOTSS0,0.0064,16,,,
755,bandit_agent,1,2016-02-23 10:34:55.054469,f,,AM2YO03EP007P:3NVC2EB65QZ385OT21BJ37UADTQ3YX,2.3104,15,,,
784,bandit_agent,1,2016-02-23 11:25:23.064831,t,2016-02-23 11:33:28.097602,A256DVFF8HJN87:3U84XHCDICDOVRH2Y1ILRJVIXNQ4ZA,0.1369,16,,,
765,bandit_agent,1,2016-02-23 11:06:27.401107,f,,A3F6SDO4GYBE4Y:3COPXFW7XBCFVP4ZWK7Z72I0KA9KPV,0.6561000000000001,16,,,
783,bandit_agent,1,2016-02-23 11:25:14.548442,f,,A3L48QI72KNGH1:3ATPCQ38J8A3SQNEBGQTQF8GJ3IYAO,0.6084,16,,,
789,bandit_agent,1,2016-02-23 11:32:02.235669,t,2016-02-23 11:33:52.70496,A28I7Y2NPDZTIN:3PJ71Z61R42SX1267L5KGXMM60S19F,,16,,,
797,bandit_agent,1,2016-02-23 11:44:01.672863,t,2016-02-23 11:45:30.891459,A7Y57LYUL8SPF:39K0FND3AHF3Y9Y0SD2IWKL9AT4AMA,,16,,,
795,bandit_agent,1,2016-02-23 11:41:24.380296,t,2016-02-23 11:49:28.489808,AZ2P6DGG5M6SH:3TMSXRD2X6039XFE0WFCUHUX41CW1Z,0.5041,16,,,
794,bandit_agent,1,2016-02-23 11:41:24.244519,f,,A3LMCFV79DBWJR:3WLEIWSYHOHS1S2LO1TQYXUFHJD2HM,0.2304,16,,,
798,bandit_agent,1,2016-02-23 11:44:25.834623,f,,A1ANQNM1UC1PFQ:3PPTZCWALQKVKW40WYPYUMWNTF8QZE,1.0000000000000004e-12,16,,,
800,bandit_agent,1,2016-02-23 11:45:46.252286,t,2016-02-23 11:49:26.28622,AE03LUY7RH400:379J5II41OGMI4XR863PSQWBV3CLEE,1.0000000000000004e-12,16,,,
536,bandit_agent,1,2016-02-23 05:11:04.830806,f,,A33K6VSQLIKFG:3G2UL9A02DEJQ4FAYUJHXXMXJL976W,0.04409999999999999,11,,,
243,bandit_agent,1,2016-02-22 23:57:35.330699,t,2016-02-23 00:02:57.024897,A1247PYAVEPWTX:3C2NJ6JBKAHKBOOWRZO33HRB3V1N2V,1.0000000000000004e-12,5,,,
452,bandit_agent,1,2016-02-23 02:25:16.67666,t,2016-02-23 02:29:58.498829,AAGZ40ERLMIPB:3A7Y0R2P2OOPTE080QH4004Q7K3JX4,0.019600000000000003,9,,,
447,bandit_agent,1,2016-02-23 02:23:09.046574,t,2016-02-23 02:31:26.396659,A13FBOV085K4RY:32N49TQG3GIMOWS96539JG4M1M1AVC,,9,,,
396,bandit_agent,1,2016-02-23 01:52:15.888021,f,,A1VI3SOIHT6Y0D:39O5D9O87TSQ52NO69TU6G2RA5RC3H,1.4884,8,,,
398,bandit_agent,1,2016-02-23 01:52:31.301942,f,,A25AJ66CYVUTBR:3WJ1OXY92AGODKWWYCSZR2KEQOZA86,1.0000000000000004e-12,8,,,
401,bandit_agent,1,2016-02-23 01:52:52.371034,f,,A2G0SWZNEO1R9N:3LJ7UR74RHDUE23JVD7RWWO9N91N4V,0.1936,8,,,
413,bandit_agent,1,2016-02-23 01:56:41.728634,f,,A19LTHK3TA57SF:33IZTU6J811ISHJYNKQIS1VD33EXSW,1.0000000000000004e-12,8,,,
456,bandit_agent,1,2016-02-23 02:28:12.993131,f,,A2D45YV87IK6D0:3BV8HQ2ZZW1196D85XV17OONKTA6AH,0.10890000000000001,9,,,
461,bandit_agent,1,2016-02-23 02:31:46.533008,t,2016-02-23 02:39:12.632071,A10ZKWRZ8WL775:32N49TQG3GIMOWS96539JG4M1M1AVC,0.010000000000000002,9,,,
422,bandit_agent,1,2016-02-23 02:11:51.293502,f,,A3ND4KJK19EZ42:3CN4LGXD5XOOQ17X2FG2DCMGRT74Y4,1.0000000000000004e-12,9,,,
429,bandit_agent,1,2016-02-23 02:15:16.229763,f,,A2NFH9XZ5LVOWY:39ZSFO5CA8WXCA6DVL6HGT5MD2LUJM,0.1369,9,,,
682,bandit_agent,1,2016-02-23 07:53:22.406942,f,,A39UDX6AA4VRKL:3R8YZBNQ9HIC0MYUD3XF323OJMRQ7I,0.7921,14,,,
544,bandit_agent,1,2016-02-23 05:15:55.008099,f,,A19INPMOXPVJTK:3MB8LZR5BFTP44P14SESQL9GF0YKLN,0.9603999999999999,11,,,
537,bandit_agent,1,2016-02-23 05:11:20.983676,f,,A3IB7YJHP04OHI:392CY0QWG1R201SSYXUZROSS1AE4I3,0.25,11,,,
444,bandit_agent,1,2016-02-23 02:21:04.377162,f,,A37DZ189TLKB9O:3NPI0JQDAO5EY8UMQTLR8T5W3NKPTQ,0.12250000000000003,9,,,
552,bandit_agent,1,2016-02-23 05:21:23.918021,f,,APQMFEY1KUL6A:3IQ1VMJRYTKORPF634YDRYFPAUO9A1,0.0324,11,,,
472,bandit_agent,1,2016-02-23 03:23:31.585275,f,,A1JVUD5XUB9H48:3EFVCAY5L39ZEDZ0SI5CK1NXGBWJ8Y,1.3923999999999999,10,,,
484,bandit_agent,1,2016-02-23 03:30:57.953581,f,,AORNX7JXDISCS:3C6FJU71TQTN7Z1CHL7KQGKAQ6WYUM,0.1369,10,,,
565,bandit_agent,1,2016-02-23 05:42:38.388179,f,,A1DLELKT6OB0AP:3K2755HG5S3VQ69VQ0P7RV96YVGDFZ,1.0000000000000004e-12,12,,,
505,bandit_agent,1,2016-02-23 03:37:56.406947,f,,A1SVY6OLOUWIOZ:3OLQQLKKNSPGNE9R5LRCCBJJREUEJS,0.4900000000000001,10,,,
506,bandit_agent,1,2016-02-23 03:39:33.551407,f,,A2VYLJXZQG8YKS:3M1CVSFP605UJOWSK69ZDT5EKUPAQL,0.8649000000000001,10,,,
518,bandit_agent,1,2016-02-23 04:57:10.758683,f,,ACUGD3N2ULMHI:336YQZE83VE6S3MJXHB1O95NIFTM56,0.1444,11,,,
649,bandit_agent,1,2016-02-23 07:04:18.032764,f,,A208MTGA7V29TP:3NVC2EB65QZ385OT21BJ37UADTKY3M,0.8836000000000002,13,,,
530,bandit_agent,1,2016-02-23 05:07:52.81295,f,,AOG3QPEE94LL6:3300DTYQT2HX91D40BBL9CV559PEQM,0.36,11,,,
654,bandit_agent,1,2016-02-23 07:08:58.194575,f,,ABYQUVXLKOBBR:3QHK8ZVMIMIOB1L7YF1ZRIQQS6UBLZ,1.8496000000000004,13,,,
1186,bandit_agent,1,2016-02-23 17:18:30.129379,f,,A1W2G1N4BDF2DW:358UUM7WRZ3CCNDUQIMF8SDTF85R7W,2.6896000000000004,24,,,
580,bandit_agent,1,2016-02-23 05:52:49.364553,f,,A1QW8R82BDDGBI:3HQUKB7LNFEWGI537MWXL10H62NHHB,1.9880999999999998,12,,,
739,bandit_agent,1,2016-02-23 10:06:41.843667,t,2016-02-23 10:12:59.105624,A3VOMP0WOJTB4I:33NF62TLXJ2J9E11172FA6WOBB2KJU,1.0000000000000004e-12,15,,,
590,bandit_agent,1,2016-02-23 05:55:48.97573,f,,A72BCUWFJNPBW:3OS4RQUCR9F2B9BBC4Y1W5L6VA5FBV,0.28090000000000004,12,,,
594,bandit_agent,1,2016-02-23 05:56:47.648783,f,,A304JIFALQNMEQ:3J88R45B2GYLFP36V3MOXWQ2GJGPXH,0.7055999999999999,12,,,
687,bandit_agent,1,2016-02-23 07:58:19.86008,f,,A1HKXCQXXGQFA:36V4Q8R5ZK0VLP5HH9Z4MK0EEBMQMT,0.34809999999999997,14,,,
606,bandit_agent,1,2016-02-23 06:09:36.271422,t,2016-02-23 06:14:05.912907,A5CTKQVK18N6:3L4D84MILZSS7O0TVMZIXEGWJUSJHJ,1.0000000000000004e-12,12,,,
661,bandit_agent,1,2016-02-23 07:27:40.514868,t,2016-02-23 07:35:27.317394,A2ARINY98YXI6T:3SNLUL3WO4N370UDY6IUW8IEHR0ULY,0.6084,14,,,
617,bandit_agent,1,2016-02-23 06:48:14.134573,f,,A1RUVVDZ1VORBN:3YMU66OBIN8IGMASNGEF01OGR2BGHC,0.7744,13,,,
712,bandit_agent,1,2016-02-23 09:05:37.164308,t,2016-02-23 09:10:38.887887,A26T17CDTYJI1W:3FQ5JJ512LOFS4SMG5U73DD5KV5NKZ,0.07840000000000001,15,,,
666,bandit_agent,1,2016-02-23 07:33:38.679126,f,,A21B9YKNI8GHQZ:3VHHR074H3H19PIHLYPJMG4U9G3L7N,0.5476,14,,,
625,bandit_agent,1,2016-02-23 06:54:54.489496,f,,A2U6TUD188IZIH:31HQ4X3T3SANSN2991NUH70QWUELS8,0.5184,13,,,
627,bandit_agent,1,2016-02-23 06:56:04.579784,f,,A318QP0E1HS9DX:384PI804XS1AVRDNK81BJN82TW4S07,1.2100000000000002,13,,,
634,bandit_agent,1,2016-02-23 06:58:33.787916,f,,A1XUZFDVKP95VC:37ZHEEHM6WMKTLSSFSLJQUAD9UC37R,0.1444,13,,,
694,bandit_agent,1,2016-02-23 08:21:27.855277,f,,A3Q76FIIC2PQC3:3BDCF01OGXUKO9EI87FJZTORDFDLYP,0.7055999999999999,14,,,
670,bandit_agent,1,2016-02-23 07:37:02.851984,f,,A3IQ7EGSSQF1AA:3RANCT1ZVFHRUR817TT0I5M95XOBUU,1.0201,14,,,
671,bandit_agent,1,2016-02-23 07:39:25.844724,f,,AHLADH7JTJRO8:3AMYWKA6YBMQBA79FG0J8J8S9AP6OR,0.27040000000000003,14,,,
681,bandit_agent,1,2016-02-23 07:52:22.29345,f,,A3C8KN9HKGGZKG:3OWEPKL089CRXPL2XB5YZ88JEB47NC,1.4641,14,,,
726,bandit_agent,1,2016-02-23 09:45:37.725756,f,,A1RSFU07YFHKEP:3WYGZ5XF3WFC8HKRO1BT27NB7UEKS9,1.1236000000000002,15,,,
708,bandit_agent,1,2016-02-23 09:00:50.038661,t,2016-02-23 09:14:21.054718,A748ETX7W2MBZ:32SVAV9L3F92CNQQMVX30LC3A2KA3R,,15,,,
704,bandit_agent,1,2016-02-23 08:37:12.493226,t,2016-02-23 08:40:44.243925,A1W5D2MRLBNBJU:3BXQMRHWKZYNDICYYIJ9WLX3HWTMUV,1.0000000000000004e-12,14,,,
729,bandit_agent,1,2016-02-23 09:47:43.345727,f,,A3RWFPVCIYZBQV:3483FV8BEEJC43I4SI2M165P85V62N,0.0529,15,,,
714,bandit_agent,1,2016-02-23 09:11:28.620454,f,,A9X384CNEES66:3JNQLM5FT4MUNOLBFM8OQPNMY0JL29,0.4489000000000001,15,,,
743,bandit_agent,1,2016-02-23 10:16:07.193735,f,,A19BGGG98N8D7Y:3A1PQ49WVHHLC7KP5XTCTEKAPDXH1I,1.8496000000000004,15,,,
744,bandit_agent,1,2016-02-23 10:17:41.978031,f,,A12X43VFAKMR89:3DBQWDE4Y6YCAL7J9IQ11OUNN5C5NY,0.7744,15,,,
751,bandit_agent,1,2016-02-23 10:29:00.845894,f,,A2F0L17JPRRIF7:358010RM5ETYK902HFVN3OFK27OVXF,1.3456,15,,,
766,bandit_agent,1,2016-02-23 11:07:18.546801,f,,A3URNV625JS985:3VHHR074H3H19PIHLYPJMG4U9G87LE,0.0484,16,,,
772,bandit_agent,1,2016-02-23 11:12:32.251898,f,,AHWF0QIK9VTDS:31Z0PCVWUKFPS2QMU7RA87EB3TU7TH,0.0121,16,,,
781,bandit_agent,1,2016-02-23 11:22:17.351301,f,,A25XF7JNDKL995:3OF2M9AATGO99T65JT51Y0KEU9GKZG,1.1236000000000002,16,,,
790,bandit_agent,1,2016-02-23 11:32:44.923953,f,,A14BSSXMEM9PTD:3SB4CE2TJVVESLX46K4R7117HXNXAG,1.4884,16,,,
785,bandit_agent,1,2016-02-23 11:30:02.725247,f,,ACC10KKEL30H3:3PZDLQMM0TL1KKR529FPN6XZ4R82CD,0.11560000000000002,16,,,
235,bandit_agent,1,2016-02-22 23:54:19.16866,t,2016-02-22 23:58:09.153092,A1IM8G6UNAGQ7S:340UGXU9DY163567CAK0JHGG8PNUV2,1.0000000000000004e-12,5,,,
248,bandit_agent,1,2016-02-22 23:58:42.937546,f,,A5CIY4V1VV1DR:3R2PKQ87NW8I4RHY41UVDI9SN1PIM2,0.010000000000000002,5,,,
275,bandit_agent,1,2016-02-23 00:04:27.16735,f,,A22MXEHG4BQHC9:352YTHGROVD246H8SFCERCRD1XQ4H1,0.6400000000000001,5,,,
267,bandit_agent,1,2016-02-23 00:01:46.574907,f,,A3RL02A3JRAUS4:3VA45EW49NNV4O6C9AO2DNHB1ZU1O9,0.09,5,,,
263,bandit_agent,1,2016-02-23 00:01:36.885715,f,,ABTBQAZUMQOD6:3XUHV3NRVKYK0PL86KVOW4XR1TK5H6,0.3249000000000001,5,,,
249,bandit_agent,1,2016-02-22 23:58:50.070119,f,,A3S4129IYWS0FN:3EO896NRAWVICXROVGG7BXJKUOATJQ,0.010000000000000002,5,,,
254,bandit_agent,1,2016-02-23 00:00:15.029304,f,,A38TGO8LQIFEBR:3NLZY2D53PPBF7NWHXYPM7LPE6GLQ6,0.36,5,,,
269,bandit_agent,1,2016-02-23 00:01:59.720399,f,,AQJ7UUVEIWVNW:3U84XHCDICDOVRH2Y1ILRJVIXN6Z4L,0.04000000000000001,5,,,
251,bandit_agent,1,2016-02-22 23:59:04.669623,f,,A257UIPAZR9NTN:34Z02EIMISDBARQ29861TS4OVF3T0I,1.0000000000000004e-12,5,,,
245,bandit_agent,1,2016-02-22 23:58:18.475527,f,,A2W547SNOCMC25:36ZN444YTRY64U2AHH985MYXI14IOH,0.0841,5,,,
272,bandit_agent,1,2016-02-23 00:03:09.681497,f,,A25YG9M911WA3T:30BXRYBRP4XED80S2LIXM4A4LQOWHE,0.36,5,,,
273,bandit_agent,1,2016-02-23 00:03:32.346451,f,,AWKJQLEVKL8UN:3D3VGR7TA0FUB4C7O6JPVB1DA6RR3Z,1.0000000000000004e-12,5,,,
244,bandit_agent,1,2016-02-22 23:57:37.004691,f,,A3DS5B06ZCD3E3:3WRFBPLXRAO9W6KFVZ28MRW3991N36,1.0000000000000004e-12,5,,,
280,bandit_agent,1,2016-02-23 00:25:43.738433,f,,A2HBI8BAE2C5QH:3MRNMEIQW56HQYJRCBS5M8EQVRSDLU,0.36,5,,,
255,bandit_agent,1,2016-02-23 00:00:39.706265,t,2016-02-23 00:15:21.140516,A1LD4C1N32AE02:3LRKMWOKB5HESD2FUNZXY4YKD9AZ2P,0.6400000000000001,5,,,
276,bandit_agent,1,2016-02-23 00:06:38.634404,t,2016-02-23 00:15:53.680906,AHLS6AZ1VTNH7:3PW9OPU9PQKHXHH7MCQ56AE80UX122,1.0000000000000004e-12,5,,,
250,bandit_agent,1,2016-02-22 23:59:00.593211,f,,A1QYDLMTDZOVOB:3SEPORI8WNZ3XGXJ72SC4MHIPX2AZ7,0.0036,5,,,
257,bandit_agent,1,2016-02-23 00:00:47.63439,t,2016-02-23 00:15:58.236301,A3EXFIB2XTP9GL:3ZAK8W07I4EQA45R9DWBYOQQETBU0B,,5,,,
281,bandit_agent,1,2016-02-23 00:30:47.368169,f,,A1P3Z24Y6GRNVA:3LPW2N6LKT2P5BRS6J2NFJMHV1N5U8,0.81,6,,,
252,bandit_agent,1,2016-02-22 23:59:20.042541,f,,A1C57DJF1HCR3Q:3DY46V3X3PI8KW1D5IUF77U1WKT55P,0.16000000000000003,5,,,
253,bandit_agent,1,2016-02-22 23:59:43.778067,f,,A1N77PNO41YEQD:3RUIQRXJBBO0OA7JPSQT5LMV40TLLH,0.09,5,,,
246,bandit_agent,1,2016-02-22 23:58:35.232139,f,,A3EXC2ZMT1UI8K:3WQQ9FUS6AUTWU1O4QSVMD4K86G8BV,0.2304,5,,,
260,bandit_agent,1,2016-02-23 00:01:33.912804,f,,A2Q0YP6IJVA2JI:3OSWBBLG1EXCQS0GQUVTX29D201DXF,0.010000000000000002,5,,,
256,bandit_agent,1,2016-02-23 00:00:41.482599,f,,ASNTJ81DXL7E8:3ZGVPD4G6TH8CCWSD2JTZR7ADMNTZB,0.1444,5,,,
261,bandit_agent,1,2016-02-23 00:01:34.546689,f,,A2HGAQ9WOEU9PN:3CTOC39K37QVEZUHIDD661R25RJJ74,0.09,5,,,
265,bandit_agent,1,2016-02-23 00:01:44.670611,f,,A2MCRVU8I9VNHG:3YWRV122CSZ8STAU4H9QR3W8XRN8UC,1.2100000000000002,5,,,
268,bandit_agent,1,2016-02-23 00:01:58.146863,f,,A2ALWT2BUSXD83:34Q075JO1XDA17ET7PMRNMLT3WD10I,0.010000000000000002,5,,,
258,bandit_agent,1,2016-02-23 00:01:21.594384,f,,A3SOBR3QFZ6GO:33CKWXB73JKA8WZB38QR1R438OJ11L,0.1936,5,,,
262,bandit_agent,1,2016-02-23 00:01:35.618492,f,,A247FCJEEXVQM0:3ZOTGHDK5IBVY856MT3M9O4KRZ6OSF,0.4900000000000001,5,,,
277,bandit_agent,1,2016-02-23 00:16:53.285225,f,,A25KGFC9X1OAOJ:30OG32W0SUBC640CKJJ45I000YSENP,0.0576,5,,,
270,bandit_agent,1,2016-02-23 00:02:12.582513,f,,A1VW8Y7XCV3DRW:3KGTPGBS6XLX6E85O00PHCJ5BRVU2V,0.0576,5,,,
271,bandit_agent,1,2016-02-23 00:02:21.882381,f,,AU6ZURVHX4KPT:3FDJT1UU748B2FMGC5YL9WDJTAO5KA,0.18489999999999998,5,,,
264,bandit_agent,1,2016-02-23 00:01:40.888843,f,,AFHYKBNXB3FQ2:3KJYX6QCM9BXPPVD0BGMCF75R9PVJ7,1.0000000000000004e-12,5,,,
266,bandit_agent,1,2016-02-23 00:01:46.114246,f,,A20EU0UH5K3VGE:3YW4XOSQKQLQHTQ95W0BCT90JLHU1E,1.0000000000000004e-12,5,,,
247,bandit_agent,1,2016-02-22 23:58:38.095013,f,,ASJSRTPWPGMVW:35L9RVQFCOI1L4BN7L3W4GP70ACHUZ,1.0000000000000004e-12,5,,,
259,bandit_agent,1,2016-02-23 00:01:30.153539,f,,AVLUX03TCOCEZ:3TMFV4NEP8ELKXZZZHOR9RH5I7Y8WB,0.09,5,,,
274,bandit_agent,1,2016-02-23 00:04:20.310031,f,,AAWMZ1HKXEFNY:3OVHNO1VE611VN0VRCJEUNPOA0ZZDY,1.0000000000000004e-12,5,,,
279,bandit_agent,1,2016-02-23 00:18:06.599158,f,,A2A3QA1VCMLUSX:30JNVC0OR9K9TB46QCJRUFSIXP7HQV,0.36,5,,,
278,bandit_agent,1,2016-02-23 00:17:39.280102,t,2016-02-23 00:22:25.626784,A2W1C5PDHUF25O:3LRKMWOKB5HESD2FUNZXY4YKD9AZ2P,1.0000000000000004e-12,5,,,
294,bandit_agent,1,2016-02-23 00:41:19.774615,f,,AFUUPNBIKHRFZ:3WJEQKOXA8262KCBZRJKCSX6CIRA1K,0.0036,6,,,
284,bandit_agent,1,2016-02-23 00:36:24.413329,f,,A20TI49CU9PLQB:3OB0CAO74HPI2DVSHM0L71VKWYOYHF,0.010000000000000002,6,,,
282,bandit_agent,1,2016-02-23 00:34:56.113299,f,,A2FTE80ZLZ9MEC:3NPI0JQDAO5EY8UMQTLR8T5W3NHTPR,1.0000000000000004e-12,6,,,
286,bandit_agent,1,2016-02-23 00:37:06.053408,f,,A3N1W4VYI7VXEV:3BV8HQ2ZZW1196D85XV17OONKT66AD,1.0609,6,,,
297,bandit_agent,1,2016-02-23 00:41:35.145532,f,,A3DY78Q4FCWTXX:3ERMJ6L4DYSLF702LAQYMTJJ9LG7MY,0.019600000000000003,6,,,
283,bandit_agent,1,2016-02-23 00:35:36.163544,f,,A61YN3J77FFOY:3T3IWE1XG6NZYKV1Q60G8YV68J3TQI,0.1296,6,,,
285,bandit_agent,1,2016-02-23 00:36:51.805307,f,,A1D4XBPYMV5GP0:3Y54SXRO1LLRQD2I7FKLIZSVB49TUN,0.09,6,,,
296,bandit_agent,1,2016-02-23 00:41:31.854837,f,,A22HIPE013CV23:31QNSG6A5RT6UIYYR9GFHBIOPGR78A,0.25,6,,,
301,bandit_agent,1,2016-02-23 00:42:10.65755,f,,A3C0LPVN749UF3:358UUM7WRZ3CCNDUQIMF8SDTF8ER75,0.7921,6,,,
288,bandit_agent,1,2016-02-23 00:37:53.39363,f,,A38YIILTYQ9TR5:32SVAV9L3F92CNQQMVX30LC3A243A4,1.4884,6,,,
291,bandit_agent,1,2016-02-23 00:39:40.332214,t,2016-02-23 00:53:19.168749,A2TT6FAIWFD25N:33L7PJKHCGYTSGV54CJGM7A6EDH8TM,,6,,,
298,bandit_agent,1,2016-02-23 00:41:51.195208,f,,A3IXNDKQA3J1J:37FMASSAYCRML0D1DC4MZ2YYB2MBI7,1.0000000000000004e-12,6,,,
289,bandit_agent,1,2016-02-23 00:38:22.618368,f,,A37RSO5DIF5HB:39ZSFO5CA8WXCA6DVL6HGT5MD2IJU8,0.3364,6,,,
299,bandit_agent,1,2016-02-23 00:42:00.551889,f,,A15TWKQJX43YC5:3SKRO2GZ71RCEXLXBIW96602HUKK18,0.7055999999999999,6,,,
287,bandit_agent,1,2016-02-23 00:37:11.319793,t,2016-02-23 00:42:00.024515,A78CHMTYKJUVB:3OJSZ2ATDSWN70FWTB9C5R8XNQQ758,1.0000000000000004e-12,6,,,
300,bandit_agent,1,2016-02-23 00:42:06.841879,t,2016-02-23 00:47:33.975572,A244X2KYRPNOEO:3AMYWKA6YBMQBA79FG0J8J8S9AA6OC,,6,,,
293,bandit_agent,1,2016-02-23 00:41:17.828829,f,,A3ISDIYTS02E8C:32ZKVD547FN7VXVIS9XZVWW9SKP3BZ,0.010000000000000002,6,,,
290,bandit_agent,1,2016-02-23 00:39:20.127443,f,,A1Q1JWXO7MOCCQ:3JV9LGBJWTES83WFRT95KALH3ODGOO,1.0000000000000004e-12,6,,,
292,bandit_agent,1,2016-02-23 00:40:35.301899,f,,AQL960O0LTRI8:3A7Y0R2P2OOPTE080QH4004Q7KZJX0,1.0000000000000004e-12,6,,,
295,bandit_agent,1,2016-02-23 00:41:25.250528,f,,A1Q5KU5RVDE67:3OLQQLKKNSPGNE9R5LRCCBJJREOEJM,1.2100000000000002,6,,,
319,bandit_agent,1,2016-02-23 00:52:48.585674,t,2016-02-23 00:56:21.005358,AF33681RI3ES8:3Z7ISHFUH0VPES44A48Y8VBNZ938Z2,,6,,,
1185,bandit_agent,1,2016-02-23 17:18:05.347451,f,,A2175MT0FHLAKO:3PJ71Z61R42SX1267L5KGXMM60Z19M,0.04000000000000001,24,,,
302,bandit_agent,1,2016-02-23 00:42:31.752483,f,,AH7HHYWHK738C:3QY7M81QH7MQPJ0Z0YDI7GRFKGL7KT,0.4900000000000001,6,,,
303,bandit_agent,1,2016-02-23 00:43:19.698557,f,,AZSC8D1QSMAZD:37TD41K0AH9UPJ83WOUVEOA32LPCS8,0.0064,6,,,
320,bandit_agent,1,2016-02-23 00:54:05.794438,t,2016-02-23 00:58:19.122447,A2653BIPJKEMRK:3RANCT1ZVFHRUR817TT0I5M95X9UBY,,6,,,
328,bandit_agent,1,2016-02-23 01:06:16.380002,f,,A2TR1HQ47EE5A1:3DY4FPOOA1OENDEQ8GPVE6TW1QLVR1,0.5776,7,,,
307,bandit_agent,1,2016-02-23 00:45:46.35046,f,,A1BO9ADHD8767U:3SNVL38CI4SW10VVRFLTN2JTLRBKCY,0.09,6,,,
313,bandit_agent,1,2016-02-23 00:46:52.10231,f,,A2KVEHW2TNLKXM:3SITXWYCNV9JBV2WCY4N2CLDZFQBX7,0.16000000000000003,6,,,
322,bandit_agent,1,2016-02-23 00:56:53.451705,f,,A22AV7DKSOE77B:3TEM0PF1Q5X4T2U5NI6MOOM2STI0D9,0.0529,6,,,
305,bandit_agent,1,2016-02-23 00:45:36.186242,f,,A2YGYTP7EIQ7EG:31EUONYN2V3BQ0MAGO8RKBORQ31OVL,0.8464,6,,,
323,bandit_agent,1,2016-02-23 00:56:56.057296,f,,A2TJL8RPX552CB:3IFS6Q0HJIJL2MU3OYQHPR8YFQ9ISG,0.6400000000000001,6,,,
304,bandit_agent,1,2016-02-23 00:45:09.42439,f,,A17H399X6ZJVTC:3L6L49WXW0XQODXDRDB52FONWO054M,0.4900000000000001,6,,,
325,bandit_agent,1,2016-02-23 00:58:06.536956,f,,AO37G7I4M5WO:3S96KQ6I9M459BRWLKUW8ZO7P4FTDE,0.019600000000000003,6,,,
312,bandit_agent,1,2016-02-23 00:46:47.403801,t,2016-02-23 00:49:32.349916,A1M682B2WUSYJP:3Z9WI9EOZZONI86BD7ZUYTG9YJGKH7,1.0000000000000004e-12,6,,,
