id,assignment_id,creation_time,event_type
3490,3P4MQ7TPPXCCYSZV72C5DFULH99BB0,2016-03-13 05:40:36.167351,AssignmentReturned
3491,3WS1NTTKEYC1RM81EO1CCOPN5340FL,2016-03-13 05:40:56.110695,AssignmentSubmitted
3492,3TUI152ZZBNYP0JSONG62SCBHXK1QK,2016-03-13 05:43:18.039307,AssignmentAccepted
3493,31EUONYN2V3BQ0MAGO8RKBORR08VOU,2016-03-13 05:44:14.21299,AssignmentReturned
3494,3TR2532VIPUCAZGCZ38E0NR6BD7J68,2016-03-13 05:44:22.607885,AssignmentAccepted
3495,34Z02EIMISDBARQ29861TS4OWCCT0M,2016-03-13 05:46:16.402945,AssignmentSubmitted
3496,3QJOXOW4XJR6OMFC8I44S3B0W5PEMR,2016-03-13 05:48:10.240174,AssignmentAbandoned
3497,3TU5ZICBRD1G003DN8PLH2ZJV3P8QA,2016-03-13 05:50:22.470485,AssignmentAccepted
3498,3TUI152ZZBNYP0JSONG62SCBHXK1QK,2016-03-13 05:52:48.598949,AssignmentSubmitted
3499,3A4TN5196KI5ZAUNLUIWAA31U7FCHP,2016-03-13 05:52:51.766263,AssignmentAccepted
3500,3NJM2BJS4W6XCRSB47Q1JJ5SGYPCPU,2016-03-13 05:55:37.107281,AssignmentAccepted
3501,3A4TN5196KI5ZAUNLUIWAA31U7FCHP,2016-03-13 06:01:20.611711,AssignmentSubmitted
3502,3TR2532VIPUCAZGCZ38E0NR6BD7J68,2016-03-13 06:02:42.934502,AssignmentAbandoned
3503,3E4GGUZ1T8RJ3I3TUMWNBPA7AX62KA,2016-03-13 06:02:46.27451,AssignmentAccepted
3504,3TU5ZICBRD1G003DN8PLH2ZJV3P8QA,2016-03-13 06:04:08.92215,AssignmentSubmitted
3505,35LDD5557A49AM7M44F7QYO5G2NKMJ,2016-03-13 06:06:37.708349,AssignmentAccepted
3506,3TE3O8573085QMGOK65KC1WL5P02R3,2016-03-13 06:07:05.676885,AssignmentAccepted
3507,34QN5IT0TZRSC7YE6AV62W81IZS80D,2016-03-13 06:07:37.558404,AssignmentAccepted
3508,36H9ULYP62U8TS9N0WBIUT4J4CBFJ8,2016-03-13 06:08:53.032963,AssignmentAccepted
