id,type,network_id,creation_time,failed,time_of_death,participant_id,property1,property2,property3,property4,property5
65,bandit_agent,1,2016-03-10 18:11:19.764039,f,,A29KUIEVPK8WB4:3DH6GAKTYYP4TYVMN86S78ZPTGNYZ8,0.0225,1,,,
76,bandit_agent,1,2016-03-10 18:13:14.005265,f,,A3HNSL19SKG07P:3F6KKYWMNB17EYMCOO8KZ0IF1E8ND7,0.31360000000000005,1,,,
73,bandit_agent,1,2016-03-10 18:13:00.085183,f,,A2F79GFUWU5O96:33FBRBDW6OZC6ZTUIQOQXXA2RJY8C5,0.3844,1,,,
118,bandit_agent,1,2016-03-10 19:22:14.142675,f,,A3DRKJIAWYMA9F:3EICBYG644W1QGPD9ULHMNJG7UUCJV,0.7224999999999999,2,,,
69,bandit_agent,1,2016-03-10 18:12:12.573113,f,,A10LQ8RUWDUI5U:3H8DHMCCW9B66S19RBG4781B7J3KDZ,0.12250000000000003,1,,,
80,bandit_agent,1,2016-03-10 18:14:45.773359,t,2016-03-10 18:16:40.104263,A21UA6O7ZFAIQJ:3FE2ERCCZX8YLGPEUCZSEJZ957GPO2,,1,,,
79,bandit_agent,1,2016-03-10 18:14:00.60009,f,,A1OQ3KL56KMQSU:33CUSNVVNNCAUW3H1E8LVBEJ1SD88Z,0.06760000000000001,1,,,
72,bandit_agent,1,2016-03-10 18:12:50.771144,f,,A1R5W4RQZTROD8:3GS6S824SQX6N4M35JDARO708UFNWH,0.81,1,,,
77,bandit_agent,1,2016-03-10 18:13:18.25433,f,,A1ZZ7YO3YASNIP:3LS2AMNW5FQJLSQTUPEHEOPJA33QOV,0.004900000000000001,1,,,
112,bandit_agent,1,2016-03-10 19:21:06.879766,f,,ARM1KHL1WNDJ5:3TY7ZAOG5FKC780FFZS9S1HSDUY0KQ,0.004900000000000001,2,,,
71,bandit_agent,1,2016-03-10 18:12:38.641929,f,,A16GURZKQX8CQE:3NLZY2D53PPBF7NWHXYPM7LPFYYQLE,0.1369,1,,,
68,bandit_agent,1,2016-03-10 18:12:11.990989,t,2016-03-10 18:17:51.12966,A3QJ14Y7N8VQ42:3LPW2N6LKT2P5BRS6J2NFJMHWT45UA,,1,,,
78,bandit_agent,1,2016-03-10 18:13:42.600247,f,,A2C7PADOTOMFT6:3R6P78PK7KB8LV1NNAV4EKR43OBTGP,0.0016,1,,,
70,bandit_agent,1,2016-03-10 18:12:28.403834,f,,AX8W8FDX8A823:3WQQ9FUS6AUTWU1O4QSVMD4K9YYB81,0.17639999999999997,1,,,
89,bandit_agent,1,2016-03-10 18:20:02.144485,f,,A3VMKLJTSGYKHN:3S96KQ6I9M459BRWLKUW8ZO7QWVTDF,1.4161,1,,,
88,bandit_agent,1,2016-03-10 18:19:43.637484,f,,A3MDBHHF1QSFC:3UXUOQ9OKEXKD6RDO70TD2OJGW87AG,0.6084,1,,,
90,bandit_agent,1,2016-03-10 18:22:09.489151,f,,A1GGZXWDUJB0F9:3XM0HYN6NKZC9PCP0YWW975V15APEY,0.0256,1,,,
106,bandit_agent,1,2016-03-10 19:19:56.710353,f,,ACRKDBKAS8GM1:3SB5N7Y3O3475M4WP87UU9PZ6DH0GN,0.0961,2,,,
91,bandit_agent,1,2016-03-10 18:23:16.373705,f,,A3MS21UJPMHLK0:38F5OAUN5NCZNTZRUDALUOBNTRXH70,0.5625,1,,,
92,bandit_agent,1,2016-03-10 18:27:49.838378,f,,A22T69YW4WUANF:37XITHEISW9IO48QHZUQOE57HBMRC0,0.0529,1,,,
93,bandit_agent,1,2016-03-10 18:29:57.10955,f,,AK467M5VTG7N4:3PJUZCGDJ6GA81MR66EZV79ULYV89O,0.7055999999999999,1,,,
104,bandit_agent,1,2016-03-10 19:19:32.269938,f,,A39P7J60DY4WLU:3DBQWDE4Y6YCAL7J9IQ11OUNOXDN52,0.7395999999999999,2,,,
94,bandit_agent,1,2016-03-10 18:50:42.524461,t,2016-03-10 19:04:32.145796,A8BW189UIEIJA:3LRLIPTPEQ988LYX71P2H7T5MG6KAX,0.0144,1,,,
95,bandit_agent,1,2016-03-10 19:08:03.224564,f,,A3GU2X1UXQK0SA:3R2UR8A0IAG3UPR5G3998WLC76SOXS,0.028900000000000006,1,,,
119,bandit_agent,1,2016-03-10 19:22:19.803031,f,,A3MRB8TFD1IUS6:3D4CH1LGEATP1GS9P4QNNKQS9HBG9F,0.3844,2,,,
123,bandit_agent,1,2016-03-10 19:23:22.535143,f,,A18MC27WTCEBA2:3C6FJU71TQTN7Z1CHL7KQGKARYAUYH,0.12250000000000003,2,,,
