id,type,info_in_id,info_out_id,node_id,network_id,creation_time,failed,time_of_death,property1,property2,property3,property4,property5
185,mutation,1808,4599,98,1,2016-03-03 00:44:03.920948,t,2016-03-03 00:49:38.213682,,,,,
186,mutation,1807,4600,98,1,2016-03-03 00:44:03.937373,t,2016-03-03 00:49:38.213708,,,,,
187,mutation,2128,4661,99,1,2016-03-03 01:04:38.436855,f,,,,,,
188,mutation,2130,4662,99,1,2016-03-03 01:04:38.451361,f,,,,,,
189,mutation,2556,4703,100,1,2016-03-03 01:07:26.488858,f,,,,,,
190,mutation,2557,4704,100,1,2016-03-03 01:07:26.502412,f,,,,,,
191,mutation,3020,4710,101,1,2016-03-03 01:07:52.074726,f,,,,,,
192,mutation,3021,4711,101,1,2016-03-03 01:07:52.093662,f,,,,,,
193,mutation,3020,4712,102,1,2016-03-03 01:07:56.264497,f,,,,,,
194,mutation,3021,4713,102,1,2016-03-03 01:07:56.278594,f,,,,,,
195,mutation,4219,4763,103,1,2016-03-03 01:08:33.589308,f,,,,,,
196,mutation,4220,4764,103,1,2016-03-03 01:08:33.604148,f,,,,,,
197,mutation,2386,4878,104,1,2016-03-03 01:09:35.868733,f,,,,,,
198,mutation,2387,4879,104,1,2016-03-03 01:09:35.887495,f,,,,,,
199,mutation,3682,4892,105,1,2016-03-03 01:09:43.38899,t,2016-03-03 01:12:39.002558,,,,,
200,mutation,3683,4893,105,1,2016-03-03 01:09:43.403738,t,2016-03-03 01:12:39.002531,,,,,
209,mutation,3842,5107,110,1,2016-03-03 01:12:35.610746,t,2016-03-03 01:22:03.33329,,,,,
210,mutation,3843,5108,110,1,2016-03-03 01:12:35.625064,t,2016-03-03 01:22:03.333268,,,,,
217,mutation,3842,5194,114,1,2016-03-03 01:13:35.557713,f,,,,,,
218,mutation,3843,5195,114,1,2016-03-03 01:13:35.572149,f,,,,,,
201,mutation,2926,4957,106,1,2016-03-03 01:10:27.760034,t,2016-03-03 01:15:28.721315,,,,,
202,mutation,2927,4958,106,1,2016-03-03 01:10:27.774633,t,2016-03-03 01:15:28.721293,,,,,
203,mutation,3730,4966,107,1,2016-03-03 01:10:33.741399,f,,,,,,
204,mutation,3731,4967,107,1,2016-03-03 01:10:33.757388,f,,,,,,
205,mutation,3842,5055,108,1,2016-03-03 01:11:49.126917,f,,,,,,
206,mutation,3843,5056,108,1,2016-03-03 01:11:49.14145,f,,,,,,
207,mutation,3731,5064,109,1,2016-03-03 01:11:57.207826,t,2016-03-03 01:13:07.411156,,,,,
208,mutation,3730,5065,109,1,2016-03-03 01:11:57.225414,t,2016-03-03 01:13:07.411134,,,,,
211,mutation,2927,5112,111,1,2016-03-03 01:12:41.525254,f,,,,,,
212,mutation,2926,5113,111,1,2016-03-03 01:12:41.542579,f,,,,,,
213,mutation,3730,5142,112,1,2016-03-03 01:13:08.918546,f,,,,,,
214,mutation,3731,5143,112,1,2016-03-03 01:13:08.935084,f,,,,,,
215,mutation,2927,5171,113,1,2016-03-03 01:13:22.402193,f,,,,,,
216,mutation,2926,5172,113,1,2016-03-03 01:13:22.421241,f,,,,,,
221,mutation,3021,5328,116,1,2016-03-03 01:14:52.002965,f,,,,,,
222,mutation,3020,5329,116,1,2016-03-03 01:14:52.01711,f,,,,,,
223,mutation,4661,5361,117,1,2016-03-03 01:15:13.946061,f,,,,,,
224,mutation,4662,5362,117,1,2016-03-03 01:15:13.960233,f,,,,,,
225,mutation,3730,5444,118,1,2016-03-03 01:16:01.117904,f,,,,,,
226,mutation,3731,5445,118,1,2016-03-03 01:16:01.134441,f,,,,,,
227,mutation,4661,5454,119,1,2016-03-03 01:16:06.838071,f,,,,,,
228,mutation,4662,5455,119,1,2016-03-03 01:16:06.852216,f,,,,,,
229,mutation,2556,5462,120,1,2016-03-03 01:16:12.265552,f,,,,,,
230,mutation,2557,5463,120,1,2016-03-03 01:16:12.279578,f,,,,,,
231,mutation,3843,5466,121,1,2016-03-03 01:16:13.005888,f,,,,,,
232,mutation,3842,5467,121,1,2016-03-03 01:16:13.022365,f,,,,,,
233,mutation,3020,5470,122,1,2016-03-03 01:16:13.907609,f,,,,,,
234,mutation,3021,5471,122,1,2016-03-03 01:16:13.9218,f,,,,,,
235,mutation,2557,5502,123,1,2016-03-03 01:16:26.969315,f,,,,,,
236,mutation,2556,5503,123,1,2016-03-03 01:16:26.987671,f,,,,,,
237,mutation,3388,5533,124,1,2016-03-03 01:16:35.563749,f,,,,,,
238,mutation,3387,5535,124,1,2016-03-03 01:16:35.583602,f,,,,,,
239,mutation,3234,5568,125,1,2016-03-03 01:16:44.180907,f,,,,,,
240,mutation,3235,5569,125,1,2016-03-03 01:16:44.197763,f,,,,,,
241,mutation,4661,5581,126,1,2016-03-03 01:16:46.978586,f,,,,,,
242,mutation,4662,5582,126,1,2016-03-03 01:16:46.995323,f,,,,,,
219,mutation,3731,5229,115,1,2016-03-03 01:13:51.290276,t,2016-03-03 01:16:51.34314,,,,,
220,mutation,3730,5230,115,1,2016-03-03 01:13:51.307394,t,2016-03-03 01:16:51.343119,,,,,
243,mutation,2556,5646,127,1,2016-03-03 01:17:00.669179,f,,,,,,
244,mutation,2557,5647,127,1,2016-03-03 01:17:00.686201,f,,,,,,
245,mutation,3842,5651,128,1,2016-03-03 01:17:02.01351,f,,,,,,
246,mutation,3843,5652,128,1,2016-03-03 01:17:02.02813,f,,,,,,
249,mutation,2556,5744,130,1,2016-03-03 01:17:19.404914,f,,,,,,
250,mutation,2557,5745,130,1,2016-03-03 01:17:19.420253,f,,,,,,
251,mutation,3842,5953,131,1,2016-03-03 01:17:57.186343,f,,,,,,
252,mutation,3843,5954,131,1,2016-03-03 01:17:57.201025,f,,,,,,
253,mutation,4361,6012,132,1,2016-03-03 01:18:08.591781,f,,,,,,
254,mutation,4360,6013,132,1,2016-03-03 01:18:08.606973,f,,,,,,
255,mutation,2768,6140,133,1,2016-03-03 01:18:30.871357,f,,,,,,
256,mutation,2770,6141,133,1,2016-03-03 01:18:30.8905,f,,,,,,
257,mutation,3234,6395,134,1,2016-03-03 01:19:24.614091,f,,,,,,
258,mutation,3235,6396,134,1,2016-03-03 01:19:24.628273,f,,,,,,
259,mutation,2386,6481,135,1,2016-03-03 01:19:45.41245,f,,,,,,
260,mutation,2387,6482,135,1,2016-03-03 01:19:45.4267,f,,,,,,
261,mutation,2556,6486,136,1,2016-03-03 01:19:46.715692,f,,,,,,
262,mutation,2557,6487,136,1,2016-03-03 01:19:46.72947,f,,,,,,
263,mutation,3730,6539,137,1,2016-03-03 01:20:07.773036,f,,,,,,
264,mutation,3731,6540,137,1,2016-03-03 01:20:07.786996,f,,,,,,
265,mutation,2826,6594,138,1,2016-03-03 01:20:34.210485,f,,,,,,
266,mutation,2827,6595,138,1,2016-03-03 01:20:34.227384,f,,,,,,
269,mutation,3388,6687,140,1,2016-03-03 01:21:04.487027,f,,,,,,
270,mutation,3387,6688,140,1,2016-03-03 01:21:04.505119,f,,,,,,
271,mutation,2386,6787,141,1,2016-03-03 01:21:34.45391,f,,,,,,
272,mutation,2387,6788,141,1,2016-03-03 01:21:34.467939,f,,,,,,
247,mutation,3105,5716,129,1,2016-03-03 01:17:14.966441,t,2016-03-03 01:22:04.623021,,,,,
