id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,participant_id,number,question,response
3013,2017-03-11 07:01:29.784983,,,,,,f,,question,905,1,engagement,10
3015,2017-03-11 07:01:29.940402,,,,,,f,,question,905,3,"",""
3016,2017-03-11 07:01:30.015133,,,,,,f,,question,905,4,"",""
3017,2017-03-11 07:13:36.044581,,,,,,f,,question,906,1,engagement,5
3018,2017-03-11 07:13:36.137779,,,,,,f,,question,906,2,difficulty,6
3019,2017-03-11 07:13:36.226569,,,,,,f,,question,906,3,"",""
3020,2017-03-11 07:14:29.091067,,,,,,f,,question,907,1,engagement,10
3022,2017-03-11 07:14:29.913941,,,,,,f,,question,907,3,"",""
3025,2017-03-11 07:30:23.179477,,,,,,f,,question,908,2,difficulty,2
3026,2017-03-11 07:30:23.527951,,,,,,f,,question,908,3,"",""
3027,2017-03-11 07:33:13.051441,,,,,,f,,question,909,1,engagement,10
3030,2017-03-11 07:35:33.307847,,,,,,f,,question,911,1,engagement,10
3031,2017-03-11 07:35:33.789798,,,,,,f,,question,911,2,difficulty,4
3033,2017-03-11 07:35:34.74656,,,,,,f,,question,911,4,"",""
3034,2017-03-11 07:51:47.972789,,,,,,f,,question,912,1,engagement,7
3036,2017-03-11 07:51:48.161759,,,,,,f,,question,912,3,"",""
3038,2017-03-11 08:15:49.979491,,,,,,f,,question,914,1,engagement,8
3039,2017-03-11 08:15:50.269033,,,,,,f,,question,914,2,difficulty,3
3041,2017-03-11 08:15:50.639817,,,,,,f,,question,914,4,"",""
3042,2017-03-11 08:15:52.029941,,,,,,f,,question,913,1,engagement,8
3044,2017-03-11 08:15:52.800026,,,,,,f,,question,913,3,"",""
3045,2017-03-11 08:15:53.220105,,,,,,f,,question,913,4,"",""
3051,2017-03-11 08:38:29.666243,,,,,,f,,question,916,2,difficulty,6
3054,2017-03-11 08:39:10.976852,,,,,,f,,question,917,1,engagement,9
3056,2017-03-11 08:39:11.583313,,,,,,f,,question,917,2,difficulty,4
3058,2017-03-11 08:39:11.909749,,,,,,f,,question,917,3,"",""
3011,2017-03-11 06:57:11.04702,,,,,,f,,question,904,3,"",""
3014,2017-03-11 07:01:29.861918,,,,,,f,,question,905,2,difficulty,3
3021,2017-03-11 07:14:29.614414,,,,,,f,,question,907,2,difficulty,1
3023,2017-03-11 07:14:30.191783,,,,,,f,,question,907,4,"",""
3024,2017-03-11 07:30:22.852316,,,,,,f,,question,908,1,engagement,8
3028,2017-03-11 07:33:13.434406,,,,,,f,,question,909,2,difficulty,4
3029,2017-03-11 07:33:13.820802,,,,,,f,,question,909,3,"",""
3032,2017-03-11 07:35:34.257731,,,,,,f,,question,911,3,"",""
3035,2017-03-11 07:51:48.068786,,,,,,f,,question,912,2,difficulty,7
3037,2017-03-11 07:51:48.25498,,,,,,f,,question,912,4,"",""
3040,2017-03-11 08:15:50.484426,,,,,,f,,question,914,3,"",""
3043,2017-03-11 08:15:52.405465,,,,,,f,,question,913,2,difficulty,4
3046,2017-03-11 08:18:31.323516,,,,,,f,,question,915,1,engagement,10
3047,2017-03-11 08:18:31.540304,,,,,,f,,question,915,2,difficulty,1
3048,2017-03-11 08:18:31.693212,,,,,,f,,question,915,3,"",""
3049,2017-03-11 08:18:31.862503,,,,,,f,,question,915,4,"",""
3050,2017-03-11 08:38:29.412115,,,,,,f,,question,916,1,engagement,10
3052,2017-03-11 08:38:30.124686,,,,,,f,,question,916,3,"",""
3053,2017-03-11 08:38:30.362801,,,,,,f,,question,916,4,"",""
3055,2017-03-11 08:39:11.272363,,,,,,f,,question,917,1,engagement,9
3057,2017-03-11 08:39:11.602123,,,,,,f,,question,917,2,difficulty,4
3059,2017-03-11 08:39:11.912757,,,,,,f,,question,917,3,"",""
3060,2017-03-11 08:39:50.127944,,,,,,f,,question,918,1,engagement,8
3061,2017-03-11 08:39:50.427104,,,,,,f,,question,918,2,difficulty,5
3062,2017-03-11 08:39:50.723238,,,,,,f,,question,918,3,"",""
3063,2017-03-11 08:39:51.009672,,,,,,f,,question,918,4,"",""
3064,2017-03-11 08:44:28.336013,,,,,,f,,question,920,1,engagement,10
3065,2017-03-11 08:44:28.439629,,,,,,f,,question,920,2,difficulty,1
3066,2017-03-11 08:44:57.511238,,,,,,f,,question,919,1,engagement,9
3067,2017-03-11 08:44:57.643986,,,,,,f,,question,919,2,difficulty,5
3068,2017-03-11 08:44:57.77594,,,,,,f,,question,919,3,"",""
3069,2017-03-11 08:44:57.904395,,,,,,f,,question,919,4,"",""
3070,2017-03-11 09:02:55.07019,,,,,,f,,question,922,1,engagement,10
3071,2017-03-11 09:02:55.738128,,,,,,f,,question,922,2,difficulty,3
3072,2017-03-11 09:02:56.31937,,,,,,f,,question,922,3,"",""
3073,2017-03-11 09:02:56.572272,,,,,,f,,question,921,1,engagement,9
3074,2017-03-11 09:02:56.641881,,,,,,f,,question,922,4,"",""
3075,2017-03-11 09:02:57.126264,,,,,,f,,question,921,2,difficulty,7
3076,2017-03-11 09:02:57.734547,,,,,,f,,question,921,3,"",""
3077,2017-03-11 09:07:36.668665,,,,,,f,,question,923,1,engagement,10
3078,2017-03-11 09:07:37.019483,,,,,,f,,question,923,2,difficulty,5
3079,2017-03-11 09:39:43.73756,,,,,,f,,question,924,1,engagement,8
3080,2017-03-11 09:39:44.031728,,,,,,f,,question,924,2,difficulty,1
3081,2017-03-11 09:39:44.324981,,,,,,f,,question,924,3,"",""
3082,2017-03-11 09:39:44.619275,,,,,,f,,question,924,4,"",""
3083,2017-03-11 09:42:41.756475,,,,,,f,,question,925,1,engagement,5
3084,2017-03-11 09:42:42.00389,,,,,,f,,question,925,2,difficulty,1
3085,2017-03-11 09:42:42.263393,,,,,,f,,question,925,3,"",""
3086,2017-03-11 09:42:42.509933,,,,,,f,,question,925,4,"",""
3087,2017-03-11 09:48:46.000672,,,,,,f,,question,926,1,engagement,5
3088,2017-03-11 09:48:46.56346,,,,,,f,,question,926,2,difficulty,5
3089,2017-03-11 09:48:46.914745,,,,,,f,,question,926,3,"",""
3090,2017-03-11 09:48:47.27444,,,,,,f,,question,926,4,"",""
3091,2017-03-11 09:56:17.452264,,,,,,f,,question,927,1,engagement,8
3092,2017-03-11 09:56:17.66698,,,,,,f,,question,927,2,difficulty,3
3093,2017-03-11 09:56:17.896017,,,,,,f,,question,927,3,"",""
3094,2017-03-11 09:56:18.105028,,,,,,f,,question,927,4,"",""
3095,2017-03-11 10:01:33.827168,,,,,,f,,question,928,1,engagement,8
3096,2017-03-11 10:01:34.866249,,,,,,f,,question,928,2,difficulty,4
3097,2017-03-11 10:01:35.23921,,,,,,f,,question,928,3,"",""
3098,2017-03-11 10:02:07.546735,,,,,,f,,question,930,1,engagement,10
3099,2017-03-11 10:02:07.613705,,,,,,f,,question,930,2,difficulty,3
3100,2017-03-11 10:02:07.674388,,,,,,f,,question,930,3,"",""
3101,2017-03-11 10:02:07.7472,,,,,,f,,question,930,4,"",""
3102,2017-03-11 10:06:52.197475,,,,,,f,,question,929,1,engagement,5
3103,2017-03-11 10:06:52.392561,,,,,,f,,question,929,2,difficulty,8
3104,2017-03-11 10:06:52.563186,,,,,,f,,question,929,3,"",""
3105,2017-03-11 10:06:52.742136,,,,,,f,,question,929,4,"",""
3106,2017-03-11 10:17:25.550321,,,,,,f,,question,931,1,engagement,9
3107,2017-03-11 10:17:26.249286,,,,,,f,,question,931,2,difficulty,7
3108,2017-03-11 10:17:27.215984,,,,,,f,,question,931,3,"",""
3109,2017-03-11 10:17:27.584986,,,,,,f,,question,931,4,"",""
3110,2017-03-11 10:31:45.32372,,,,,,f,,question,932,1,engagement,9
3111,2017-03-11 10:31:45.85692,,,,,,f,,question,932,2,difficulty,3
3112,2017-03-11 10:31:46.040962,,,,,,f,,question,932,3,"",""
3113,2017-03-11 10:31:46.224924,,,,,,f,,question,932,4,"",""
3114,2017-03-11 10:35:17.59797,,,,,,f,,question,933,1,engagement,9
3115,2017-03-11 10:35:17.811222,,,,,,f,,question,933,2,difficulty,9
3116,2017-03-11 10:35:17.962958,,,,,,f,,question,933,3,"",""
3117,2017-03-11 10:35:18.136813,,,,,,f,,question,933,4,"",""
3118,2017-03-11 11:05:08.923669,,,,,,f,,question,934,1,engagement,8
3119,2017-03-11 11:05:09.192195,,,,,,f,,question,934,2,difficulty,2
3120,2017-03-11 11:05:09.313949,,,,,,f,,question,934,3,"",""
3121,2017-03-11 11:05:09.451099,,,,,,f,,question,934,4,"",""
3122,2017-03-11 11:14:44.488001,,,,,,f,,question,936,1,engagement,8
3123,2017-03-11 11:14:44.562204,,,,,,f,,question,936,2,difficulty,3
3124,2017-03-11 11:14:44.627217,,,,,,f,,question,936,3,"",""
3125,2017-03-11 11:14:44.700517,,,,,,f,,question,936,4,"",""
3126,2017-03-11 11:27:16.008223,,,,,,f,,question,938,1,engagement,5
3127,2017-03-11 11:27:16.52484,,,,,,f,,question,938,2,difficulty,5
3128,2017-03-11 11:27:16.890165,,,,,,f,,question,938,3,"",""
3129,2017-03-11 11:27:17.47872,,,,,,f,,question,938,4,"",""
3130,2017-03-11 11:33:18.965675,,,,,,f,,question,939,1,engagement,10
3131,2017-03-11 11:33:19.278193,,,,,,f,,question,939,2,difficulty,5
3132,2017-03-11 11:33:19.606166,,,,,,f,,question,939,3,"",""
3133,2017-03-11 11:35:54.008872,,,,,,f,,question,942,1,engagement,7
3134,2017-03-11 11:35:54.324498,,,,,,f,,question,942,2,difficulty,8
3135,2017-03-11 11:35:54.667444,,,,,,f,,question,942,3,"",""
3138,2017-03-11 11:38:54.080586,,,,,,f,,question,943,2,difficulty,8
3140,2017-03-11 11:38:54.676564,,,,,,f,,question,943,4,"",""
3142,2017-03-11 12:12:21.867053,,,,,,f,,question,945,2,difficulty,7
3143,2017-03-11 12:12:22.043901,,,,,,f,,question,945,3,"",""
3144,2017-03-11 12:12:22.177653,,,,,,f,,question,945,4,"",""
3145,2017-03-11 12:22:17.374944,,,,,,f,,question,946,1,engagement,8
3147,2017-03-11 12:22:17.699489,,,,,,f,,question,946,3,"",""
3150,2017-03-11 12:34:14.284949,,,,,,f,,question,947,3,"",""
3151,2017-03-11 12:34:14.337057,,,,,,f,,question,947,4,"",""
3152,2017-03-11 12:38:50.70953,,,,,,f,,question,948,1,engagement,7
3153,2017-03-11 12:38:51.199211,,,,,,f,,question,948,2,difficulty,8
3156,2017-03-11 12:46:21.541164,,,,,,f,,question,949,1,engagement,8
3158,2017-03-11 12:46:21.68492,,,,,,f,,question,949,3,"",""
3159,2017-03-11 12:46:21.726915,,,,,,f,,question,949,4,"",""
3160,2017-03-11 13:20:17.449115,,,,,,f,,question,950,1,engagement,9
3161,2017-03-11 13:20:17.838247,,,,,,f,,question,950,2,difficulty,3
3164,2017-03-11 13:49:04.984133,,,,,,f,,question,951,1,engagement,9
3172,2017-03-11 13:51:39.186019,,,,,,f,,question,952,1,engagement,7
3174,2017-03-11 13:51:39.36151,,,,,,f,,question,952,3,"",""
3175,2017-03-11 13:51:39.436661,,,,,,f,,question,952,4,"",""
3177,2017-03-11 14:02:01.207059,,,,,,f,,question,953,2,difficulty,10
3179,2017-03-11 14:02:01.343878,,,,,,f,,question,953,4,"",""
3183,2017-03-11 14:16:03.186273,,,,,,f,,question,956,1,engagement,8
3184,2017-03-11 14:16:03.285527,,,,,,f,,question,956,2,difficulty,2
3188,2017-03-11 14:21:49.277862,,,,,,f,,question,957,2,difficulty,4
3190,2017-03-11 14:21:49.515605,,,,,,f,,question,957,4,"",""
3191,2017-03-11 14:22:22.691264,,,,,,f,,question,958,1,engagement,8
3195,2017-03-11 14:31:53.149148,,,,,,f,,question,959,3,"",""
3198,2017-03-11 14:35:34.902774,,,,,,f,,question,963,2,difficulty,2
3199,2017-03-11 14:35:34.981452,,,,,,f,,question,963,3,"",""
3201,2017-03-11 14:35:46.288647,,,,,,f,,question,962,2,difficulty,4
3202,2017-03-11 14:35:46.324898,,,,,,f,,question,962,3,"",""
3203,2017-03-11 14:38:31.759353,,,,,,f,,question,961,1,engagement,10
3205,2017-03-11 14:38:32.009803,,,,,,f,,question,961,3,"",""
3207,2017-03-11 14:38:52.835589,,,,,,f,,question,964,1,engagement,10
3208,2017-03-11 14:38:52.991869,,,,,,f,,question,964,2,difficulty,6
3211,2017-03-11 14:40:29.630701,,,,,,f,,question,960,1,engagement,8
3212,2017-03-11 14:40:29.750926,,,,,,f,,question,960,2,difficulty,10
3213,2017-03-11 14:40:29.911215,,,,,,f,,question,960,3,"",""
3215,2017-03-11 15:12:38.65599,,,,,,f,,question,966,1,engagement,8
3216,2017-03-11 15:12:39.404637,,,,,,f,,question,966,2,difficulty,6
3217,2017-03-11 15:12:40.26167,,,,,,f,,question,966,3,"",""
3220,2017-03-11 15:14:32.291265,,,,,,f,,question,967,2,difficulty,4
3222,2017-03-11 15:28:16.369718,,,,,,f,,question,970,1,engagement,10
3225,2017-03-11 15:28:18.947463,,,,,,f,,question,970,4,"",""
3227,2017-03-11 15:32:00.014743,,,,,,f,,question,968,2,difficulty,3
3228,2017-03-11 15:32:00.098359,,,,,,f,,question,968,3,"",""
3229,2017-03-11 15:32:00.18241,,,,,,f,,question,968,4,"",""
3232,2017-03-11 15:37:48.298723,,,,,,f,,question,972,1,engagement,7
3235,2017-03-11 15:38:11.816991,,,,,,f,,question,973,1,engagement,10
3236,2017-03-11 15:38:13.748482,,,,,,f,,question,973,2,difficulty,5
3237,2017-03-11 15:38:15.067629,,,,,,f,,question,973,3,"",""
3240,2017-03-11 15:44:05.528647,,,,,,f,,question,974,2,difficulty,9
3243,2017-03-11 15:44:21.543428,,,,,,f,,question,975,1,engagement,10
3246,2017-03-11 15:44:21.740307,,,,,,f,,question,975,4,"",""
3247,2017-03-11 15:47:58.005367,,,,,,f,,question,977,1,engagement,10
3249,2017-03-11 15:47:58.186028,,,,,,f,,question,977,3,"",""
3250,2017-03-11 15:47:58.262208,,,,,,f,,question,977,4,"",""
3251,2017-03-11 15:48:03.68209,,,,,,f,,question,978,1,engagement,7
3252,2017-03-11 15:48:03.912093,,,,,,f,,question,978,2,difficulty,3
3253,2017-03-11 15:48:03.97863,,,,,,f,,question,978,3,"",""
3254,2017-03-11 15:48:04.044525,,,,,,f,,question,978,4,"",""
3261,2017-03-11 15:53:16.816486,,,,,,f,,question,979,3,"",""
3262,2017-03-11 15:53:17.14875,,,,,,f,,question,979,4,"",""
3264,2017-03-11 15:54:57.578902,,,,,,f,,question,980,2,difficulty,2
3266,2017-03-11 16:02:58.063304,,,,,,f,,question,982,1,engagement,10
3269,2017-03-11 16:05:40.377963,,,,,,f,,question,981,1,engagement,8
3270,2017-03-11 16:05:40.434836,,,,,,f,,question,981,2,difficulty,2
3272,2017-03-11 16:06:14.866958,,,,,,f,,question,984,1,engagement,9
3276,2017-03-11 16:06:25.26107,,,,,,f,,question,983,3,"",""
3278,2017-03-11 16:09:48.170405,,,,,,f,,question,985,1,engagement,10
3279,2017-03-11 16:09:48.252446,,,,,,f,,question,985,2,difficulty,6
3281,2017-03-11 16:12:33.081662,,,,,,f,,question,987,2,difficulty,3
3283,2017-03-11 16:18:09.52792,,,,,,f,,question,989,1,engagement,8
3284,2017-03-11 16:18:09.730246,,,,,,f,,question,989,2,difficulty,3
3285,2017-03-11 16:18:09.89205,,,,,,f,,question,989,3,"",""
3286,2017-03-11 16:19:14.608857,,,,,,f,,question,990,1,engagement,9
3287,2017-03-11 16:19:14.985211,,,,,,f,,question,990,2,difficulty,7
3297,2017-03-11 16:27:25.241488,,,,,,f,,question,993,1,engagement,7
3302,2017-03-11 16:29:42.702065,,,,,,f,,question,995,2,difficulty,3
3303,2017-03-11 16:38:06.591751,,,,,,f,,question,996,1,engagement,10
3308,2017-03-11 16:42:25.711133,,,,,,f,,question,997,2,difficulty,3
3311,2017-03-11 16:46:08.232661,,,,,,f,,question,998,1,engagement,8
3313,2017-03-11 16:46:08.760963,,,,,,f,,question,998,3,"",""
3314,2017-03-11 16:46:09.024054,,,,,,f,,question,998,4,"",""
3315,2017-03-11 16:49:50.64896,,,,,,f,,question,1000,1,engagement,8
3317,2017-03-11 16:49:50.889509,,,,,,f,,question,1000,3,"",""
3318,2017-03-11 16:49:51.003697,,,,,,f,,question,1000,4,"",""
3319,2017-03-11 16:54:17.674736,,,,,,f,,question,1001,1,engagement,9
3320,2017-03-11 16:54:17.784852,,,,,,f,,question,1001,2,difficulty,2
3321,2017-03-11 16:54:17.895432,,,,,,f,,question,1001,3,"",""
3324,2017-03-11 16:55:34.312491,,,,,,f,,question,999,2,difficulty,8
3325,2017-03-11 16:55:35.753416,,,,,,f,,question,999,3,"",""
3136,2017-03-11 11:35:55.095882,,,,,,f,,question,942,4,"",""
3137,2017-03-11 11:38:53.514495,,,,,,f,,question,943,1,engagement,10
3139,2017-03-11 11:38:54.385629,,,,,,f,,question,943,3,"",""
3141,2017-03-11 12:12:21.710308,,,,,,f,,question,945,1,engagement,7
3146,2017-03-11 12:22:17.543331,,,,,,f,,question,946,2,difficulty,10
3148,2017-03-11 12:34:14.173696,,,,,,f,,question,947,1,engagement,10
3149,2017-03-11 12:34:14.235018,,,,,,f,,question,947,2,difficulty,7
3154,2017-03-11 12:38:51.848915,,,,,,f,,question,948,3,"",""
3155,2017-03-11 12:38:52.484755,,,,,,f,,question,948,4,"",""
3157,2017-03-11 12:46:21.623576,,,,,,f,,question,949,2,difficulty,5
3162,2017-03-11 13:20:18.396877,,,,,,f,,question,950,3,"",""
3163,2017-03-11 13:20:19.019304,,,,,,f,,question,950,4,"",""
3165,2017-03-11 13:49:05.717765,,,,,,f,,question,951,2,difficulty,4
3166,2017-03-11 13:49:05.767983,,,,,,f,,question,951,1,engagement,9
3167,2017-03-11 13:49:05.992877,,,,,,f,,question,951,3,"",""
3168,2017-03-11 13:49:06.242209,,,,,,f,,question,951,2,difficulty,4
3169,2017-03-11 13:49:06.274663,,,,,,f,,question,951,4,"",""
3170,2017-03-11 13:49:06.520146,,,,,,f,,question,951,3,"",""
3171,2017-03-11 13:49:06.79687,,,,,,f,,question,951,4,"",""
3173,2017-03-11 13:51:39.282691,,,,,,f,,question,952,2,difficulty,10
3176,2017-03-11 14:02:01.146487,,,,,,f,,question,953,1,engagement,10
3178,2017-03-11 14:02:01.278418,,,,,,f,,question,953,3,"",""
3180,2017-03-11 14:03:04.364664,,,,,,f,,question,955,1,engagement,10
3181,2017-03-11 14:03:04.462453,,,,,,f,,question,955,2,difficulty,7
3182,2017-03-11 14:03:04.545008,,,,,,f,,question,955,3,"",""
3185,2017-03-11 14:16:03.396772,,,,,,f,,question,956,3,"",""
3186,2017-03-11 14:16:03.531863,,,,,,f,,question,956,4,"",""
3187,2017-03-11 14:21:49.168163,,,,,,f,,question,957,1,engagement,8
3189,2017-03-11 14:21:49.403244,,,,,,f,,question,957,3,"",""
3192,2017-03-11 14:22:22.928428,,,,,,f,,question,958,2,difficulty,4
3193,2017-03-11 14:31:52.962303,,,,,,f,,question,959,1,engagement,9
3194,2017-03-11 14:31:53.061307,,,,,,f,,question,959,2,difficulty,4
3196,2017-03-11 14:31:53.248977,,,,,,f,,question,959,4,"",""
3197,2017-03-11 14:35:34.822934,,,,,,f,,question,963,1,engagement,10
3200,2017-03-11 14:35:46.249156,,,,,,f,,question,962,1,engagement,8
3204,2017-03-11 14:38:31.923841,,,,,,f,,question,961,2,difficulty,6
3206,2017-03-11 14:38:32.109046,,,,,,f,,question,961,4,"",""
3209,2017-03-11 14:38:53.123799,,,,,,f,,question,964,3,"",""
3210,2017-03-11 14:38:53.286096,,,,,,f,,question,964,4,"",""
3214,2017-03-11 14:40:30.053994,,,,,,f,,question,960,4,"",""
3218,2017-03-11 15:12:40.65747,,,,,,f,,question,966,4,"",""
3219,2017-03-11 15:14:31.90588,,,,,,f,,question,967,1,engagement,8
3221,2017-03-11 15:14:32.654528,,,,,,f,,question,967,3,"",""
3223,2017-03-11 15:28:17.219781,,,,,,f,,question,970,2,difficulty,4
3224,2017-03-11 15:28:18.315829,,,,,,f,,question,970,3,"",""
3226,2017-03-11 15:31:59.852896,,,,,,f,,question,968,1,engagement,10
3230,2017-03-11 15:35:57.428282,,,,,,f,,question,971,1,engagement,10
3231,2017-03-11 15:35:58.027501,,,,,,f,,question,971,2,difficulty,6
3233,2017-03-11 15:37:48.360674,,,,,,f,,question,972,2,difficulty,4
3234,2017-03-11 15:37:48.428433,,,,,,f,,question,972,3,"",""
3238,2017-03-11 15:38:17.598627,,,,,,f,,question,973,4,"",""
3239,2017-03-11 15:44:05.016158,,,,,,f,,question,974,1,engagement,10
3241,2017-03-11 15:44:05.966431,,,,,,f,,question,974,3,"",""
3242,2017-03-11 15:44:06.411137,,,,,,f,,question,974,4,"",""
3244,2017-03-11 15:44:21.615961,,,,,,f,,question,975,2,difficulty,10
3245,2017-03-11 15:44:21.682758,,,,,,f,,question,975,3,"",""
3248,2017-03-11 15:47:58.116343,,,,,,f,,question,977,2,difficulty,4
3255,2017-03-11 15:51:03.327516,,,,,,f,,question,976,1,engagement,10
3256,2017-03-11 15:51:03.443608,,,,,,f,,question,976,2,difficulty,5
3257,2017-03-11 15:51:03.547615,,,,,,f,,question,976,3,"",""
3258,2017-03-11 15:51:03.618065,,,,,,f,,question,976,4,"",""
3259,2017-03-11 15:53:16.144829,,,,,,f,,question,979,1,engagement,10
3260,2017-03-11 15:53:16.48204,,,,,,f,,question,979,2,difficulty,8
3263,2017-03-11 15:54:57.398257,,,,,,f,,question,980,1,engagement,10
3265,2017-03-11 15:54:57.780546,,,,,,f,,question,980,3,"",""
3267,2017-03-11 16:02:58.140699,,,,,,f,,question,982,2,difficulty,5
3268,2017-03-11 16:02:58.22881,,,,,,f,,question,982,3,"",""
3271,2017-03-11 16:05:40.524012,,,,,,f,,question,981,3,"",""
3273,2017-03-11 16:06:15.037122,,,,,,f,,question,984,2,difficulty,5
3274,2017-03-11 16:06:25.042801,,,,,,f,,question,983,1,engagement,8
3275,2017-03-11 16:06:25.149626,,,,,,f,,question,983,2,difficulty,3
3277,2017-03-11 16:06:25.369103,,,,,,f,,question,983,4,"",""
3280,2017-03-11 16:12:33.015072,,,,,,f,,question,987,1,engagement,10
3282,2017-03-11 16:12:33.155688,,,,,,f,,question,987,3,"",""
3288,2017-03-11 16:19:15.518512,,,,,,f,,question,990,3,"",""
3289,2017-03-11 16:19:15.889544,,,,,,f,,question,990,4,"",""
3290,2017-03-11 16:20:34.188913,,,,,,f,,question,988,1,engagement,10
3291,2017-03-11 16:20:34.378741,,,,,,f,,question,988,2,difficulty,1
3292,2017-03-11 16:22:56.360663,,,,,,f,,question,992,1,engagement,10
3293,2017-03-11 16:22:57.353944,,,,,,f,,question,992,2,difficulty,3
3294,2017-03-11 16:22:57.732173,,,,,,f,,question,992,3,"",""
3295,2017-03-11 16:22:58.074961,,,,,,f,,question,992,4,"",""
3296,2017-03-11 16:24:42.67134,,,,,,f,,question,994,1,engagement,10
3298,2017-03-11 16:27:25.429997,,,,,,f,,question,993,2,difficulty,6
3299,2017-03-11 16:27:25.507324,,,,,,f,,question,993,3,"",""
3300,2017-03-11 16:27:25.58682,,,,,,f,,question,993,4,"",""
3301,2017-03-11 16:29:42.577035,,,,,,f,,question,995,1,engagement,10
3304,2017-03-11 16:38:06.665017,,,,,,f,,question,996,2,difficulty,7
3305,2017-03-11 16:38:06.742096,,,,,,f,,question,996,3,"",""
3306,2017-03-11 16:38:06.826549,,,,,,f,,question,996,4,"",""
3307,2017-03-11 16:42:25.631554,,,,,,f,,question,997,1,engagement,10
3309,2017-03-11 16:42:25.770603,,,,,,f,,question,997,3,"",""
3310,2017-03-11 16:42:25.864516,,,,,,f,,question,997,4,"",""
3312,2017-03-11 16:46:08.499546,,,,,,f,,question,998,2,difficulty,8
3316,2017-03-11 16:49:50.772909,,,,,,f,,question,1000,2,difficulty,4
3322,2017-03-11 16:54:18.013122,,,,,,f,,question,1001,4,"",""
3323,2017-03-11 16:55:32.701636,,,,,,f,,question,999,1,engagement,10
3326,2017-03-11 16:55:37.241731,,,,,,f,,question,999,4,"",""
3327,2017-03-11 16:58:33.272781,,,,,,f,,question,1002,1,engagement,9
3332,2017-03-11 17:00:12.651974,,,,,,f,,question,1003,2,difficulty,3
3334,2017-03-11 17:00:13.36071,,,,,,f,,question,1003,4,coupons,coupons
3336,2017-03-11 17:02:49.512511,,,,,,f,,question,1004,1,engagement,10
3337,2017-03-11 17:02:49.658003,,,,,,f,,question,1004,2,difficulty,5
3338,2017-03-11 17:02:49.781688,,,,,,f,,question,1004,3,"",""
3341,2017-03-11 17:09:03.493748,,,,,,f,,question,1005,2,difficulty,2
3342,2017-03-11 17:16:50.869123,,,,,,f,,question,1006,1,engagement,9
3345,2017-03-11 17:16:51.157218,,,,,,f,,question,1006,4,"",""
3346,2017-03-11 17:18:07.717305,,,,,,f,,question,1008,1,engagement,10
3347,2017-03-11 17:18:08.141714,,,,,,f,,question,1008,2,difficulty,10
3349,2017-03-11 17:31:09.986704,,,,,,f,,question,1009,2,difficulty,3
3350,2017-03-11 17:31:10.05338,,,,,,f,,question,1009,3,"",""
3357,2017-03-11 17:36:06.019123,,,,,,f,,question,1011,2,difficulty,3
3358,2017-03-11 17:36:06.126542,,,,,,f,,question,1011,3,"",""
3361,2017-03-11 17:40:12.080223,,,,,,f,,question,1013,2,difficulty,10
3363,2017-03-11 17:41:24.934378,,,,,,f,,question,1014,2,difficulty,5
3367,2017-03-11 17:45:02.892007,,,,,,f,,question,1012,2,difficulty,5
3372,2017-03-11 17:59:08.891591,,,,,,f,,question,1015,3,"",""
3373,2017-03-11 17:59:08.975963,,,,,,f,,question,1015,4,"",""
3375,2017-03-11 18:08:24.11753,,,,,,f,,question,1017,2,difficulty,5
3377,2017-03-11 18:08:24.338954,,,,,,f,,question,1017,4,"",""
3378,2017-03-11 18:17:26.355499,,,,,,f,,question,1018,1,engagement,10
3379,2017-03-11 18:17:26.53356,,,,,,f,,question,1018,2,difficulty,7
3380,2017-03-11 18:17:26.644631,,,,,,f,,question,1018,3,"",""
3381,2017-03-11 18:17:26.791797,,,,,,f,,question,1018,4,"",""
3383,2017-03-11 18:18:28.201164,,,,,,f,,question,1019,2,difficulty,3
3384,2017-03-11 18:21:58.538056,,,,,,f,,question,1020,1,engagement,5
3386,2017-03-11 18:21:58.689765,,,,,,f,,question,1020,3,"",""
3390,2017-03-11 18:25:01.633829,,,,,,f,,question,1022,4,"",""
3392,2017-03-11 18:32:03.452556,,,,,,f,,question,1023,2,difficulty,6
3393,2017-03-11 18:32:03.538633,,,,,,f,,question,1023,3,"",""
3395,2017-03-11 18:37:23.885559,,,,,,f,,question,1024,1,engagement,10
3396,2017-03-11 18:37:24.064306,,,,,,f,,question,1024,2,difficulty,1
3398,2017-03-11 18:37:24.403606,,,,,,f,,question,1024,4,"",""
3399,2017-03-11 18:45:29.277044,,,,,,f,,question,1025,1,engagement,9
3401,2017-03-11 18:45:29.418606,,,,,,f,,question,1025,3,"",""
3406,2017-03-11 19:01:19.188348,,,,,,f,,question,1027,2,difficulty,7
3409,2017-03-11 19:04:10.993022,,,,,,f,,question,1028,2,difficulty,7
3411,2017-03-11 19:04:11.126022,,,,,,f,,question,1028,4,"",""
3415,2017-03-11 19:18:23.362818,,,,,,f,,question,1030,4,"",""
3328,2017-03-11 16:58:33.341806,,,,,,f,,question,1002,2,difficulty,2
3329,2017-03-11 16:58:33.410025,,,,,,f,,question,1002,3,"",""
3330,2017-03-11 16:58:33.471535,,,,,,f,,question,1002,4,"",""
3331,2017-03-11 17:00:12.320414,,,,,,f,,question,1003,1,engagement,10
3333,2017-03-11 17:00:12.956948,,,,,,f,,question,1003,3,coupons,all
