id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,info_in_id,info_out_id,node_id,network_id
1926,2017-03-11 17:56:50.452531,,,,,,t,2017-03-11 18:04:18.578076,mutation,65356,67875,968,1
1925,2017-03-11 17:56:50.437798,,,,,,t,2017-03-11 18:04:18.586876,mutation,65355,67874,968,1
1931,2017-03-11 18:15:00.668469,,,,,,f,,mutation,65355,68085,971,1
1932,2017-03-11 18:15:00.675952,,,,,,f,,mutation,65356,68086,971,1
1934,2017-03-11 18:16:43.331883,,,,,,t,2017-03-11 18:22:11.033382,mutation,66035,68165,972,1
1933,2017-03-11 18:16:43.324163,,,,,,t,2017-03-11 18:22:11.043642,mutation,66034,68164,972,1
1935,2017-03-11 18:22:12.160011,,,,,,f,,mutation,64230,68376,973,1
1936,2017-03-11 18:22:12.167769,,,,,,f,,mutation,64231,68377,973,1
1937,2017-03-11 18:25:03.118511,,,,,,f,,mutation,63830,68414,974,1
1938,2017-03-11 18:25:03.1262,,,,,,f,,mutation,63831,68415,974,1
1939,2017-03-11 18:31:27.785423,,,,,,f,,mutation,64670,68540,975,1
1940,2017-03-11 18:31:27.792898,,,,,,f,,mutation,64671,68541,975,1
1779,2017-03-11 11:10:42.92083,,,,,,f,,mutation,58244,62404,895,1
1780,2017-03-11 11:10:42.926697,,,,,,f,,mutation,58245,62405,895,1
1787,2017-03-11 11:27:49.432446,,,,,,f,,mutation,57580,62652,899,1
1788,2017-03-11 11:27:49.438019,,,,,,f,,mutation,57579,62653,899,1
1793,2017-03-11 12:08:02.207724,,,,,,f,,mutation,58244,62881,902,1
1794,2017-03-11 12:08:02.213398,,,,,,f,,mutation,58245,62882,902,1
1797,2017-03-11 12:28:18.527692,,,,,,f,,mutation,59168,63061,904,1
1798,2017-03-11 12:28:18.533222,,,,,,f,,mutation,59169,63062,904,1
1803,2017-03-11 13:15:43.252419,,,,,,f,,mutation,56991,63283,907,1
1804,2017-03-11 13:15:43.257678,,,,,,f,,mutation,56990,63284,907,1
1811,2017-03-11 14:00:29.714277,,,,,,f,,mutation,62652,63732,911,1
1812,2017-03-11 14:00:29.719879,,,,,,f,,mutation,62653,63733,911,1
1817,2017-03-11 14:19:45.114211,,,,,,f,,mutation,61051,64006,914,1
1818,2017-03-11 14:19:45.119594,,,,,,f,,mutation,61052,64007,914,1
1819,2017-03-11 14:28:28.579526,,,,,,f,,mutation,63061,64130,915,1
1820,2017-03-11 14:28:28.585025,,,,,,f,,mutation,63062,64131,915,1
1823,2017-03-11 14:32:33.692465,,,,,,f,,mutation,61051,64210,917,1
1824,2017-03-11 14:32:33.698292,,,,,,f,,mutation,61052,64211,917,1
1827,2017-03-11 14:33:19.539672,,,,,,f,,mutation,62404,64238,919,1
1828,2017-03-11 14:33:19.545097,,,,,,f,,mutation,62405,64239,919,1
1837,2017-03-11 15:23:24.752084,,,,,,f,,mutation,63228,64782,924,1
1838,2017-03-11 15:23:24.757831,,,,,,f,,mutation,63227,64783,924,1
1841,2017-03-11 15:24:41.040443,,,,,,f,,mutation,60455,64792,926,1
1842,2017-03-11 15:24:41.0465,,,,,,f,,mutation,60456,64793,926,1
1843,2017-03-11 15:34:17.320813,,,,,,f,,mutation,62130,64918,927,1
1844,2017-03-11 15:34:17.326408,,,,,,f,,mutation,62129,64919,927,1
1847,2017-03-11 15:39:18.934838,,,,,,f,,mutation,61991,65118,929,1
1848,2017-03-11 15:39:18.940136,,,,,,f,,mutation,61992,65119,929,1
1853,2017-03-11 15:43:50.633761,,,,,,f,,mutation,60640,65286,932,1
1854,2017-03-11 15:43:50.639201,,,,,,f,,mutation,60639,65287,932,1
1855,2017-03-11 15:45:42.453277,,,,,,f,,mutation,61991,65355,933,1
1856,2017-03-11 15:45:42.459053,,,,,,f,,mutation,61992,65356,933,1
1859,2017-03-11 15:52:12.241239,,,,,,f,,mutation,62240,65519,935,1
1860,2017-03-11 15:52:12.246582,,,,,,f,,mutation,62241,65520,935,1
1861,2017-03-11 15:58:36.215893,,,,,,f,,mutation,61785,65572,936,1
1862,2017-03-11 15:58:36.221271,,,,,,f,,mutation,61784,65573,936,1
1871,2017-03-11 16:08:27.895413,,,,,,f,,mutation,63227,65932,941,1
1872,2017-03-11 16:08:27.900977,,,,,,f,,mutation,63228,65933,941,1
1875,2017-03-11 16:14:22.551673,,,,,,f,,mutation,62653,66034,943,1
1876,2017-03-11 16:14:22.557133,,,,,,f,,mutation,62652,66035,943,1
1877,2017-03-11 16:14:49.385326,,,,,,f,,mutation,60916,66037,944,1
1878,2017-03-11 16:14:49.390798,,,,,,f,,mutation,60915,66038,944,1
1881,2017-03-11 16:20:15.906196,,,,,,f,,mutation,60419,66246,946,1
1882,2017-03-11 16:20:15.911757,,,,,,f,,mutation,60420,66247,946,1
1883,2017-03-11 16:21:23.173693,,,,,,f,,mutation,60915,66282,947,1
1884,2017-03-11 16:21:23.179173,,,,,,f,,mutation,60916,66283,947,1
1885,2017-03-11 16:26:42.16774,,,,,,f,,mutation,63283,66438,948,1
1886,2017-03-11 16:26:42.173278,,,,,,f,,mutation,63284,66439,948,1
1889,2017-03-11 16:39:09.588548,,,,,,f,,mutation,65576,66564,950,1
1890,2017-03-11 16:39:09.594009,,,,,,f,,mutation,65575,66565,950,1
1891,2017-03-11 16:40:52.788822,,,,,,f,,mutation,64239,66592,951,1
1892,2017-03-11 16:40:52.794406,,,,,,f,,mutation,64238,66593,951,1
1893,2017-03-11 16:43:59.592661,,,,,,f,,mutation,65230,66671,952,1
1894,2017-03-11 16:43:59.598344,,,,,,f,,mutation,65231,66672,952,1
1901,2017-03-11 16:57:26.592179,,,,,,f,,mutation,65627,67024,956,1
1902,2017-03-11 16:57:26.597938,,,,,,f,,mutation,65628,67025,956,1
1907,2017-03-11 17:09:49.102536,,,,,,f,,mutation,64230,67247,959,1
1908,2017-03-11 17:09:49.107896,,,,,,f,,mutation,64231,67248,959,1
1909,2017-03-11 17:15:13.66694,,,,,,f,,mutation,65286,67296,960,1
1910,2017-03-11 17:15:13.672569,,,,,,f,,mutation,65287,67297,960,1
1911,2017-03-11 17:26:39.569148,,,,,,f,,mutation,64671,67339,961,1
1912,2017-03-11 17:26:39.574849,,,,,,f,,mutation,64670,67340,961,1
1913,2017-03-11 17:29:46.512126,,,,,,f,,mutation,66180,67381,962,1
1914,2017-03-11 17:29:46.517875,,,,,,f,,mutation,66181,67382,962,1
1915,2017-03-11 17:32:54.259052,,,,,,f,,mutation,65519,67447,963,1
1916,2017-03-11 17:32:54.264427,,,,,,f,,mutation,65520,67448,963,1
1919,2017-03-11 17:37:06.421316,,,,,,f,,mutation,64006,67566,965,1
1920,2017-03-11 17:37:06.426791,,,,,,f,,mutation,64007,67567,965,1
1923,2017-03-11 17:55:18.251392,,,,,,f,,mutation,63949,67825,967,1
1924,2017-03-11 17:55:18.257143,,,,,,f,,mutation,63948,67826,967,1
1927,2017-03-11 18:03:07.727114,,,,,,f,,mutation,66438,68008,969,1
1928,2017-03-11 18:03:07.732868,,,,,,f,,mutation,66439,68009,969,1
1929,2017-03-11 18:13:21.07506,,,,,,f,,mutation,65879,68058,970,1
1930,2017-03-11 18:13:21.081742,,,,,,f,,mutation,65880,68059,970,1
1941,2017-03-11 18:40:43.104675,,,,,,f,,mutation,64238,68618,976,1
1942,2017-03-11 18:40:43.112281,,,,,,f,,mutation,64239,68619,976,1
1943,2017-03-11 18:54:36.258558,,,,,,f,,mutation,64171,68682,977,1
1944,2017-03-11 18:54:36.266001,,,,,,f,,mutation,64172,68683,977,1
1945,2017-03-11 18:57:32.2642,,,,,,f,,mutation,65575,68736,978,1
1946,2017-03-11 18:57:32.269811,,,,,,f,,mutation,65576,68737,978,1
1947,2017-03-11 18:59:04.758558,,,,,,f,,mutation,66037,68754,979,1
1948,2017-03-11 18:59:04.763871,,,,,,f,,mutation,66038,68755,979,1
1949,2017-03-11 19:14:50.736557,,,,,,f,,mutation,66181,68841,980,1
1950,2017-03-11 19:14:50.744363,,,,,,f,,mutation,66180,68842,980,1
1951,2017-03-11 19:16:18.242947,,,,,,f,,mutation,66037,68871,981,1
1952,2017-03-11 19:16:18.25083,,,,,,f,,mutation,66038,68872,981,1
1954,2017-03-11 19:16:41.624799,,,,,,t,2017-03-11 19:22:24.41247,mutation,64407,68886,982,1
1953,2017-03-11 19:16:41.617264,,,,,,t,2017-03-11 19:22:24.422867,mutation,64406,68885,982,1
1955,2017-03-11 19:22:57.553857,,,,,,f,,mutation,65879,69089,983,1
1956,2017-03-11 19:22:57.561698,,,,,,f,,mutation,65880,69090,983,1
1957,2017-03-11 19:26:46.62978,,,,,,f,,mutation,65287,69157,984,1
1958,2017-03-11 19:26:46.637344,,,,,,f,,mutation,65286,69158,984,1
1959,2017-03-11 19:34:29.377272,,,,,,f,,mutation,64670,69248,985,1
1960,2017-03-11 19:34:29.382779,,,,,,f,,mutation,64671,69249,985,1
1961,2017-03-11 19:34:34.084317,,,,,,f,,mutation,65627,69250,986,1
1962,2017-03-11 19:34:34.08998,,,,,,f,,mutation,65628,69251,986,1
1967,2017-03-11 19:47:01.783579,,,,,,f,,mutation,63517,69580,989,1
1968,2017-03-11 19:47:01.789382,,,,,,f,,mutation,63518,69581,989,1
1971,2017-03-11 19:50:29.80221,,,,,,f,,mutation,63948,69660,991,1
1972,2017-03-11 19:50:29.807758,,,,,,f,,mutation,63949,69661,991,1
1975,2017-03-11 20:06:52.707077,,,,,,f,,mutation,69248,69939,993,1
1976,2017-03-11 20:06:52.712732,,,,,,f,,mutation,69249,69940,993,1
1977,2017-03-11 20:07:41.71684,,,,,,f,,mutation,69157,69950,994,1
1978,2017-03-11 20:07:41.722304,,,,,,f,,mutation,69158,69951,994,1
1979,2017-03-11 20:08:37.470688,,,,,,f,,mutation,68414,69982,995,1
1980,2017-03-11 20:08:37.476274,,,,,,f,,mutation,68415,69983,995,1
1983,2017-03-11 20:13:39.438108,,,,,,f,,mutation,68376,70246,997,1
1984,2017-03-11 20:13:39.443515,,,,,,f,,mutation,68377,70247,997,1
1985,2017-03-11 20:19:53.829804,,,,,,f,,mutation,69580,70350,998,1
1986,2017-03-11 20:19:53.835218,,,,,,f,,mutation,69581,70351,998,1
1989,2017-03-11 20:25:41.498063,,,,,,f,,mutation,66978,70514,1000,1
1990,2017-03-11 20:25:41.503651,,,,,,f,,mutation,66977,70515,1000,1
1997,2017-03-11 20:40:34.252797,,,,,,f,,mutation,66810,70639,1004,1
1998,2017-03-11 20:40:34.258384,,,,,,f,,mutation,66809,70640,1004,1
1999,2017-03-11 20:40:41.995526,,,,,,f,,mutation,68414,70643,1005,1
2000,2017-03-11 20:40:42.000935,,,,,,f,,mutation,68415,70644,1005,1
2003,2017-03-11 20:44:33.072792,,,,,,f,,mutation,68871,70846,1007,1
2004,2017-03-11 20:44:33.078318,,,,,,f,,mutation,68872,70847,1007,1
2005,2017-03-11 20:50:52.370273,,,,,,f,,mutation,66592,70906,1008,1
2006,2017-03-11 20:50:52.37563,,,,,,f,,mutation,66593,70907,1008,1
2009,2017-03-11 20:52:23.669117,,,,,,f,,mutation,68059,70974,1010,1
2010,2017-03-11 20:52:23.674591,,,,,,f,,mutation,68058,70975,1010,1
2011,2017-03-11 20:52:55.248963,,,,,,f,,mutation,69432,71009,1011,1
2012,2017-03-11 20:52:55.254235,,,,,,f,,mutation,69433,71010,1011,1
2002,2017-03-11 20:41:21.564449,,,,,,t,2017-03-11 20:57:35.64006,mutation,67566,70688,1006,1
2001,2017-03-11 20:41:21.558898,,,,,,t,2017-03-11 20:57:35.649873,mutation,67567,70687,1006,1
2015,2017-03-11 21:03:25.137276,,,,,,f,,mutation,67340,71298,1013,1
2016,2017-03-11 21:03:25.142759,,,,,,f,,mutation,67339,71299,1013,1
2019,2017-03-11 21:05:30.380176,,,,,,f,,mutation,68754,71342,1015,1
2020,2017-03-11 21:05:30.385656,,,,,,f,,mutation,68755,71343,1015,1
2021,2017-03-11 21:08:26.499947,,,,,,f,,mutation,69359,71456,1016,1
2022,2017-03-11 21:08:26.505492,,,,,,f,,mutation,69360,71457,1016,1
2027,2017-03-11 21:25:34.796243,,,,,,f,,mutation,68008,71701,1019,1
2028,2017-03-11 21:25:34.801965,,,,,,f,,mutation,68009,71702,1019,1
2029,2017-03-11 21:26:48.994325,,,,,,f,,mutation,66486,71738,1020,1
2030,2017-03-11 21:26:49.00536,,,,,,f,,mutation,66485,71739,1020,1
2031,2017-03-11 21:27:22.828123,,,,,,f,,mutation,68058,71760,1021,1
2032,2017-03-11 21:27:22.833988,,,,,,f,,mutation,68059,71761,1021,1
2039,2017-03-11 21:33:17.930776,,,,,,f,,mutation,69250,72009,1025,1
2040,2017-03-11 21:33:17.936321,,,,,,f,,mutation,69251,72010,1025,1
2041,2017-03-11 21:34:57.548436,,,,,,f,,mutation,67651,72052,1026,1
2042,2017-03-11 21:34:57.554076,,,,,,f,,mutation,67652,72053,1026,1
2043,2017-03-11 21:39:28.54105,,,,,,f,,mutation,67381,72175,1027,1
2044,2017-03-11 21:39:28.54654,,,,,,f,,mutation,67382,72176,1027,1
2045,2017-03-11 21:39:34.206984,,,,,,f,,mutation,69580,72177,1028,1
2046,2017-03-11 21:39:34.212571,,,,,,f,,mutation,69581,72178,1028,1
2051,2017-03-11 21:55:01.371774,,,,,,f,,mutation,69432,72451,1031,1
2052,2017-03-11 21:55:01.380999,,,,,,f,,mutation,69433,72452,1031,1
2053,2017-03-11 22:03:08.781765,,,,,,f,,mutation,66696,72520,1032,1
2054,2017-03-11 22:03:08.78716,,,,,,f,,mutation,66697,72521,1032,1
2055,2017-03-11 22:14:44.944049,,,,,,f,,mutation,69637,72599,1033,1
2056,2017-03-11 22:14:44.94968,,,,,,f,,mutation,69638,72600,1033,1
2057,2017-03-11 22:18:58.685876,,,,,,f,,mutation,71702,72675,1034,1
2058,2017-03-11 22:18:58.691471,,,,,,f,,mutation,71701,72676,1034,1
2063,2017-03-11 22:20:17.850781,,,,,,f,,mutation,71456,72752,1037,1
2064,2017-03-11 22:20:17.856235,,,,,,f,,mutation,71457,72753,1037,1
2067,2017-03-11 22:21:53.7801,,,,,,f,,mutation,72009,72911,1039,1
2068,2017-03-11 22:21:53.78548,,,,,,f,,mutation,72010,72912,1039,1
2071,2017-03-11 22:23:55.788873,,,,,,f,,mutation,70906,73073,1041,1
2072,2017-03-11 22:23:55.794294,,,,,,f,,mutation,70907,73074,1041,1
2073,2017-03-11 22:25:43.276851,,,,,,f,,mutation,70229,73185,1042,1
2074,2017-03-11 22:25:43.282487,,,,,,f,,mutation,70230,73186,1042,1
2077,2017-03-11 22:33:44.935203,,,,,,f,,mutation,71509,73425,1044,1
2078,2017-03-11 22:33:44.940878,,,,,,f,,mutation,71508,73426,1044,1
2079,2017-03-11 22:35:37.565516,,,,,,f,,mutation,69939,73455,1045,1
2080,2017-03-11 22:35:37.571187,,,,,,f,,mutation,69940,73456,1045,1
2081,2017-03-11 22:36:42.530487,,,,,,f,,mutation,69940,73472,1046,1
2082,2017-03-11 22:36:42.536053,,,,,,f,,mutation,69939,73473,1046,1
2083,2017-03-11 22:39:17.072831,,,,,,f,,mutation,72520,73563,1047,1
2084,2017-03-11 22:39:17.078628,,,,,,f,,mutation,72521,73564,1047,1
2085,2017-03-11 22:39:57.905297,,,,,,f,,mutation,72520,73587,1048,1
2086,2017-03-11 22:39:57.910703,,,,,,f,,mutation,72521,73588,1048,1
2087,2017-03-11 22:40:54.443989,,,,,,f,,mutation,69939,73623,1049,1
2088,2017-03-11 22:40:54.449483,,,,,,f,,mutation,69940,73624,1049,1
2091,2017-03-11 22:41:19.012755,,,,,,f,,mutation,72176,73646,1051,1
2092,2017-03-11 22:41:19.018084,,,,,,f,,mutation,72175,73647,1051,1
2103,2017-03-11 22:56:57.617873,,,,,,f,,mutation,71923,74350,1057,1
2104,2017-03-11 22:56:57.623426,,,,,,f,,mutation,71924,74351,1057,1
2107,2017-03-11 23:03:37.090971,,,,,,f,,mutation,71923,74440,1059,1
2108,2017-03-11 23:03:37.096649,,,,,,f,,mutation,71924,74441,1059,1
2113,2017-03-11 23:08:32.637281,,,,,,f,,mutation,71299,74730,1062,1
2114,2017-03-11 23:08:32.643245,,,,,,f,,mutation,71298,74731,1062,1
2119,2017-03-11 23:11:06.760479,,,,,,f,,mutation,72175,74768,1065,1
2120,2017-03-11 23:11:06.766055,,,,,,f,,mutation,72176,74769,1065,1
2121,2017-03-11 23:13:20.739105,,,,,,f,,mutation,71456,74895,1066,1
2122,2017-03-11 23:13:20.744562,,,,,,f,,mutation,71457,74896,1066,1
2125,2017-03-11 23:14:02.492004,,,,,,f,,mutation,71335,74963,1068,1
2126,2017-03-11 23:14:02.497505,,,,,,f,,mutation,71336,74964,1068,1
1963,2017-03-11 19:36:48.126161,,,,,,f,,mutation,64647,69359,987,1
1964,2017-03-11 19:36:48.133704,,,,,,f,,mutation,64646,69360,987,1
1965,2017-03-11 19:38:22.595008,,,,,,f,,mutation,66180,69432,988,1
1966,2017-03-11 19:38:22.603255,,,,,,f,,mutation,66181,69433,988,1
1969,2017-03-11 19:50:01.800342,,,,,,f,,mutation,65231,69637,990,1
1970,2017-03-11 19:50:01.808967,,,,,,f,,mutation,65230,69638,990,1
1973,2017-03-11 20:03:02.329591,,,,,,f,,mutation,69359,69889,992,1
1974,2017-03-11 20:03:02.337745,,,,,,f,,mutation,69360,69890,992,1
1981,2017-03-11 20:13:05.407533,,,,,,f,,mutation,68618,70229,996,1
1982,2017-03-11 20:13:05.415101,,,,,,f,,mutation,68619,70230,996,1
1987,2017-03-11 20:22:33.841595,,,,,,f,,mutation,67517,70409,999,1
1988,2017-03-11 20:22:33.849039,,,,,,f,,mutation,67518,70410,999,1
1991,2017-03-11 20:30:51.60014,,,,,,f,,mutation,66977,70536,1001,1
1992,2017-03-11 20:30:51.607563,,,,,,f,,mutation,66978,70537,1001,1
1993,2017-03-11 20:33:28.945847,,,,,,f,,mutation,68376,70602,1002,1
1994,2017-03-11 20:33:28.953523,,,,,,f,,mutation,68377,70603,1002,1
1995,2017-03-11 20:38:12.782022,,,,,,f,,mutation,69360,70625,1003,1
1996,2017-03-11 20:38:12.789688,,,,,,f,,mutation,69359,70626,1003,1
2007,2017-03-11 20:51:52.261951,,,,,,f,,mutation,69359,70944,1009,1
2008,2017-03-11 20:51:52.269563,,,,,,f,,mutation,69360,70945,1009,1
2014,2017-03-11 20:58:57.812972,,,,,,t,2017-03-11 21:01:08.852668,mutation,68541,71261,1012,1
2013,2017-03-11 20:58:57.805304,,,,,,t,2017-03-11 21:01:08.862135,mutation,68540,71260,1012,1
2017,2017-03-11 21:05:13.311021,,,,,,f,,mutation,68059,71335,1014,1
2018,2017-03-11 21:05:13.319042,,,,,,f,,mutation,68058,71336,1014,1
2023,2017-03-11 21:10:08.162195,,,,,,f,,mutation,67028,71508,1017,1
2024,2017-03-11 21:10:08.169913,,,,,,f,,mutation,67029,71509,1017,1
2025,2017-03-11 21:14:14.682878,,,,,,f,,mutation,66564,71641,1018,1
2026,2017-03-11 21:14:14.690912,,,,,,f,,mutation,66565,71642,1018,1
2033,2017-03-11 21:28:19.730736,,,,,,f,,mutation,67248,71825,1022,1
2034,2017-03-11 21:28:19.738459,,,,,,f,,mutation,67247,71826,1022,1
2035,2017-03-11 21:29:52.125108,,,,,,f,,mutation,68618,71891,1023,1
2036,2017-03-11 21:29:52.133081,,,,,,f,,mutation,68619,71892,1023,1
2037,2017-03-11 21:31:14.165929,,,,,,f,,mutation,68841,71923,1024,1
2038,2017-03-11 21:31:14.173402,,,,,,f,,mutation,68842,71924,1024,1
2047,2017-03-11 21:49:50.674673,,,,,,f,,mutation,66696,72357,1029,1
2048,2017-03-11 21:49:50.682241,,,,,,f,,mutation,66697,72358,1029,1
2049,2017-03-11 21:52:25.287831,,,,,,f,,mutation,68682,72384,1030,1
2050,2017-03-11 21:52:25.295304,,,,,,f,,mutation,68683,72385,1030,1
2059,2017-03-11 22:19:09.622276,,,,,,f,,mutation,71456,72678,1035,1
2060,2017-03-11 22:19:09.629931,,,,,,f,,mutation,71457,72679,1035,1
2061,2017-03-11 22:19:49.990025,,,,,,f,,mutation,71508,72709,1036,1
2062,2017-03-11 22:19:49.997333,,,,,,f,,mutation,71509,72710,1036,1
2065,2017-03-11 22:21:08.899262,,,,,,f,,mutation,70944,72855,1038,1
2066,2017-03-11 22:21:08.906808,,,,,,f,,mutation,70945,72856,1038,1
2069,2017-03-11 22:23:31.260773,,,,,,f,,mutation,71641,73036,1040,1
2070,2017-03-11 22:23:31.271992,,,,,,f,,mutation,71642,73037,1040,1
2075,2017-03-11 22:29:26.502408,,,,,,f,,mutation,71343,73377,1043,1
2076,2017-03-11 22:29:26.510009,,,,,,f,,mutation,71342,73378,1043,1
2089,2017-03-11 22:41:05.391945,,,,,,f,,mutation,70246,73633,1050,1
2090,2017-03-11 22:41:05.399582,,,,,,f,,mutation,70247,73634,1050,1
2093,2017-03-11 22:42:51.415005,,,,,,f,,mutation,71924,73776,1052,1
2094,2017-03-11 22:42:51.422643,,,,,,f,,mutation,71923,73777,1052,1
2095,2017-03-11 22:45:10.919196,,,,,,f,,mutation,71701,73974,1053,1
2096,2017-03-11 22:45:10.926806,,,,,,f,,mutation,71702,73975,1053,1
2097,2017-03-11 22:45:30.282557,,,,,,f,,mutation,70906,73990,1054,1
2098,2017-03-11 22:45:30.290048,,,,,,f,,mutation,70907,73991,1054,1
2099,2017-03-11 22:50:22.294393,,,,,,f,,mutation,72384,74176,1055,1
2100,2017-03-11 22:50:22.302103,,,,,,f,,mutation,72385,74177,1055,1
2101,2017-03-11 22:50:59.469861,,,,,,f,,mutation,71009,74190,1056,1
2102,2017-03-11 22:50:59.477451,,,,,,f,,mutation,71010,74191,1056,1
2105,2017-03-11 23:01:43.252616,,,,,,f,,mutation,70536,74411,1058,1
2106,2017-03-11 23:01:43.260248,,,,,,f,,mutation,70537,74412,1058,1
2109,2017-03-11 23:04:38.571135,,,,,,f,,mutation,71456,74492,1060,1
2110,2017-03-11 23:04:38.578641,,,,,,f,,mutation,71457,74493,1060,1
2111,2017-03-11 23:04:39.935793,,,,,,f,,mutation,69940,74495,1061,1
2112,2017-03-11 23:04:39.943355,,,,,,f,,mutation,69939,74496,1061,1
2115,2017-03-11 23:10:16.810075,,,,,,f,,mutation,71009,74749,1063,1
2116,2017-03-11 23:10:16.81771,,,,,,f,,mutation,71010,74750,1063,1
2117,2017-03-11 23:11:00.468298,,,,,,f,,mutation,71738,74766,1064,1
2118,2017-03-11 23:11:00.475923,,,,,,f,,mutation,71739,74767,1064,1
2123,2017-03-11 23:13:29.338034,,,,,,f,,mutation,70350,74910,1067,1
2124,2017-03-11 23:13:29.345778,,,,,,f,,mutation,70351,74911,1067,1
2127,2017-03-11 23:16:49.639145,,,,,,f,,mutation,70229,75164,1069,1
2128,2017-03-11 23:16:49.646707,,,,,,f,,mutation,70230,75165,1069,1
2131,2017-03-11 23:23:34.122799,,,,,,f,,mutation,72176,75277,1071,1
2132,2017-03-11 23:23:34.130403,,,,,,f,,mutation,72175,75278,1071,1
2133,2017-03-11 23:26:56.636383,,,,,,f,,mutation,71923,75325,1072,1
2134,2017-03-11 23:26:56.644047,,,,,,f,,mutation,71924,75326,1072,1
2130,2017-03-11 23:18:16.887445,,,,,,t,2017-03-11 23:33:42.885057,mutation,71299,75206,1070,1
2129,2017-03-11 23:18:16.879735,,,,,,t,2017-03-11 23:33:42.895358,mutation,71298,75205,1070,1
2139,2017-03-11 23:56:09.24052,,,,,,f,,mutation,70847,75499,1075,1
2140,2017-03-11 23:56:09.248018,,,,,,f,,mutation,70846,75500,1075,1
2141,2017-03-12 00:06:01.946786,,,,,,f,,mutation,72675,75582,1076,1
2142,2017-03-12 00:06:01.955354,,,,,,f,,mutation,72676,75583,1076,1
2143,2017-03-12 00:13:14.455631,,,,,,f,,mutation,74767,75661,1077,1
2144,2017-03-12 00:13:14.463632,,,,,,f,,mutation,74766,75662,1077,1
2147,2017-03-12 00:15:18.865037,,,,,,f,,mutation,73377,75704,1079,1
2148,2017-03-12 00:15:18.873046,,,,,,f,,mutation,73378,75705,1079,1
2149,2017-03-12 00:15:59.189675,,,,,,f,,mutation,72752,75734,1080,1
2150,2017-03-12 00:15:59.197658,,,,,,f,,mutation,72753,75735,1080,1
2135,2017-03-11 23:37:06.213016,,,,,,f,,mutation,71509,75395,1073,1
2136,2017-03-11 23:37:06.218802,,,,,,f,,mutation,71508,75396,1073,1
2138,2017-03-11 23:37:46.268907,,,,,,t,2017-03-11 23:53:06.644177,mutation,72053,75407,1074,1
2137,2017-03-11 23:37:46.263543,,,,,,t,2017-03-11 23:53:06.656766,mutation,72052,75406,1074,1
2145,2017-03-12 00:14:14.221535,,,,,,f,,mutation,74769,75671,1078,1
2146,2017-03-12 00:14:14.227331,,,,,,f,,mutation,74768,75672,1078,1
2151,2017-03-12 00:18:59.017714,,,,,,f,,mutation,74492,75818,1081,1
2152,2017-03-12 00:18:59.023567,,,,,,f,,mutation,74493,75819,1081,1
2153,2017-03-12 00:37:52.134223,,,,,,f,,mutation,73473,75942,1082,1
2154,2017-03-12 00:37:52.140054,,,,,,f,,mutation,73472,75943,1082,1
2155,2017-03-12 00:45:57.996899,,,,,,f,,mutation,73563,76011,1083,1
2156,2017-03-12 00:45:58.002728,,,,,,f,,mutation,73564,76012,1083,1
2157,2017-03-12 00:58:08.506636,,,,,,f,,mutation,73623,76081,1084,1
2158,2017-03-12 00:58:08.514079,,,,,,f,,mutation,73624,76082,1084,1
2159,2017-03-12 01:02:32.44787,,,,,,f,,mutation,73425,76157,1085,1
2160,2017-03-12 01:02:32.454613,,,,,,f,,mutation,73426,76158,1085,1
2161,2017-03-12 01:04:14.326036,,,,,,f,,mutation,75325,76214,1086,1
2162,2017-03-12 01:04:14.332326,,,,,,f,,mutation,75326,76215,1086,1
2163,2017-03-12 01:05:52.800964,,,,,,f,,mutation,74176,76267,1087,1
2164,2017-03-12 01:05:52.807117,,,,,,f,,mutation,74177,76268,1087,1
2165,2017-03-12 01:08:38.114453,,,,,,f,,mutation,74191,76403,1088,1
2166,2017-03-12 01:08:38.120662,,,,,,f,,mutation,74190,76404,1088,1
2167,2017-03-12 01:19:40.736711,,,,,,f,,mutation,74768,76479,1089,1
2168,2017-03-12 01:19:40.742895,,,,,,f,,mutation,74769,76480,1089,1
2169,2017-03-12 01:27:32.33021,,,,,,f,,mutation,74766,76566,1090,1
2170,2017-03-12 01:27:32.3361,,,,,,f,,mutation,74767,76567,1090,1
2171,2017-03-12 01:27:47.925793,,,,,,f,,mutation,74496,76570,1091,1
2172,2017-03-12 01:27:47.93286,,,,,,f,,mutation,74495,76571,1091,1
2173,2017-03-12 01:30:04.028436,,,,,,f,,mutation,73036,76629,1092,1
2174,2017-03-12 01:30:04.035408,,,,,,f,,mutation,73037,76630,1092,1
2175,2017-03-12 01:36:15.067158,,,,,,f,,mutation,74190,76753,1093,1
2176,2017-03-12 01:36:15.073185,,,,,,f,,mutation,74191,76754,1093,1
2177,2017-03-12 01:37:31.694495,,,,,,f,,mutation,74749,76770,1094,1
2178,2017-03-12 01:37:31.700685,,,,,,f,,mutation,74750,76771,1094,1
2179,2017-03-12 01:42:59.215394,,,,,,f,,mutation,73377,76936,1095,1
2180,2017-03-12 01:42:59.221653,,,,,,f,,mutation,73378,76937,1095,1
2181,2017-03-12 01:48:04.83932,,,,,,f,,mutation,74176,76980,1096,1
2182,2017-03-12 01:48:04.845806,,,,,,f,,mutation,74177,76981,1096,1
2183,2017-03-12 01:50:12.318441,,,,,,f,,mutation,73185,77007,1097,1
2184,2017-03-12 01:50:12.32449,,,,,,f,,mutation,73186,77008,1097,1
