id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,network_id,participant_id
1403,2017-03-12 20:40:10.971712,1.265625,32,,,,f,,bandit_agent,1,1479
1374,2017-03-12 19:43:46.923776,2.8223999999999996,32,,,,f,,bandit_agent,1,1446
1376,2017-03-12 19:44:10.73292,2.8223999999999996,32,,,,f,,bandit_agent,1,1450
1394,2017-03-12 20:19:07.42278,2.5600000000000005,32,,,,f,,bandit_agent,1,1471
1411,2017-03-12 21:08:05.83312,0.42902500000000005,32,,,,f,,bandit_agent,1,1488
1404,2017-03-12 20:42:53.273708,2.8899999999999997,32,,,,f,,bandit_agent,1,1480
1396,2017-03-12 20:21:36.890325,2.640625,32,,,,f,,bandit_agent,1,1472
1398,2017-03-12 20:24:54.215481,2.8392250000000003,32,,,,f,,bandit_agent,1,1474
1399,2017-03-12 20:28:00.678419,3.1152250000000006,32,,,,f,,bandit_agent,1,1475
1400,2017-03-12 20:30:44.717277,2.1609,32,,,,f,,bandit_agent,1,1476
1405,2017-03-12 20:46:10.258258,1.6900000000000002,32,,,,f,,bandit_agent,1,1481
1401,2017-03-12 20:34:45.288192,2.6569000000000003,32,,,,f,,bandit_agent,1,1477
1416,2017-03-12 21:49:03.530818,,33,,,,t,2017-03-12 21:50:49.506498,bandit_agent,1,1495
1406,2017-03-12 20:48:49.44306,2.088025,32,,,,f,,bandit_agent,1,1483
1412,2017-03-12 21:23:56.3012,3.1506250000000007,33,,,,f,,bandit_agent,1,1490
1407,2017-03-12 20:56:38.589583,2.7390250000000003,32,,,,f,,bandit_agent,1,1484
1408,2017-03-12 21:02:30.13237,,32,,,,t,2017-03-12 21:05:29.777544,bandit_agent,1,1487
1415,2017-03-12 21:45:31.261538,2.7556000000000003,33,,,,f,,bandit_agent,1,1493
1417,2017-03-12 21:49:07.728978,,33,,,,t,2017-03-12 21:51:17.913096,bandit_agent,1,1494
1409,2017-03-12 21:03:27.070828,2.5600000000000005,32,,,,f,,bandit_agent,1,1485
1413,2017-03-12 21:28:59.63167,2.8899999999999997,33,,,,f,,bandit_agent,1,1491
1414,2017-03-12 21:39:18.963213,1.334025,33,,,,f,,bandit_agent,1,1492
1420,2017-03-12 21:54:05.515749,1.890625,33,,,,f,,bandit_agent,1,1498
1423,2017-03-12 22:11:14.749894,2.873025,33,,,,f,,bandit_agent,1,1500
1421,2017-03-12 22:00:06.116095,2.8899999999999997,33,,,,f,,bandit_agent,1,1499
1419,2017-03-12 21:53:15.149409,0.7569,33,,,,f,,bandit_agent,1,1497
1418,2017-03-12 21:52:14.240201,2.3716,33,,,,f,,bandit_agent,1,1496
1422,2017-03-12 22:10:46.282106,1.9880999999999998,33,,,,f,,bandit_agent,1,1501
1424,2017-03-12 22:24:24.582924,2.0164,33,,,,f,,bandit_agent,1,1504
1425,2017-03-12 22:25:00.943808,1.9044000000000003,33,,,,f,,bandit_agent,1,1503
1426,2017-03-12 22:26:53.596099,2.3562250000000002,33,,,,f,,bandit_agent,1,1505
1427,2017-03-12 22:30:19.442218,3.0450250000000003,33,,,,f,,bandit_agent,1,1506
1431,2017-03-12 22:35:55.645961,3.1152250000000006,33,,,,f,,bandit_agent,1,1509
1429,2017-03-12 22:34:54.150234,2.772225,33,,,,f,,bandit_agent,1,1508
1428,2017-03-12 22:31:54.995623,2.387025,33,,,,f,,bandit_agent,1,1507
1430,2017-03-12 22:35:14.534464,2.0736,33,,,,f,,bandit_agent,1,1510
1433,2017-03-12 22:41:34.03977,2.1170250000000004,33,,,,f,,bandit_agent,1,1513
1432,2017-03-12 22:39:42.407819,3.0976,33,,,,f,,bandit_agent,1,1511
1435,2017-03-12 22:53:46.943917,2.5921000000000003,33,,,,f,,bandit_agent,1,1515
1434,2017-03-12 22:50:51.920948,2.4336,33,,,,f,,bandit_agent,1,1514
1436,2017-03-12 22:56:59.480761,2.544025,33,,,,f,,bandit_agent,1,1516
1437,2017-03-12 23:02:57.005726,0.6320250000000001,33,,,,f,,bandit_agent,1,1517
1441,2017-03-12 23:08:26.204078,2.873025,33,,,,f,,bandit_agent,1,1521
1704,2017-03-13 18:02:09.439482,2.4180249999999996,39,,,,f,,bandit_agent,1,1804
1615,2017-03-13 13:51:34.251962,,37,,,,t,2017-03-13 13:57:29.427318,bandit_agent,1,1711
1616,2017-03-13 13:54:31.001415,2.6244000000000005,37,,,,f,,bandit_agent,1,1710
1443,2017-03-12 23:18:48.650464,3.2041,33,,,,f,,bandit_agent,1,1523
1445,2017-03-12 23:20:13.951161,2.873025,33,,,,f,,bandit_agent,1,1524
1617,2017-03-13 14:07:25.618,3.404025,37,,,,f,,bandit_agent,1,1712
1622,2017-03-13 14:42:13.269336,2.2650250000000005,37,,,,f,,bandit_agent,1,1717
1623,2017-03-13 14:46:16.073442,,37,,,,t,2017-03-13 14:49:13.089853,bandit_agent,1,1718
1624,2017-03-13 14:54:55.936615,1.0,37,,,,f,,bandit_agent,1,1719
1625,2017-03-13 15:03:23.702027,2.7225000000000006,38,,,,f,,bandit_agent,1,1720
1705,2017-03-13 18:08:36.537885,1.0000000000000002e-10,39,,,,f,,bandit_agent,1,1806
1626,2017-03-13 15:12:55.005298,2.941225,38,,,,f,,bandit_agent,1,1721
1627,2017-03-13 15:15:57.175244,2.512225,38,,,,f,,bandit_agent,1,1722
1706,2017-03-13 18:09:42.121816,2.576025,39,,,,f,,bandit_agent,1,1807
1630,2017-03-13 15:23:38.265972,1.7689000000000001,38,,,,f,,bandit_agent,1,1725
1632,2017-03-13 15:26:54.233934,2.9756250000000004,38,,,,f,,bandit_agent,1,1727
1633,2017-03-13 15:31:23.69419,1.7689000000000001,38,,,,f,,bandit_agent,1,1728
1634,2017-03-13 15:34:09.496656,2.772225,38,,,,f,,bandit_agent,1,1731
1708,2017-03-13 18:21:54.038077,1.8090249999999999,39,,,,f,,bandit_agent,1,1809
1636,2017-03-13 15:40:02.050558,3.1862250000000003,38,,,,f,,bandit_agent,1,1733
1639,2017-03-13 15:42:59.446929,2.9583999999999997,38,,,,f,,bandit_agent,1,1735
1643,2017-03-13 15:59:22.802355,2.2650250000000005,38,,,,f,,bandit_agent,1,1740
1644,2017-03-13 16:01:23.655334,3.2041,38,,,,f,,bandit_agent,1,1741
1645,2017-03-13 16:09:02.398392,2.941225,38,,,,f,,bandit_agent,1,1742
1648,2017-03-13 16:10:33.300309,0.16000000000000003,38,,,,f,,bandit_agent,1,1746
1647,2017-03-13 16:10:29.168922,2.3256250000000005,38,,,,f,,bandit_agent,1,1743
1650,2017-03-13 16:10:53.127845,0.970225,38,,,,f,,bandit_agent,1,1744
1614,2017-03-13 13:49:17.208513,1.4641,37,,,,f,,bandit_agent,1,1709
1438,2017-03-12 23:04:07.349879,2.9240999999999997,33,,,,f,,bandit_agent,1,1518
1439,2017-03-12 23:04:56.251382,2.2201,33,,,,f,,bandit_agent,1,1519
1464,2017-03-13 00:47:28.949701,3.1506250000000007,34,,,,f,,bandit_agent,1,1545
1440,2017-03-12 23:06:02.596029,1.44,33,,,,f,,bandit_agent,1,1520
1442,2017-03-12 23:10:19.420131,3.2041,33,,,,f,,bandit_agent,1,1522
1463,2017-03-13 00:47:28.243571,,34,,,,t,2017-03-13 00:52:03.530359,bandit_agent,1,1546
1444,2017-03-12 23:19:58.964395,3.222025,33,,,,f,,bandit_agent,1,1525
1446,2017-03-12 23:23:38.144753,3.3124000000000002,33,,,,f,,bandit_agent,1,1526
1447,2017-03-12 23:29:53.501285,3.2041,33,,,,f,,bandit_agent,1,1527
1448,2017-03-12 23:51:34.896894,1.0000000000000002e-10,33,,,,f,,bandit_agent,1,1530
1449,2017-03-12 23:52:03.706115,2.805625,33,,,,f,,bandit_agent,1,1529
1478,2017-03-13 01:59:43.292269,2.2052250000000004,34,,,,f,,bandit_agent,1,1561
1451,2017-03-12 23:56:11.904975,0.11560000000000002,33,,,,f,,bandit_agent,1,1531
1450,2017-03-12 23:55:51.329484,2.9070250000000004,33,,,,f,,bandit_agent,1,1532
1452,2017-03-12 23:56:56.064665,3.2041,33,,,,f,,bandit_agent,1,1533
1453,2017-03-12 23:59:07.228249,1.836025,33,,,,f,,bandit_agent,1,1534
1454,2017-03-13 00:08:04.535397,1.7161000000000002,34,,,,f,,bandit_agent,1,1535
1455,2017-03-13 00:09:49.68356,2.608225,34,,,,f,,bandit_agent,1,1537
1456,2017-03-13 00:12:08.648463,1.1236000000000002,34,,,,f,,bandit_agent,1,1536
1457,2017-03-13 00:14:10.240518,2.873025,34,,,,f,,bandit_agent,1,1538
1458,2017-03-13 00:20:17.354852,2.4649,34,,,,f,,bandit_agent,1,1539
1459,2017-03-13 00:32:55.191714,3.1506250000000007,34,,,,f,,bandit_agent,1,1540
1466,2017-03-13 01:01:27.811072,2.9756250000000004,34,,,,f,,bandit_agent,1,1548
1460,2017-03-13 00:39:25.11194,2.3256250000000005,34,,,,f,,bandit_agent,1,1542
1461,2017-03-13 00:41:22.661612,2.7889,34,,,,f,,bandit_agent,1,1543
1462,2017-03-13 00:43:45.131921,2.480625,34,,,,f,,bandit_agent,1,1544
1480,2017-03-13 02:03:31.063783,2.8392250000000003,34,,,,f,,bandit_agent,1,1562
1479,2017-03-13 02:02:23.759152,0.21622500000000003,34,,,,f,,bandit_agent,1,1563
1465,2017-03-13 01:00:37.148154,2.7225000000000006,34,,,,f,,bandit_agent,1,1547
1467,2017-03-13 01:02:41.065124,3.258025,34,,,,f,,bandit_agent,1,1549
1469,2017-03-13 01:04:25.281802,3.0276,34,,,,f,,bandit_agent,1,1551
1470,2017-03-13 01:05:18.050152,2.8899999999999997,34,,,,f,,bandit_agent,1,1552
1468,2017-03-13 01:04:18.371924,3.0450250000000003,34,,,,f,,bandit_agent,1,1550
1471,2017-03-13 01:25:36.0103,1.428025,34,,,,f,,bandit_agent,1,1554
1472,2017-03-13 01:34:29.259435,2.7225000000000006,34,,,,f,,bandit_agent,1,1555
1473,2017-03-13 01:35:55.520517,2.6569000000000003,34,,,,f,,bandit_agent,1,1556
1474,2017-03-13 01:44:32.654026,2.2801,34,,,,f,,bandit_agent,1,1557
1475,2017-03-13 01:50:43.625527,2.7225000000000006,34,,,,f,,bandit_agent,1,1558
1481,2017-03-13 02:07:12.019757,2.4336,34,,,,f,,bandit_agent,1,1564
1476,2017-03-13 01:53:21.112657,0.0004,34,,,,f,,bandit_agent,1,1559
1477,2017-03-13 01:55:55.232237,2.8899999999999997,34,,,,f,,bandit_agent,1,1560
1482,2017-03-13 02:09:10.917779,3.3124000000000002,34,,,,f,,bandit_agent,1,1565
1488,2017-03-13 02:35:10.058128,2.6244000000000005,34,,,,f,,bandit_agent,1,1572
1483,2017-03-13 02:12:52.297202,0.22562500000000002,34,,,,f,,bandit_agent,1,1566
1487,2017-03-13 02:34:53.401626,2.2201,34,,,,f,,bandit_agent,1,1573
1484,2017-03-13 02:19:45.940387,3.0625,34,,,,f,,bandit_agent,1,1567
1489,2017-03-13 02:35:51.039684,2.7225000000000006,34,,,,f,,bandit_agent,1,1571
1490,2017-03-13 02:37:21.989569,2.25,34,,,,f,,bandit_agent,1,1574
1485,2017-03-13 02:25:27.503762,2.0448999999999997,34,,,,f,,bandit_agent,1,1568
1486,2017-03-13 02:30:22.666115,0.050625,34,,,,f,,bandit_agent,1,1570
1498,2017-03-13 03:36:14.361126,2.7889,35,,,,f,,bandit_agent,1,1584
1496,2017-03-13 03:25:30.355264,1.8090249999999999,34,,,,f,,bandit_agent,1,1582
1491,2017-03-13 02:39:04.709851,2.5921000000000003,34,,,,f,,bandit_agent,1,1576
1500,2017-03-13 03:42:45.034956,3.010225,35,,,,f,,bandit_agent,1,1587
1492,2017-03-13 02:49:08.574363,2.9070250000000004,34,,,,t,2017-03-13 02:56:00.063078,bandit_agent,1,1575
1493,2017-03-13 03:00:19.577166,2.2952250000000003,34,,,,f,,bandit_agent,1,1579
1495,2017-03-13 03:08:53.757314,1.9740250000000001,34,,,,f,,bandit_agent,1,1581
1494,2017-03-13 03:04:17.220905,,34,,,,t,2017-03-13 03:18:41.660166,bandit_agent,1,1580
1502,2017-03-13 03:45:25.864044,2.673225,35,,,,f,,bandit_agent,1,1590
1497,2017-03-13 03:34:26.165349,0.013225,35,,,,f,,bandit_agent,1,1583
1499,2017-03-13 03:39:05.249952,0.42902500000000005,35,,,,f,,bandit_agent,1,1586
1504,2017-03-13 03:46:19.375075,1.9321000000000004,35,,,,f,,bandit_agent,1,1591
1505,2017-03-13 03:53:27.166553,2.7390250000000003,35,,,,f,,bandit_agent,1,1592
1501,2017-03-13 03:43:24.737336,2.4180249999999996,35,,,,f,,bandit_agent,1,1588
1503,2017-03-13 03:45:26.689428,3.0450250000000003,35,,,,f,,bandit_agent,1,1589
1507,2017-03-13 03:58:18.87255,1.0000000000000002e-10,35,,,,f,,bandit_agent,1,1594
1506,2017-03-13 03:57:45.282035,2.4964000000000004,35,,,,f,,bandit_agent,1,1593
1511,2017-03-13 04:12:27.778391,2.576025,35,,,,f,,bandit_agent,1,1598
1509,2017-03-13 04:08:54.346376,3.1862250000000003,35,,,,f,,bandit_agent,1,1596
1508,2017-03-13 04:07:05.966923,2.0448999999999997,35,,,,f,,bandit_agent,1,1595
1510,2017-03-13 04:10:58.310499,2.1609,35,,,,f,,bandit_agent,1,1597
1512,2017-03-13 04:18:50.106682,3.3856,35,,,,f,,bandit_agent,1,1599
1517,2017-03-13 04:28:45.205149,0.013225,35,,,,f,,bandit_agent,1,1603
1514,2017-03-13 04:22:05.815208,0.04000000000000001,35,,,,f,,bandit_agent,1,1601
1515,2017-03-13 04:24:42.075785,2.3104,35,,,,f,,bandit_agent,1,1602
1513,2017-03-13 04:20:31.358841,2.873025,35,,,,f,,bandit_agent,1,1600
1519,2017-03-13 04:29:21.129909,3.222025,35,,,,f,,bandit_agent,1,1604
1516,2017-03-13 04:27:39.845961,2.1462250000000003,35,,,,f,,bandit_agent,1,1606
1518,2017-03-13 04:29:11.773637,2.805625,35,,,,f,,bandit_agent,1,1605
1520,2017-03-13 04:32:50.315015,2.1315999999999997,35,,,,f,,bandit_agent,1,1607
1522,2017-03-13 04:38:22.742918,0.970225,35,,,,f,,bandit_agent,1,1609
1618,2017-03-13 14:16:54.620623,2.706025,37,,,,f,,bandit_agent,1,1713
1530,2017-03-13 05:57:12.757545,0.8649000000000001,35,,,,f,,bandit_agent,1,1619
1531,2017-03-13 05:57:56.82704,1.44,35,,,,f,,bandit_agent,1,1618
1619,2017-03-13 14:29:30.586964,2.9583999999999997,37,,,,f,,bandit_agent,1,1714
1534,2017-03-13 06:07:03.095245,2.2801,35,,,,f,,bandit_agent,1,1622
1535,2017-03-13 06:07:32.774999,3.1684,35,,,,f,,bandit_agent,1,1621
1537,2017-03-13 06:26:32.989821,0.04409999999999999,35,,,,f,,bandit_agent,1,1625
1620,2017-03-13 14:38:52.233199,0.019600000000000003,37,,,,f,,bandit_agent,1,1716
1540,2017-03-13 06:44:51.124431,2.0164,36,,,,f,,bandit_agent,1,1629
1621,2017-03-13 14:39:21.064061,2.9756250000000004,37,,,,f,,bandit_agent,1,1715
1543,2017-03-13 06:54:12.512134,1.0100250000000002,36,,,,f,,bandit_agent,1,1631
1629,2017-03-13 15:18:12.964006,0.13322499999999998,38,,,,f,,bandit_agent,1,1724
1628,2017-03-13 15:18:08.600316,0.43560000000000004,38,,,,f,,bandit_agent,1,1723
1631,2017-03-13 15:23:39.021217,1.2100000000000002,38,,,,f,,bandit_agent,1,1726
1637,2017-03-13 15:42:01.410981,1.0000000000000002e-10,38,,,,f,,bandit_agent,1,1734
1638,2017-03-13 15:42:17.650601,2.4180249999999996,38,,,,f,,bandit_agent,1,1736
1635,2017-03-13 15:35:59.606411,,38,,,,t,2017-03-13 15:50:00.866712,bandit_agent,1,1730
1640,2017-03-13 15:51:35.485591,2.673225,38,,,,f,,bandit_agent,1,1737
1641,2017-03-13 15:52:44.884135,3.3489000000000004,38,,,,f,,bandit_agent,1,1738
1642,2017-03-13 15:54:04.735631,3.010225,38,,,,f,,bandit_agent,1,1739
1646,2017-03-13 16:10:26.442095,2.706025,38,,,,f,,bandit_agent,1,1745
1649,2017-03-13 16:10:47.967933,1.428025,38,,,,f,,bandit_agent,1,1747
1707,2017-03-13 18:09:48.109854,2.9756250000000004,39,,,,f,,bandit_agent,1,1805
1521,2017-03-13 04:36:18.743114,2.2052250000000004,35,,,,f,,bandit_agent,1,1608
1523,2017-03-13 04:39:17.659901,1.5376,35,,,,f,,bandit_agent,1,1610
1524,2017-03-13 04:57:10.566911,2.9756250000000004,35,,,,f,,bandit_agent,1,1611
1525,2017-03-13 04:59:52.868247,2.2952250000000003,35,,,,f,,bandit_agent,1,1612
1565,2017-03-13 09:30:58.06755,2.9929,36,,,,f,,bandit_agent,1,1656
1526,2017-03-13 05:07:43.600772,2.3256250000000005,35,,,,f,,bandit_agent,1,1613
1551,2017-03-13 07:45:37.34039,2.6896000000000004,36,,,,f,,bandit_agent,1,1640
1527,2017-03-13 05:43:56.014901,0.0001,35,,,,f,,bandit_agent,1,1615
1552,2017-03-13 07:46:48.934509,2.673225,36,,,,f,,bandit_agent,1,1641
1528,2017-03-13 05:47:25.748449,,35,,,,t,2017-03-13 05:49:48.394112,bandit_agent,1,1616
1529,2017-03-13 05:50:25.108188,2.4649,35,,,,f,,bandit_agent,1,1617
1532,2017-03-13 06:05:57.376215,0.255025,35,,,,f,,bandit_agent,1,1620
1533,2017-03-13 06:06:41.205945,0.42902500000000005,35,,,,t,2017-03-13 06:12:15.609499,bandit_agent,1,1623
1536,2017-03-13 06:18:49.245903,0.9120250000000001,35,,,,f,,bandit_agent,1,1624
1538,2017-03-13 06:31:49.22022,2.4336,35,,,,f,,bandit_agent,1,1626
1553,2017-03-13 07:53:11.921438,1.0000000000000002e-10,36,,,,t,2017-03-13 08:00:14.324044,bandit_agent,1,1642
1539,2017-03-13 06:42:51.061218,2.6896000000000004,36,,,,f,,bandit_agent,1,1627
1541,2017-03-13 06:44:53.82858,0.4096,36,,,,f,,bandit_agent,1,1628
1542,2017-03-13 06:46:54.204823,2.5281000000000002,36,,,,f,,bandit_agent,1,1630
1566,2017-03-13 09:33:09.628977,2.8560999999999996,36,,,,f,,bandit_agent,1,1657
1555,2017-03-13 08:02:23.654607,2.9070250000000004,36,,,,f,,bandit_agent,1,1645
1544,2017-03-13 07:00:32.668452,1.0712249999999999,36,,,,f,,bandit_agent,1,1632
1545,2017-03-13 07:03:36.575196,2.9756250000000004,36,,,,f,,bandit_agent,1,1633
1546,2017-03-13 07:06:29.382346,1.5876000000000001,36,,,,f,,bandit_agent,1,1634
1547,2017-03-13 07:09:33.292867,1.9460250000000001,36,,,,f,,bandit_agent,1,1635
1548,2017-03-13 07:19:51.212729,2.1170250000000004,36,,,,f,,bandit_agent,1,1636
1549,2017-03-13 07:24:32.04964,1.755625,36,,,,f,,bandit_agent,1,1637
1554,2017-03-13 07:59:56.819721,1.9880999999999998,36,,,,f,,bandit_agent,1,1644
1550,2017-03-13 07:39:19.262211,0.8281000000000001,36,,,,f,,bandit_agent,1,1639
1556,2017-03-13 08:05:00.078227,3.0625,36,,,,f,,bandit_agent,1,1643
1558,2017-03-13 08:16:36.576098,2.1904,36,,,,f,,bandit_agent,1,1647
1557,2017-03-13 08:16:08.838586,3.3489000000000004,36,,,,f,,bandit_agent,1,1646
1567,2017-03-13 09:35:58.594618,0.04409999999999999,36,,,,f,,bandit_agent,1,1658
1559,2017-03-13 08:27:12.855877,0.235225,36,,,,f,,bandit_agent,1,1649
1560,2017-03-13 08:47:34.698759,2.772225,36,,,,f,,bandit_agent,1,1651
1561,2017-03-13 08:59:59.702315,2.4180249999999996,36,,,,f,,bandit_agent,1,1652
1562,2017-03-13 09:13:09.322776,3.0800250000000005,36,,,,f,,bandit_agent,1,1653
1568,2017-03-13 09:41:39.726563,2.7390250000000003,36,,,,f,,bandit_agent,1,1659
1569,2017-03-13 09:46:15.35657,0.0576,36,,,,f,,bandit_agent,1,1660
1563,2017-03-13 09:20:28.564554,3.222025,36,,,,f,,bandit_agent,1,1654
1564,2017-03-13 09:25:42.914961,2.8560999999999996,36,,,,f,,bandit_agent,1,1655
1582,2017-03-13 11:23:03.336075,2.5921000000000003,37,,,,f,,bandit_agent,1,1674
1576,2017-03-13 10:22:58.306167,2.8392250000000003,36,,,,f,,bandit_agent,1,1667
1570,2017-03-13 09:56:25.374424,2.2052250000000004,36,,,,f,,bandit_agent,1,1661
1583,2017-03-13 11:24:45.892836,2.9756250000000004,37,,,,f,,bandit_agent,1,1675
1577,2017-03-13 10:25:39.971111,0.09922500000000001,36,,,,t,2017-03-13 10:34:04.610222,bandit_agent,1,1668
1571,2017-03-13 10:04:58.198434,0.06760000000000001,36,,,,t,2017-03-13 10:10:18.916033,bandit_agent,1,1662
1572,2017-03-13 10:09:24.995954,2.640625,36,,,,f,,bandit_agent,1,1663
1573,2017-03-13 10:10:04.465411,2.4492249999999998,36,,,,f,,bandit_agent,1,1664
1578,2017-03-13 10:34:56.971594,3.010225,36,,,,f,,bandit_agent,1,1669
1575,2017-03-13 10:14:51.365543,2.7556000000000003,36,,,,f,,bandit_agent,1,1666
1574,2017-03-13 10:11:28.81016,3.010225,36,,,,f,,bandit_agent,1,1665
1579,2017-03-13 10:43:15.840178,1.5625,36,,,,f,,bandit_agent,1,1670
1580,2017-03-13 10:51:12.209785,3.010225,36,,,,f,,bandit_agent,1,1671
1591,2017-03-13 12:17:18.837129,2.772225,37,,,,f,,bandit_agent,1,1682
1581,2017-03-13 11:11:21.222115,2.7390250000000003,36,,,,f,,bandit_agent,1,1672
1584,2017-03-13 11:31:00.358932,1.5876000000000001,37,,,,t,2017-03-13 11:38:13.692307,bandit_agent,1,1673
1585,2017-03-13 11:39:17.206022,2.480625,37,,,,f,,bandit_agent,1,1676
1588,2017-03-13 11:54:12.400187,1.6900000000000002,37,,,,f,,bandit_agent,1,1680
1586,2017-03-13 11:46:45.058027,2.9756250000000004,37,,,,f,,bandit_agent,1,1677
1587,2017-03-13 11:50:36.77627,3.1329000000000002,37,,,,f,,bandit_agent,1,1678
1589,2017-03-13 11:56:09.811374,2.9583999999999997,37,,,,f,,bandit_agent,1,1679
1590,2017-03-13 12:12:14.582579,2.512225,37,,,,f,,bandit_agent,1,1681
1592,2017-03-13 12:26:01.388416,3.258025,37,,,,f,,bandit_agent,1,1684
1593,2017-03-13 12:31:00.940658,2.25,37,,,,f,,bandit_agent,1,1685
1594,2017-03-13 12:40:42.981505,2.5600000000000005,37,,,,f,,bandit_agent,1,1686
1597,2017-03-13 12:47:52.496906,3.2041,37,,,,f,,bandit_agent,1,1689
1595,2017-03-13 12:43:40.30304,2.5281000000000002,37,,,,f,,bandit_agent,1,1687
1599,2017-03-13 12:57:00.049943,0.050625,37,,,,f,,bandit_agent,1,1693
1596,2017-03-13 12:45:06.150381,2.640625,37,,,,f,,bandit_agent,1,1688
1598,2017-03-13 12:54:01.800865,3.330625,37,,,,f,,bandit_agent,1,1692
1601,2017-03-13 13:04:16.115786,2.805625,37,,,,f,,bandit_agent,1,1695
1600,2017-03-13 13:01:35.544957,2.387025,37,,,,f,,bandit_agent,1,1694
1602,2017-03-13 13:10:41.792024,2.4492249999999998,37,,,,f,,bandit_agent,1,1696
1603,2017-03-13 13:15:10.620806,2.640625,37,,,,f,,bandit_agent,1,1697
1604,2017-03-13 13:18:31.409856,3.0976,37,,,,f,,bandit_agent,1,1698
1605,2017-03-13 13:21:16.532828,2.1025,37,,,,f,,bandit_agent,1,1699
1606,2017-03-13 13:23:14.024312,2.544025,37,,,,f,,bandit_agent,1,1700
1612,2017-03-13 13:40:54.672012,2.4336,37,,,,f,,bandit_agent,1,1703
1607,2017-03-13 13:27:03.586339,2.9929,37,,,,f,,bandit_agent,1,1701
1611,2017-03-13 13:38:24.077624,2.6569000000000003,37,,,,f,,bandit_agent,1,1706
1651,2017-03-13 16:10:59.47819,1.6770249999999998,38,,,,f,,bandit_agent,1,1748
1652,2017-03-13 16:12:00.929568,3.0276,38,,,,f,,bandit_agent,1,1749
1655,2017-03-13 16:14:30.354104,2.1904,38,,,,f,,bandit_agent,1,1752
1683,2017-03-13 17:05:12.923367,0.7055999999999999,39,,,,f,,bandit_agent,1,1781
1654,2017-03-13 16:13:57.272132,2.9756250000000004,38,,,,f,,bandit_agent,1,1751
1657,2017-03-13 16:17:45.663297,0.748225,38,,,,f,,bandit_agent,1,1757
1658,2017-03-13 16:18:10.246096,2.9240999999999997,38,,,,f,,bandit_agent,1,1756
1660,2017-03-13 16:18:48.82102,3.1152250000000006,38,,,,f,,bandit_agent,1,1755
1659,2017-03-13 16:18:43.460543,2.6896000000000004,38,,,,f,,bandit_agent,1,1758
1684,2017-03-13 17:06:29.707483,2.4025000000000003,39,,,,f,,bandit_agent,1,1783
1685,2017-03-13 17:06:48.848966,2.4649,39,,,,f,,bandit_agent,1,1782
1667,2017-03-13 16:30:13.081299,3.0625,39,,,,f,,bandit_agent,1,1764
1666,2017-03-13 16:30:00.334037,2.3256250000000005,39,,,,f,,bandit_agent,1,1763
1668,2017-03-13 16:33:32.616368,2.002225,39,,,,f,,bandit_agent,1,1766
1671,2017-03-13 16:36:01.291503,0.07840000000000001,39,,,,f,,bandit_agent,1,1770
1673,2017-03-13 16:37:17.664754,2.9929,39,,,,f,,bandit_agent,1,1771
1690,2017-03-13 17:11:12.360528,2.7556000000000003,39,,,,f,,bandit_agent,1,1789
1675,2017-03-13 16:45:49.835029,2.3562250000000002,39,,,,f,,bandit_agent,1,1773
1674,2017-03-13 16:42:33.195472,,39,,,,t,2017-03-13 16:49:40.583792,bandit_agent,1,1772
1691,2017-03-13 17:17:39.955484,1.8769000000000002,39,,,,f,,bandit_agent,1,1790
1676,2017-03-13 16:51:05.306459,2.2952250000000003,39,,,,f,,bandit_agent,1,1774
1677,2017-03-13 16:51:50.798012,3.1506250000000007,39,,,,f,,bandit_agent,1,1775
1678,2017-03-13 16:53:09.295329,2.1315999999999997,39,,,,f,,bandit_agent,1,1776
1679,2017-03-13 16:54:23.033982,2.7556000000000003,39,,,,f,,bandit_agent,1,1777
1680,2017-03-13 17:00:08.819442,2.175625,39,,,,f,,bandit_agent,1,1779
1681,2017-03-13 17:00:43.120534,3.2761,39,,,,f,,bandit_agent,1,1780
1694,2017-03-13 17:27:10.748596,3.3856,39,,,,f,,bandit_agent,1,1794
1695,2017-03-13 17:29:28.039408,1.428025,39,,,,f,,bandit_agent,1,1793
1698,2017-03-13 17:45:47.034314,3.3856,39,,,,f,,bandit_agent,1,1798
1699,2017-03-13 17:49:14.470274,,39,,,,t,2017-03-13 17:50:48.662611,bandit_agent,1,1799
1701,2017-03-13 17:52:33.558185,2.9240999999999997,39,,,,f,,bandit_agent,1,1801
1700,2017-03-13 17:52:20.764782,2.002225,39,,,,f,,bandit_agent,1,1800
1653,2017-03-13 16:12:06.948611,2.9070250000000004,38,,,,f,,bandit_agent,1,1750
1609,2017-03-13 13:36:09.272732,3.1862250000000003,37,,,,f,,bandit_agent,1,1704
1608,2017-03-13 13:35:16.798475,2.3104,37,,,,f,,bandit_agent,1,1702
1610,2017-03-13 13:37:23.814591,2.6244000000000005,37,,,,f,,bandit_agent,1,1705
1656,2017-03-13 16:16:50.796946,2.8560999999999996,38,,,,f,,bandit_agent,1,1753
1661,2017-03-13 16:19:11.063166,1.334025,38,,,,f,,bandit_agent,1,1754
1663,2017-03-13 16:21:01.23437,2.7225000000000006,38,,,,f,,bandit_agent,1,1760
1662,2017-03-13 16:20:27.445781,1.3225000000000002,38,,,,f,,bandit_agent,1,1759
1665,2017-03-13 16:22:54.611856,2.2952250000000003,38,,,,f,,bandit_agent,1,1762
