id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,assignment_id,event_type
1809,2017-03-11 00:26:00.659115,,,,,,f,,3TS1AR6UQQEF9X8LZNMLR3ZAPPLF73,AssignmentSubmitted
1810,2017-03-11 00:30:03.857473,,,,,,f,,3PWWM24LHSYZ8H1SLXZKLK1GR5M82Z,AssignmentSubmitted
1811,2017-03-11 00:30:43.673612,,,,,,f,,3QBD8R3Z21JCWN3VWS74BLOEQON4OV,AssignmentAccepted
1812,2017-03-11 00:39:26.591119,,,,,,f,,3300DTYQT2HX91D40BBL9CV5IEZQEV,AssignmentAccepted
1813,2017-03-11 00:39:54.891802,,,,,,f,,3QBD8R3Z21JCWN3VWS74BLOEQON4OV,AssignmentSubmitted
1814,2017-03-11 00:40:51.692829,,,,,,f,,3SBEHTYCWN3IY86CN4I67DWZ9GNYIF,AssignmentAccepted
1815,2017-03-11 00:42:47.755609,,,,,,f,,3DYGAII7PL816S2U9PRW3OU9WL1QPG,AssignmentAccepted
1816,2017-03-11 00:44:52.768823,,,,,,f,,3SBEHTYCWN3IY86CN4I67DWZ9GNYIF,AssignmentSubmitted
1817,2017-03-11 00:44:53.774958,,,,,,f,,3300DTYQT2HX91D40BBL9CV5IEZQEV,AssignmentSubmitted
1818,2017-03-11 00:45:47.868451,,,,,,f,,35USIKEBNRG8TP7XE106TU8NW5P6N4,AssignmentAccepted
1819,2017-03-11 00:46:50.100864,,,,,,f,,3IGI0VL647KYIVD1EXM0AUUEH5JNOA,AssignmentAccepted
1820,2017-03-11 00:46:50.711639,,,,,,f,,3IGI0VL647KYIVD1EXM0AUUEH5JNOA,AssignmentReturned
1821,2017-03-11 00:47:19.727496,,,,,,f,,32VNZTT0A74FT0VBOKO85GTJ1B8R4S,AssignmentAccepted
1822,2017-03-11 00:47:21.857275,,,,,,f,,3DYGAII7PL816S2U9PRW3OU9WL1QPG,AssignmentSubmitted
1823,2017-03-11 00:48:50.101619,,,,,,f,,3B837J3LDOWYVLXMELKQ3J9PFRBRSZ,AssignmentAccepted
1824,2017-03-11 00:50:36.307212,,,,,,f,,32VNZTT0A74FT0VBOKO85GTJ1B8R4S,AssignmentReturned
1825,2017-03-11 00:51:24.647175,,,,,,f,,35USIKEBNRG8TP7XE106TU8NW5P6N4,AssignmentSubmitted
1826,2017-03-11 00:52:18.762543,,,,,,f,,3B837J3LDOWYVLXMELKQ3J9PFRBRSZ,AssignmentReturned
1827,2017-03-11 00:59:02.287015,,,,,,f,,3LWJHTCVCCMPFFD0VMVRRUG5UFHFQ5,AssignmentAccepted
1828,2017-03-11 00:59:02.955435,,,,,,f,,3LWJHTCVCCMPFFD0VMVRRUG5UFHFQ5,AssignmentReturned
1829,2017-03-11 00:59:23.91409,,,,,,f,,3FDJT1UU748B2FMGC5YL9WDJ6FB5KK,AssignmentAccepted
1830,2017-03-11 01:00:30.780832,,,,,,f,,3IOEN3P9S7J5FI089E28WNVKT4M61Y,AssignmentAccepted
1831,2017-03-11 01:00:57.474972,,,,,,f,,30MVJZJNHMDZSIIAXABQKXI8DMU9JG,AssignmentAccepted
1832,2017-03-11 01:01:27.65121,,,,,,f,,3A1PQ49WVHHLC7KP5XTCTEKA2I2H1A,AssignmentAccepted
1833,2017-03-11 01:05:45.023323,,,,,,f,,3A1PQ49WVHHLC7KP5XTCTEKA2I2H1A,AssignmentSubmitted
1834,2017-03-11 01:05:46.093509,,,,,,f,,3IOEN3P9S7J5FI089E28WNVKT4M61Y,AssignmentSubmitted
1835,2017-03-11 01:06:11.007031,,,,,,f,,3FDJT1UU748B2FMGC5YL9WDJ6FB5KK,AssignmentSubmitted
1836,2017-03-11 01:07:37.874478,,,,,,f,,30MVJZJNHMDZSIIAXABQKXI8DMU9JG,AssignmentSubmitted
1837,2017-03-11 01:08:56.992673,,,,,,f,,3LRKMWOKB5HESD2FUNZXY4YKQEY2Z3,AssignmentAccepted
1838,2017-03-11 01:10:42.218641,,,,,,f,,32N49TQG3GIMOWS96539JG4MERKAVI,AssignmentAccepted
1839,2017-03-11 01:13:11.399266,,,,,,f,,32Q90QCQ1SLBYYF9N6RODQJWJ8BEKV,AssignmentAccepted
1840,2017-03-11 01:13:47.209639,,,,,,f,,3WLEIWSYHOHS1S2LO1TQYXUFUOHH2S,AssignmentAccepted
1841,2017-03-11 01:13:47.86024,,,,,,f,,3WLEIWSYHOHS1S2LO1TQYXUFUOHH2S,AssignmentReturned
1842,2017-03-11 01:14:01.918612,,,,,,f,,3OS4RQUCR9F2B9BBC4Y1W5L68FHFBU,AssignmentAccepted
1843,2017-03-11 01:17:14.437424,,,,,,f,,3OJSZ2ATDSWN70FWTB9C5R8X0VD57G,AssignmentAccepted
1844,2017-03-11 01:17:17.316145,,,,,,f,,33LK57MYLT57XCJDO2E3PMBOO8XSZW,AssignmentAccepted
1845,2017-03-11 01:17:53.979612,,,,,,f,,32N49TQG3GIMOWS96539JG4MERKAVI,AssignmentSubmitted
1846,2017-03-11 01:17:55.093268,,,,,,f,,3LRKMWOKB5HESD2FUNZXY4YKQEY2Z3,AssignmentSubmitted
1847,2017-03-11 01:19:05.764707,,,,,,f,,3AQF3RZ558IW5XUGGDHTLPZEUE76F1,AssignmentAccepted
1848,2017-03-11 01:19:19.08921,,,,,,f,,32Q90QCQ1SLBYYF9N6RODQJWJ8BEKV,AssignmentSubmitted
1849,2017-03-11 01:20:38.252234,,,,,,f,,33LK57MYLT57XCJDO2E3PMBOO8XSZW,AssignmentReturned
1850,2017-03-11 01:22:36.057598,,,,,,f,,3OS4RQUCR9F2B9BBC4Y1W5L68FHFBU,AssignmentSubmitted
1851,2017-03-11 01:23:36.222528,,,,,,f,,3OJSZ2ATDSWN70FWTB9C5R8X0VD57G,AssignmentSubmitted
1852,2017-03-11 01:24:25.763632,,,,,,f,,3FQ5JJ512LOFS4SMG5U73DD5X0DNKU,AssignmentAccepted
1853,2017-03-11 01:24:26.414692,,,,,,f,,3FQ5JJ512LOFS4SMG5U73DD5X0DNKU,AssignmentReturned
1854,2017-03-11 01:26:16.200684,,,,,,f,,3AQF3RZ558IW5XUGGDHTLPZEUE76F1,AssignmentSubmitted
1855,2017-03-11 01:26:26.987777,,,,,,f,,3NKQQ8O39Y5K9O6LLPK6DVA9LNADU0,AssignmentAccepted
1856,2017-03-11 01:27:34.32579,,,,,,f,,3NKQQ8O39Y5K9O6LLPK6DVA9LNADU0,AssignmentReturned
1857,2017-03-11 01:29:08.467207,,,,,,f,,3QL2OFSM96IX96GYOSD9FU0XSR5CN7,AssignmentAccepted
1858,2017-03-11 01:29:23.548737,,,,,,f,,3COPXFW7XBCFVP4ZWK7Z72I0XFFKPO,AssignmentAccepted
1859,2017-03-11 01:34:12.724032,,,,,,f,,3H0W84IWBK2XL2S4DQ0LE25AE08RE4,AssignmentAccepted
1860,2017-03-11 01:34:19.024098,,,,,,f,,36DSNE9QZ5Y2Z5MGZZU8HNDX8LKOJD,AssignmentAccepted
1861,2017-03-11 01:35:22.308533,,,,,,f,,3QL2OFSM96IX96GYOSD9FU0XSR5CN7,AssignmentSubmitted
1862,2017-03-11 01:39:33.109842,,,,,,f,,3YT88D1N08Y8O0ZCYMASUZFZSJPK3E,AssignmentAccepted
1863,2017-03-11 01:39:55.244133,,,,,,f,,3COPXFW7XBCFVP4ZWK7Z72I0XFFKPO,AssignmentSubmitted
1864,2017-03-11 01:41:14.381138,,,,,,f,,3H0W84IWBK2XL2S4DQ0LE25AE08RE4,AssignmentSubmitted
1865,2017-03-11 01:44:28.275558,,,,,,f,,3YT88D1N08Y8O0ZCYMASUZFZSJPK3E,AssignmentSubmitted
1866,2017-03-11 01:44:54.976558,,,,,,f,,3IAEQB9FMEKX1SVQGPZ7VJV663ODW2,AssignmentAccepted
1867,2017-03-11 01:44:55.724287,,,,,,f,,3IAEQB9FMEKX1SVQGPZ7VJV663ODW2,AssignmentReturned
1868,2017-03-11 01:45:35.368104,,,,,,f,,3VFJCI1K4ZZV5GOVJLQ9E5QMRGPRGN,AssignmentAccepted
1869,2017-03-11 01:46:12.082301,,,,,,f,,36DSNE9QZ5Y2Z5MGZZU8HNDX8LKOJD,AssignmentSubmitted
1870,2017-03-11 01:49:39.175891,,,,,,f,,30BUDKLTXDV8GFU6GJNIB10EMIME5G,AssignmentAccepted
1871,2017-03-11 01:50:55.638419,,,,,,f,,36DSNE9QZ5Y2Z5MGZZU8HNDX8LNOJG,AssignmentAccepted
1872,2017-03-11 01:52:36.790594,,,,,,f,,3U84XHCDICDOVRH2Y1ILRJVIAS04Z7,AssignmentAccepted
1873,2017-03-11 01:52:37.443451,,,,,,f,,3U84XHCDICDOVRH2Y1ILRJVIAS04Z7,AssignmentReturned
1874,2017-03-11 01:53:54.101416,,,,,,f,,30BUDKLTXDV8GFU6GJNIB10EMIME5G,AssignmentSubmitted
1875,2017-03-11 01:53:55.295917,,,,,,f,,3VFJCI1K4ZZV5GOVJLQ9E5QMRGPRGN,AssignmentSubmitted
1876,2017-03-11 01:54:13.727873,,,,,,f,,39LOEL67OS5OTZXBPXDP4U68XJY83M,AssignmentAccepted
1877,2017-03-11 01:57:35.902503,,,,,,f,,3MYYFCXHJ37O4AMX89UW6CFCZ27G4V,AssignmentAccepted
1878,2017-03-11 01:58:41.808483,,,,,,f,,3KIBXJ1WD5UXAPSYHKUKI2DANAOKOC,AssignmentAccepted
1879,2017-03-11 01:59:15.096522,,,,,,f,,39LOEL67OS5OTZXBPXDP4U68XJY83M,AssignmentSubmitted
1880,2017-03-11 01:59:46.423691,,,,,,f,,36DSNE9QZ5Y2Z5MGZZU8HNDX8LNOJG,AssignmentSubmitted
1881,2017-03-11 02:01:49.872443,,,,,,f,,3QY7M81QH7MQPJ0Z0YDI7GRFXLF7KA,AssignmentAccepted
1882,2017-03-11 02:02:34.517864,,,,,,f,,3R8YZBNQ9HIC0MYUD3XF323OWR77Q2,AssignmentAccepted
1883,2017-03-11 02:05:17.183028,,,,,,f,,3MYYFCXHJ37O4AMX89UW6CFCZ27G4V,AssignmentSubmitted
1884,2017-03-11 02:06:39.898395,,,,,,f,,3R8YZBNQ9HIC0MYUD3XF323OWR77Q2,AssignmentSubmitted
1885,2017-03-11 02:08:34.203444,,,,,,f,,3QY7M81QH7MQPJ0Z0YDI7GRFXLF7KA,AssignmentSubmitted
1886,2017-03-11 02:17:29.726008,,,,,,f,,3KIBXJ1WD5UXAPSYHKUKI2DANAOKOC,AssignmentAbandoned
1887,2017-03-11 02:20:53.667385,,,,,,f,,33L7PJKHCGYTSGV54CJGM7A6RIET8R,AssignmentAccepted
1888,2017-03-11 02:33:22.398038,,,,,,f,,33L7PJKHCGYTSGV54CJGM7A6RIET8R,AssignmentSubmitted
1889,2017-03-11 02:35:39.796733,,,,,,f,,3PIWWX1FJJ6OYUVJJM239RWB9SJJJ0,AssignmentAccepted
1890,2017-03-11 02:40:24.186434,,,,,,f,,3YGXWBAF70HBNY6S6NYDGLUX1BL4CH,AssignmentAccepted
1891,2017-03-11 02:41:24.324843,,,,,,f,,3PIWWX1FJJ6OYUVJJM239RWB9SJJJ0,AssignmentSubmitted
1892,2017-03-11 02:42:15.022849,,,,,,f,,3K4J6M3CXET36Z2EHA4NJF1CRD9AG8,AssignmentAccepted
1893,2017-03-11 02:43:28.79314,,,,,,f,,3STRJBFXOWRDNHX6D1GJCCJXMJBKT6,AssignmentAccepted
1894,2017-03-11 02:43:29.444287,,,,,,f,,3PXX5PX6LXY7FIU31OC9I4AFB0HBAS,AssignmentAccepted
1895,2017-03-11 02:43:35.750023,,,,,,f,,39OWYR0EPKRYOH4MMWCL4GJ7TPCFYO,AssignmentAccepted
1896,2017-03-11 02:44:02.536986,,,,,,f,,3WMOAN2SRBXT8FMYF98E5MOMDZWNVU,AssignmentAccepted
1897,2017-03-11 02:44:19.490863,,,,,,f,,3WMOAN2SRBXT8FMYF98E5MOMDZWNVU,AssignmentReturned
1898,2017-03-11 02:46:06.563633,,,,,,f,,3YGXWBAF70HBNY6S6NYDGLUX1BL4CH,AssignmentSubmitted
1899,2017-03-11 02:46:19.507458,,,,,,f,,3YWRV122CSZ8STAU4H9QR3W8AXP8U3,AssignmentAccepted
1900,2017-03-11 02:46:47.921325,,,,,,f,,39OWYR0EPKRYOH4MMWCL4GJ7TPCFYO,AssignmentSubmitted
1901,2017-03-11 02:47:24.210224,,,,,,f,,3K4J6M3CXET36Z2EHA4NJF1CRD9AG8,AssignmentSubmitted
1902,2017-03-11 02:48:40.01045,,,,,,f,,3QL2OFSM96IX96GYOSD9FU0XSSHCNL,AssignmentAccepted
1903,2017-03-11 02:49:23.449506,,,,,,f,,3EFE17QCRC5L6RJJIG8WPF7JSJUHSB,AssignmentAccepted
1904,2017-03-11 02:50:38.997009,,,,,,f,,3B1NLC6UGZWAT38G6TMK9AQ7QZAPG4,AssignmentAccepted
1905,2017-03-11 02:50:39.684415,,,,,,f,,3B1NLC6UGZWAT38G6TMK9AQ7QZAPG4,AssignmentReturned
1906,2017-03-11 02:51:20.618483,,,,,,f,,3GNA64GUZE4XDIKBPAII5IPS5MIQ5E,AssignmentAccepted
1907,2017-03-11 02:52:52.720089,,,,,,f,,33L7PJKHCGYTSGV54CJGM7A6RJIT8X,AssignmentAccepted
1908,2017-03-11 02:54:08.186643,,,,,,f,,3STRJBFXOWRDNHX6D1GJCCJXMJBKT6,AssignmentSubmitted
1909,2017-03-11 02:54:09.30016,,,,,,f,,3QL2OFSM96IX96GYOSD9FU0XSSHCNL,AssignmentSubmitted
1910,2017-03-11 02:55:22.596507,,,,,,f,,3EFE17QCRC5L6RJJIG8WPF7JSJUHSB,AssignmentSubmitted
1911,2017-03-11 02:56:49.973157,,,,,,f,,3YWRV122CSZ8STAU4H9QR3W8AXP8U3,AssignmentSubmitted
1912,2017-03-11 02:57:49.379369,,,,,,f,,3PXX5PX6LXY7FIU31OC9I4AFB0HBAS,AssignmentSubmitted
1913,2017-03-11 02:57:51.845621,,,,,,f,,34YB12FSQYO480B3EDUSS6WCLU0GM0,AssignmentAccepted
1914,2017-03-11 03:00:03.240565,,,,,,f,,33L7PJKHCGYTSGV54CJGM7A6RJIT8X,AssignmentSubmitted
1915,2017-03-11 03:00:10.197324,,,,,,f,,3SKRO2GZ71RCEXLXBIW96602U0N1KH,AssignmentAccepted
1916,2017-03-11 03:01:49.602591,,,,,,f,,34YB12FSQYO480B3EDUSS6WCLU0GM0,AssignmentSubmitted
1917,2017-03-11 03:03:27.258357,,,,,,f,,3GNA64GUZE4XDIKBPAII5IPS5MIQ5E,AssignmentSubmitted
1918,2017-03-11 03:03:37.143106,,,,,,f,,3EQHHY4HQSS60TQXMED6B4LQZZBG5B,AssignmentAccepted
1919,2017-03-11 03:06:52.007269,,,,,,f,,3EQHHY4HQSS60TQXMED6B4LQZZBG5B,AssignmentSubmitted
1920,2017-03-11 03:08:48.248282,,,,,,f,,3SKRO2GZ71RCEXLXBIW96602U0N1KH,AssignmentSubmitted
1921,2017-03-11 03:09:33.080853,,,,,,f,,3WETL7AQWT856HE9RZ6MSAWHVU735R,AssignmentAccepted
1922,2017-03-11 03:10:29.798811,,,,,,f,,3MRNMEIQW56HQYJRCBS5M8EQ8XWDLN,AssignmentAccepted
1923,2017-03-11 03:13:00.161319,,,,,,f,,3P529IW9KYLEOIXN3HNVA8HBKACLF6,AssignmentAccepted
1924,2017-03-11 03:15:08.53401,,,,,,f,,30X31N5D63Q6W4B5CAY48TKFFO7SAE,AssignmentAccepted
1925,2017-03-11 03:15:28.630941,,,,,,f,,3P529IW9KYLEOIXN3HNVA8HBKACLF6,AssignmentSubmitted
1926,2017-03-11 03:16:48.34523,,,,,,f,,3WETL7AQWT856HE9RZ6MSAWHVU735R,AssignmentSubmitted
1927,2017-03-11 03:16:52.840817,,,,,,f,,3DPNQGW4LLFM7HXRWWLAUL2N5PF64W,AssignmentAccepted
1928,2017-03-11 03:17:13.201226,,,,,,f,,3VSOLARPKB9O74GLUPJ34Q1JHQR93P,AssignmentAccepted
1929,2017-03-11 03:17:31.399829,,,,,,f,,3MRNMEIQW56HQYJRCBS5M8EQ8XWDLN,AssignmentSubmitted
1930,2017-03-11 03:17:49.377709,,,,,,f,,37C0GNLMHF3Z7DGKP7M3XPWTI28D6G,AssignmentAccepted
1931,2017-03-11 03:20:01.652657,,,,,,f,,30X31N5D63Q6W4B5CAY48TKFFO7SAE,AssignmentSubmitted
1932,2017-03-11 03:20:48.40502,,,,,,f,,3VSOLARPKB9O74GLUPJ34Q1JHQR93P,AssignmentSubmitted
1933,2017-03-11 03:23:43.212678,,,,,,f,,3DPNQGW4LLFM7HXRWWLAUL2N5PF64W,AssignmentSubmitted
1934,2017-03-11 03:24:39.35353,,,,,,f,,3FTYUGLFSUL3O9G6KOCY5JITM7YD51,AssignmentAccepted
1935,2017-03-11 03:25:37.065895,,,,,,f,,39LNWE0K4UW1HZM7D3LH4SQMDTZIUQ,AssignmentAccepted
1936,2017-03-11 03:27:46.839675,,,,,,f,,3IUZPWIU1O75FY1086LUZWQWQDZWKE,AssignmentAccepted
1937,2017-03-11 03:28:24.354484,,,,,,f,,3OS46CRSLFZL1UG6GSMX3B20I9E6VA,AssignmentAccepted
1938,2017-03-11 03:28:38.430053,,,,,,f,,3IUZPWIU1O75FY1086LUZWQWQDZWKE,AssignmentReturned
1939,2017-03-11 03:29:07.667472,,,,,,f,,37C0GNLMHF3Z7DGKP7M3XPWTI28D6G,AssignmentSubmitted
1940,2017-03-11 03:31:57.055559,,,,,,f,,3FTYUGLFSUL3O9G6KOCY5JITM7YD51,AssignmentSubmitted
1941,2017-03-11 03:33:40.668255,,,,,,f,,39LNWE0K4UW1HZM7D3LH4SQMDTZIUQ,AssignmentSubmitted
1942,2017-03-11 03:36:52.918654,,,,,,f,,3ZGVPD4G6TH8CCWSD2JTZR7AQSWTZ9,AssignmentAccepted
1943,2017-03-11 03:37:01.247538,,,,,,f,,3QJOXOW4XJR6OMFC8I44S3B08ERMEV,AssignmentAccepted
1944,2017-03-11 03:37:01.933338,,,,,,f,,3TMSXRD2X6039XFE0WFCUHUXH721WJ,AssignmentAccepted
1945,2017-03-11 03:37:16.013443,,,,,,f,,3C5W7UE9CFQFUM6T3NUWGSW7OK2MX4,AssignmentAccepted
1946,2017-03-11 03:37:23.148092,,,,,,f,,3TMSXRD2X6039XFE0WFCUHUXH721WJ,AssignmentReturned
1947,2017-03-11 03:37:32.13356,,,,,,f,,3YT88D1N08Y8O0ZCYMASUZFZSK6K3X,AssignmentAccepted
1948,2017-03-11 03:37:32.785126,,,,,,f,,3PEIJLRY6TTBZY077P0JPQYYMMGWX5,AssignmentAccepted
1949,2017-03-11 03:37:33.431125,,,,,,f,,3PEIJLRY6TTBZY077P0JPQYYMMGWX5,AssignmentReturned
1950,2017-03-11 03:37:34.084578,,,,,,f,,37WLF8U1WPQ7LJMUHO8Q12RJ2B8K63,AssignmentAccepted
1951,2017-03-11 03:37:34.734053,,,,,,f,,37Q970SNZE8A2GY5GR5BXSRCBU5S1U,AssignmentAccepted
1952,2017-03-11 03:37:35.384826,,,,,,f,,3RYC5T2D73T1ITHUM4GW8E4ES8SRP9,AssignmentAccepted
1953,2017-03-11 03:37:36.029435,,,,,,f,,3HQUKB7LNFEWGI537MWXL10HJ8KHHX,AssignmentAccepted
1954,2017-03-11 03:37:58.169784,,,,,,f,,3Z4AIRP3C6DIYXK4A1BYW084Q981XC,AssignmentAccepted
1955,2017-03-11 03:38:11.979246,,,,,,f,,30H4UDGLT2IALD42HWKFMFA4MLTPMJ,AssignmentAccepted
1956,2017-03-11 03:38:18.394816,,,,,,f,,3C2NJ6JBKAHKBOOWRZO33HRBG1C2NA,AssignmentAccepted
1957,2017-03-11 03:38:21.470614,,,,,,f,,30H4UDGLT2IALD42HWKFMFA4MLTPMJ,AssignmentReturned
1958,2017-03-11 03:38:56.225864,,,,,,f,,3DQQ64TANGL6QPYGLYQ2VDCVKN7PWA,AssignmentAccepted
1959,2017-03-11 03:39:00.33625,,,,,,f,,37WLF8U1WPQ7LJMUHO8Q12RJ2B8K63,AssignmentReturned
1960,2017-03-11 03:39:52.749502,,,,,,f,,3JRJSWSMQHL5207220ZPW42U8NB3EX,AssignmentAccepted
1961,2017-03-11 03:39:53.401245,,,,,,f,,3JRJSWSMQHL5207220ZPW42U8NB3EX,AssignmentReturned
1962,2017-03-11 03:40:30.773072,,,,,,f,,3Z4AIRP3C6DIYXK4A1BYW084Q981XC,AssignmentSubmitted
1963,2017-03-11 03:40:31.957389,,,,,,f,,3QJOXOW4XJR6OMFC8I44S3B08ERMEV,AssignmentSubmitted
1964,2017-03-11 03:41:28.259647,,,,,,f,,3C5W7UE9CFQFUM6T3NUWGSW7OK2MX4,AssignmentSubmitted
1965,2017-03-11 03:42:12.685546,,,,,,f,,31LM9EDVOLSKHKM4YKUV2YDSICYJNE,AssignmentAccepted
1966,2017-03-11 03:42:17.226188,,,,,,f,,35GMH2SV3EHUOP0OLYJHK7053E7OED,AssignmentAccepted
1967,2017-03-11 03:42:23.793728,,,,,,f,,3ITXP059PWJHXXE96GBH1SNY5B6JSQ,AssignmentAccepted
1968,2017-03-11 03:42:46.697902,,,,,,f,,3RYC5T2D73T1ITHUM4GW8E4ES8SRP9,AssignmentSubmitted
1969,2017-03-11 03:43:47.814772,,,,,,f,,3OS46CRSLFZL1UG6GSMX3B20I9E6VA,AssignmentSubmitted
1970,2017-03-11 03:43:48.949199,,,,,,f,,37Q970SNZE8A2GY5GR5BXSRCBU5S1U,AssignmentSubmitted
1971,2017-03-11 03:44:39.189575,,,,,,f,,3DQQ64TANGL6QPYGLYQ2VDCVKN8WPI,AssignmentAccepted
1972,2017-03-11 03:44:39.870903,,,,,,f,,3DQQ64TANGL6QPYGLYQ2VDCVKN7PWA,AssignmentReturned
1973,2017-03-11 03:45:06.40357,,,,,,f,,3HQUKB7LNFEWGI537MWXL10HJ8KHHX,AssignmentSubmitted
1974,2017-03-11 03:45:43.295071,,,,,,f,,39GAF6DQWR0QU8F9AMAG8FBJAY11VA,AssignmentAccepted
1975,2017-03-11 03:45:43.954643,,,,,,f,,3WETL7AQWT856HE9RZ6MSAWHVUD53Z,AssignmentAccepted
1976,2017-03-11 03:46:15.327916,,,,,,f,,3ZGVPD4G6TH8CCWSD2JTZR7AQSWTZ9,AssignmentSubmitted
1977,2017-03-11 03:46:44.453134,,,,,,f,,388U7OUMF71YUCDA5J16TD36K0I0RD,AssignmentAccepted
1978,2017-03-11 03:47:00.054601,,,,,,f,,3ITXP059PWJHXXE96GBH1SNY5B6JSQ,AssignmentSubmitted
1979,2017-03-11 03:47:27.111329,,,,,,f,,3Y9N9SS8LYB0AUT265O5QMK98BB3D5,AssignmentAccepted
1980,2017-03-11 03:48:10.908714,,,,,,f,,34V1S5K3GS1N4N33DRH1BTD3RHY69X,AssignmentAccepted
1981,2017-03-11 03:48:30.55861,,,,,,f,,35GMH2SV3EHUOP0OLYJHK7053E7OED,AssignmentSubmitted
1982,2017-03-11 03:48:44.037472,,,,,,f,,31LM9EDVOLSKHKM4YKUV2YDSICYJNE,AssignmentReturned
1983,2017-03-11 03:50:21.82247,,,,,,f,,3YT88D1N08Y8O0ZCYMASUZFZSK6K3X,AssignmentSubmitted
1984,2017-03-11 03:50:30.195566,,,,,,f,,3ERET4BTVM9U32OSFVB2LCILSCI9K5,AssignmentAccepted
1985,2017-03-11 03:50:58.738614,,,,,,f,,3DQQ64TANGL6QPYGLYQ2VDCVKN8WPI,AssignmentSubmitted
1986,2017-03-11 03:52:01.084932,,,,,,f,,3WETL7AQWT856HE9RZ6MSAWHVUD53Z,AssignmentSubmitted
1987,2017-03-11 03:52:02.221785,,,,,,f,,39GAF6DQWR0QU8F9AMAG8FBJAY11VA,AssignmentSubmitted
1988,2017-03-11 03:53:18.317189,,,,,,f,,3C2NJ6JBKAHKBOOWRZO33HRBG1C2NA,AssignmentSubmitted
1989,2017-03-11 03:54:04.352968,,,,,,f,,32ZKVD547FN7VXVIS9XZVWW95Q03BZ,AssignmentAccepted
1990,2017-03-11 03:54:32.371127,,,,,,f,,388U7OUMF71YUCDA5J16TD36K0I0RD,AssignmentSubmitted
1991,2017-03-11 03:56:25.775315,,,,,,f,,3ERET4BTVM9U32OSFVB2LCILSCI9K5,AssignmentSubmitted
1992,2017-03-11 03:56:27.050801,,,,,,f,,34V1S5K3GS1N4N33DRH1BTD3RHY69X,AssignmentSubmitted
1993,2017-03-11 03:58:16.777817,,,,,,f,,3Y9N9SS8LYB0AUT265O5QMK98BB3D5,AssignmentSubmitted
1994,2017-03-11 04:00:58.809505,,,,,,f,,32ZKVD547FN7VXVIS9XZVWW95Q03BZ,AssignmentSubmitted
1995,2017-03-11 04:01:03.17679,,,,,,f,,3EICBYG644W1QGPD9ULHMNJGJ8NCJS,AssignmentAccepted
1996,2017-03-11 04:02:20.119026,,,,,,f,,3XLBSAQ9Z4CLEEZL0ZGSUVFS1V9Z77,AssignmentAccepted
1997,2017-03-11 04:02:39.808755,,,,,,f,,3RRCEFRB7MCSDTEMSN2I51OFJQX4BM,AssignmentAccepted
1998,2017-03-11 04:03:09.151047,,,,,,f,,3Z9WI9EOZZONI86BD7ZUYTG9BPSHK5,AssignmentAccepted
1999,2017-03-11 04:03:48.085266,,,,,,f,,3WAKVUDHUWG4SF5BUCHKD30DZDUU7D,AssignmentAccepted
2000,2017-03-11 04:04:20.438618,,,,,,f,,3NGI5ARFTT5DPOIDOA1H2NM1OA31PS,AssignmentAccepted
2001,2017-03-11 04:04:30.353831,,,,,,f,,33PPUNGG385VWXJ09DEYZC6S273RZY,AssignmentAccepted
2002,2017-03-11 04:04:31.001436,,,,,,f,,33PPUNGG385VWXJ09DEYZC6S273RZY,AssignmentReturned
2003,2017-03-11 04:05:20.831754,,,,,,f,,37Q970SNZE8A2GY5GR5BXSRCBUA1S8,AssignmentAccepted
2004,2017-03-11 04:06:46.273125,,,,,,f,,3L2IS5HSFAITV0XYAJY990M3ZSZUNO,AssignmentAccepted
2005,2017-03-11 04:08:01.829796,,,,,,f,,3NGI5ARFTT5DPOIDOA1H2NM1OA31PS,AssignmentReturned
2006,2017-03-11 04:09:21.435001,,,,,,f,,3NPI0JQDAO5EY8UMQTLR8T5WGTTPTO,AssignmentAccepted
2007,2017-03-11 04:09:42.164082,,,,,,f,,3NPI0JQDAO5EY8UMQTLR8T5WGTTPTO,AssignmentReturned
2008,2017-03-11 04:10:03.873319,,,,,,f,,3XLBSAQ9Z4CLEEZL0ZGSUVFS1V9Z77,AssignmentSubmitted
2009,2017-03-11 04:10:05.140173,,,,,,f,,37Q970SNZE8A2GY5GR5BXSRCBUA1S8,AssignmentSubmitted
2010,2017-03-11 04:11:03.32788,,,,,,f,,3RRCEFRB7MCSDTEMSN2I51OFJQX4BM,AssignmentSubmitted
2011,2017-03-11 04:13:22.463641,,,,,,f,,3300DTYQT2HX91D40BBL9CV5IFSQEQ,AssignmentAccepted
2012,2017-03-11 04:13:27.654341,,,,,,f,,3WJ1OXY92AGODKWWYCSZR2KE3U9A85,AssignmentAccepted
2013,2017-03-11 04:13:28.304003,,,,,,f,,3WJ1OXY92AGODKWWYCSZR2KE3U9A85,AssignmentReturned
2014,2017-03-11 04:16:50.396018,,,,,,f,,3TEM0PF1Q5X4T2U5NI6MOOM25ZUD0N,AssignmentAccepted
2015,2017-03-11 04:18:46.816592,,,,,,f,,3WAKVUDHUWG4SF5BUCHKD30DZDUU7D,AssignmentSubmitted
2016,2017-03-11 04:18:49.335247,,,,,,f,,317HQ483I7SOM92YG29VQXYS5XDIN5,AssignmentAccepted
2017,2017-03-11 04:19:10.786562,,,,,,f,,3300DTYQT2HX91D40BBL9CV5IFSQEQ,AssignmentSubmitted
